,Train_size,RP,Site,True,Pred,Bias,Sigma
59,225,1000000.0,9,3.939098634609512,4.204873511634912,0.26577487702540026,0.680319794284352
60,225,10000000.0,9,5.6217401578126225,6.215801315749572,0.5940611579369497,0.9404208996368988
61,225,100000000.0,9,6.833206429789875,6.554794156265899,-0.27841227352397624,0.9304652326163083
62,225,1000000000.0,9,7.869641525132395,6.9897025378928,-0.8799389872395951,0.9304652326163083
63,225,1000.0,10,0.0,0.0,0.0,0.0
64,225,10000.0,10,0.0,0.0,0.0,0.0
65,225,100000.0,10,1.175398937727467,1.2603770966223131,0.08497815889484617,0.5502803285578588
66,225,1000000.0,10,3.123717296094119,3.2965614587973233,0.17284416270320424,0.6203101550775387
67,225,10000000.0,10,5.360641257629954,5.12921717750426,-0.23142408012569415,0.7029113477531794
68,225,100000000.0,10,6.631204245767506,6.359913155503378,-0.27129109026412834,0.7003501750875438
69,225,1000000000.0,10,7.396223327502627,7.067229987669497,-0.32899333983313017,0.7003501750875438
70,225,1000.0,11,0.0,0.0,0.0,0.0
71,225,10000.0,11,0.0,0.0,0.0,0.0
72,225,100000.0,11,0.0,0.540674016146615,0.540674016146615,0.2540295689255868
73,225,1000000.0,11,2.3178129665843676,2.4292427548092186,0.11142978822485095,0.5402701350675341
74,225,10000000.0,11,3.976256510211769,4.018842564537647,0.04258605432587803,0.8289231337142109
75,225,100000000.0,11,4.9811771947951895,4.749317986827325,-0.2318592079678643,0.6603301650825406
76,225,1000000000.0,11,5.52528785976876,5.190745558651861,-0.3345423011168984,0.6603301650825415
77,225,1000.0,12,0.0,0.0,0.0,0.0
78,225,10000.0,12,0.0,0.0,0.0,0.0
79,225,100000.0,12,0.0,0.0,0.0,0.0
80,225,1000000.0,12,0.22536173549121127,0.5016804209190395,0.2763186854278282,0.58044741275182
81,225,10000000.0,12,1.9846288175398301,1.0015262777525773,-0.9831025397872528,1.2406203101550772
82,225,100000000.0,12,3.246162838265235,1.1446389407892368,-2.101523897475998,1.2406203101550775
83,225,1000000000.0,12,3.4900357131246467,1.2343135294403822,-2.2557221836842647,1.2306153076538269
84,529,1000.0,1,0.0,0.0,0.0,0.0
85,529,10000.0,1,0.0,0.0,0.0,0.0
86,529,100000.0,1,2.410258236361121,3.6264621998162405,1.2162039634551194,2.0995423468349457
87,529,1000000.0,1,7.4243857134306115,6.585373488922989,-0.8390122245076226,1.8909512285385537
88,529,10000000.0,1,7.433682631739302,7.562918847481487,0.1292362157421847,1.8300989073264082
89,529,100000000.0,1,9.204977452232926,9.490806304379172,0.28582885214624554,1.8009004502251127
90,529,1000000000.0,1,9.433373685032144,9.993556306384903,0.5601826213527588,1.8009004502251127
91,529,1000.0,2,0.0,0.0,0.0,0.0
