ID	Source_Region	Type	Mag	Long	Lat	SlipModel	Scaling	RuptureModel	Rigidity
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02137N3572_S000	E02020N3739E02658N3366	PS	8.37	21.37	35.72	S000	Mur	PYes	Hom
E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02338N3408_S000	E01849N3766E02950N3220	PS	7.74	23.38	34.08	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02245N3574_S000	E02020N3739E02658N3366	PS	7.74	22.45	35.74	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02263N3611_S000	E02113N3823E02873N3483	PS	8.09	22.63	36.11	S000	Mur	PNo	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02342N3454_S000	E02020N3739E02658N3366	PS	8.37	23.42	34.54	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02195N3484_S000	E02020N3739E02658N3366	PS	8.09	21.95	34.84	S000	Mur	PYes	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01774N3716_S000	E01577N3897E01966N3571	PS	6.8	17.74	37.16	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02379N3389_S000	E01849N3766E02950N3220	PS	7.74	23.79	33.89	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02046N3625_S000	E01849N3766E02950N3220	PS	7.92	20.46	36.25	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02122N3652_S000	E02020N3739E02658N3366	PS	7.92	21.22	36.52	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02382N3435_S000	E02020N3739E02658N3366	PS	8.37	23.82	34.35	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M774_E02333N3573_S000	E02113N3823E02873N3483	PS	7.74	23.33	35.73	S000	Mur	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02284N3476_S000	E02020N3739E02658N3366	PS	7.54	22.84	34.76	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02270N3650_S000	E02113N3823E02873N3483	PS	7.92	22.7	36.5	S000	Str	PNo	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02079N3631_S000	E01849N3766E02950N3220	PS	8.09	20.79	36.31	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M792_E02260N3683_S000	E02113N3823E02873N3483	PS	7.92	22.6	36.83	S000	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02399N3431_S000	E02020N3739E02658N3366	PS	8.5	23.99	34.31	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02326N3457_S000	E02020N3739E02658N3366	PS	8.37	23.26	34.57	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PYes_Hom-M754_E02209N3683_S000	E02113N3823E02873N3483	PS	7.54	22.09	36.83	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02152N3603_S000	E02020N3739E02658N3366	PS	8.09	21.52	36.03	S000	Mur	PYes	Hom
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02057N3799_S000	E01964N3926E02184N3685	PS	7.32	20.57	37.99	S000	Mur	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E01998N3637_S000	E01849N3766E02950N3220	PS	7.54	19.98	36.37	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PYes_Var-M774_E02333N3573_S000	E02113N3823E02873N3483	PS	7.74	23.33	35.73	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02116N3637_S000	E02020N3739E02658N3366	PS	8.24	21.16	36.37	S000	Mur	PYes	Var
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M754_E01840N3808_S000	E01577N3897E01966N3571	PS	7.54	18.4	38.08	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PYes_Hom-M774_E02255N3645_S000	E02113N3823E02873N3483	PS	7.74	22.55	36.45	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02344N3478_S000	E02020N3739E02658N3366	PS	8.37	23.44	34.78	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02277N3598_S000	E02020N3739E02658N3366	PS	8.09	22.77	35.98	S000	Str	PYes	Var
E01964N3926E02184N3685-PS-Str_PYes_Hom-M707_E02033N3761_S000	E01964N3926E02184N3685	PS	7.07	20.33	37.61	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02227N3634_S000	E02020N3739E02658N3366	PS	7.92	22.27	36.34	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PYes_Hom-M754_E02244N3659_S000	E02113N3823E02873N3483	PS	7.54	22.44	36.59	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02344N3478_S000	E02020N3739E02658N3366	PS	8.24	23.44	34.78	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02178N3622_S000	E02020N3739E02658N3366	PS	8.09	21.78	36.22	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M809_E02110N3553_S000	E01849N3766E02950N3220	PS	8.09	21.1	35.53	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02218N3671_S000	E02113N3823E02873N3483	PS	7.74	22.18	36.71	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02347N3503_S000	E02020N3739E02658N3366	PS	8.37	23.47	35.03	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02174N3531_S000	E02020N3739E02658N3366	PS	7.54	21.74	35.31	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PNo_Var-M792_E02275N3583_S000	E02020N3739E02658N3366	PS	7.92	22.75	35.83	S000	Str	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02247N3606_S000	E02020N3739E02658N3366	PS	8.24	22.47	36.06	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02388N3399_S000	E01849N3766E02950N3220	PS	8.37	23.88	33.99	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M754_E02223N3573_S000	E02020N3739E02658N3366	PS	7.54	22.23	35.73	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PYes_Hom-M774_E02317N3557_S000	E02113N3823E02873N3483	PS	7.74	23.17	35.57	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02498N3423_S000	E02020N3739E02658N3366	PS	8.5	24.98	34.23	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M707_E01803N3816_S000	E01548N3896E01854N3659	PS	7.07	18.03	38.16	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PYes_Var-M792_E02278N3662_S000	E02113N3823E02873N3483	PS	7.92	22.78	36.62	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02262N3428_S000	E02020N3739E02658N3366	PS	8.24	22.62	34.28	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02192N3708_S000	E02113N3823E02873N3483	PS	7.92	21.92	37.08	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M707_E01976N3701_S000	E01849N3766E02950N3220	PS	7.07	19.76	37.01	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02223N3473_S000	E02020N3739E02658N3366	PS	7.54	22.23	34.73	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02247N3606_S000	E02020N3739E02658N3366	PS	7.92	22.47	36.06	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M792_E02103N3539_S000	E01849N3766E02950N3220	PS	7.92	21.03	35.39	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01681N3829_S000	E01548N3896E01854N3659	PS	7.54	16.81	38.29	S000	Str	PYes	Var
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M732_E02088N3719_S000	E01964N3926E02184N3685	PS	7.32	20.88	37.19	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01783N3758_S000	E01548N3896E01854N3659	PS	7.32	17.83	37.58	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01725N3727_S000	E01548N3896E01854N3659	PS	7.32	17.25	37.27	S000	Str	PYes	Var
E01964N3926E02184N3685-PS-Mur_PNo_Hom-M732_E02057N3799_S000	E01964N3926E02184N3685	PS	7.32	20.57	37.99	S000	Mur	PNo	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M732_E01976N3701_S000	E01849N3766E02950N3220	PS	7.32	19.76	37.01	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02079N3688_S000	E02020N3739E02658N3366	PS	7.92	20.79	36.88	S000	Mur	PYes	Hom
E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02067N3642_S000	E01849N3766E02950N3220	PS	7.92	20.67	36.42	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02280N3610_S000	E02113N3823E02873N3483	PS	7.74	22.8	36.1	S000	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02377N3548_S000	E02113N3823E02873N3483	PS	8.09	23.77	35.48	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02126N3687_S000	E02020N3739E02658N3366	PS	7.74	21.26	36.87	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02067N3642_S000	E01849N3766E02950N3220	PS	7.92	20.67	36.42	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02116N3637_S000	E02020N3739E02658N3366	PS	8.37	21.16	36.37	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02362N3392_S000	E01849N3766E02950N3220	PS	8.24	23.62	33.92	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Hom-M792_E02099N3565_S000	E01849N3766E02950N3220	PS	7.92	20.99	35.65	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PNo_Hom-M680_E01569N3771_S000	E01548N3896E01854N3659	PS	6.8	15.69	37.71	S000	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02212N3482_S000	E02020N3739E02658N3366	PS	7.54	22.12	34.82	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01736N3737_S000	E01548N3896E01854N3659	PS	7.74	17.36	37.37	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02046N3625_S000	E01849N3766E02950N3220	PS	8.5	20.46	36.25	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02277N3598_S000	E02020N3739E02658N3366	PS	7.92	22.77	35.98	S000	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02223N3473_S000	E02020N3739E02658N3366	PS	7.92	22.23	34.73	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Var-M792_E02210N3708_S000	E02113N3823E02873N3483	PS	7.92	22.1	37.08	S000	Mur	PNo	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02284N3476_S000	E02020N3739E02658N3366	PS	7.54	22.84	34.76	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02318N3569_S000	E02113N3823E02873N3483	PS	7.54	23.18	35.69	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02105N3701_S000	E02020N3739E02658N3366	PS	7.74	21.05	37.01	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02288N3414_S000	E01849N3766E02950N3220	PS	7.74	22.88	34.14	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02220N3597_S000	E02020N3739E02658N3366	PS	7.92	22.2	35.97	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01735N3756_S000	E01548N3896E01854N3659	PS	7.32	17.35	37.56	S000	Str	PYes	Hom
E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02090N3766_S000	E01964N3926E02184N3685	PS	7.74	20.9	37.66	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M792_E02344N3564_S000	E02113N3823E02873N3483	PS	7.92	23.44	35.64	S000	Mur	PNo	Var
E02113N3823E02873N3483-PS-Str_PYes_Hom-M754_E02173N3709_S000	E02113N3823E02873N3483	PS	7.54	21.73	37.09	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02277N3598_S000	E02020N3739E02658N3366	PS	7.92	22.77	35.98	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M754_E02232N3550_S000	E02020N3739E02658N3366	PS	7.54	22.32	35.5	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02112N3526_S000	E01849N3766E02950N3220	PS	7.54	21.12	35.26	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02178N3622_S000	E02020N3739E02658N3366	PS	7.54	21.78	36.22	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02053N3545_S000	E01849N3766E02950N3220	PS	7.74	20.53	35.45	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02171N3544_S000	E02020N3739E02658N3366	PS	8.09	21.71	35.44	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02079N3631_S000	E01849N3766E02950N3220	PS	7.74	20.79	36.31	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02227N3634_S000	E02020N3739E02658N3366	PS	7.92	22.27	36.34	S000	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02219N3560_S000	E02020N3739E02658N3366	PS	7.74	22.19	35.6	S000	Mur	PYes	Var
E01964N3926E02184N3685-PS-Str_PYes_Var-M732_E02067N3699_S000	E01964N3926E02184N3685	PS	7.32	20.67	36.99	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Hom-M754_E02099N3565_S000	E01849N3766E02950N3220	PS	7.54	20.99	35.65	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02156N3678_S000	E02020N3739E02658N3366	PS	7.54	21.56	36.78	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M754_E02182N3695_S000	E02020N3739E02658N3366	PS	7.54	21.82	36.95	S000	Mur	PNo	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02614N3362_S000	E01849N3766E02950N3220	PS	7.74	26.14	33.62	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02176N3736_S000	E02113N3823E02873N3483	PS	7.92	21.76	37.36	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02311N3485_S000	E02020N3739E02658N3366	PS	7.92	23.11	34.85	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01701N3725_S000	E01548N3896E01854N3659	PS	7.74	17.01	37.25	S000	Str	PYes	Hom
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M680_E01725N3679_S000	E01577N3897E01966N3571	PS	6.8	17.25	36.79	S000	Mur	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Hom-M774_E02051N3574_S000	E01849N3766E02950N3220	PS	7.74	20.51	35.74	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02069N3575_S000	E01849N3766E02950N3220	PS	8.09	20.69	35.75	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01707N3812_S000	E01548N3896E01854N3659	PS	7.54	17.07	38.12	S000	Str	PYes	Var
E01517N3917E01678N3772-PS-Str_PYes_Hom-M732_E01573N3832_S000	E01517N3917E01678N3772	PS	7.32	15.73	38.32	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02498N3423_S000	E02020N3739E02658N3366	PS	8.5	24.98	34.23	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02301N3474_S000	E02020N3739E02658N3366	PS	8.24	23.01	34.74	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02242N3492_S002	E02020N3739E02658N3366	PS	8.8	22.42	34.92	S002	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01720N3803_S000	E01548N3896E01854N3659	PS	7.32	17.2	38.03	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02040N3662_S000	E01849N3766E02950N3220	PS	7.54	20.4	36.62	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02243N3584_S000	E02020N3739E02658N3366	PS	7.74	22.43	35.84	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02255N3645_S000	E02113N3823E02873N3483	PS	7.54	22.55	36.45	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M774_E02276N3623_S000	E02113N3823E02873N3483	PS	7.74	22.76	36.23	S000	Str	PNo	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01763N3862_S000	E01548N3896E01854N3659	PS	7.54	17.63	38.62	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02191N3680_S000	E02020N3739E02658N3366	PS	7.54	21.91	36.8	S000	Str	PNo	Hom
E01849N3766E02950N3220-PS-Mur_PYes_Var-M754_E02014N3634_S000	E01849N3766E02950N3220	PS	7.54	20.14	36.34	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02201N3524_S000	E02020N3739E02658N3366	PS	7.54	22.01	35.24	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02164N3590_S000	E02020N3739E02658N3366	PS	7.54	21.64	35.9	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02313N3510_S000	E02020N3739E02658N3366	PS	8.09	23.13	35.1	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01687N3753_S000	E01548N3896E01854N3659	PS	7.74	16.87	37.53	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02340N3431_S000	E02020N3739E02658N3366	PS	8.24	23.4	34.31	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02255N3645_S000	E02113N3823E02873N3483	PS	7.74	22.55	36.45	S000	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02122N3652_S000	E02020N3739E02658N3366	PS	7.74	21.22	36.52	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02468N3411_S000	E02020N3739E02658N3366	PS	8.5	24.68	34.11	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M650_E01586N3743_S000	E01548N3896E01854N3659	PS	6.5	15.86	37.43	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Hom-M732_E01993N3713_S000	E01849N3766E02950N3220	PS	7.32	19.93	37.13	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02099N3565_S000	E01849N3766E02950N3220	PS	7.92	20.99	35.65	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PNo_Hom-M732_E01611N3806_S000	E01548N3896E01854N3659	PS	7.32	16.11	38.06	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02291N3588_S000	E02113N3823E02873N3483	PS	7.92	22.91	35.88	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02072N3658_S000	E01849N3766E02950N3220	PS	8.09	20.72	36.58	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01714N3716_S000	E01548N3896E01854N3659	PS	7.32	17.14	37.16	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01735N3756_S000	E01548N3896E01854N3659	PS	7.74	17.35	37.56	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01700N3744_S000	E01548N3896E01854N3659	PS	7.54	17	37.44	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M774_E02289N3573_S000	E02020N3739E02658N3366	PS	7.74	22.89	35.73	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01720N3803_S000	E01548N3896E01854N3659	PS	7.32	17.2	38.03	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02206N3471_S000	E02020N3739E02658N3366	PS	8.09	22.06	34.71	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Hom-M754_E01962N3711_S000	E01849N3766E02950N3220	PS	7.54	19.62	37.11	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02412N3405_S000	E01849N3766E02950N3220	PS	8.5	24.12	34.05	S000	Str	PYes	Hom
E01964N3926E02184N3685-PS-Mur_PYes_Var-M732_E02018N3773_S000	E01964N3926E02184N3685	PS	7.32	20.18	37.73	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02207N3659_S000	E02020N3739E02658N3366	PS	7.74	22.07	36.59	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02165N3634_S000	E02020N3739E02658N3366	PS	7.54	21.65	36.34	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M792_E02072N3658_S000	E01849N3766E02950N3220	PS	7.92	20.72	36.58	S000	Mur	PYes	Hom
E01964N3926E02184N3685-PS-Mur_PNo_Hom-M732_E02088N3719_S000	E01964N3926E02184N3685	PS	7.32	20.88	37.19	S000	Mur	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01790N3838_S000	E01548N3896E01854N3659	PS	6.8	17.9	38.38	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PYes_Var-M774_E02243N3633_S000	E02113N3823E02873N3483	PS	7.74	22.43	36.33	S000	Str	PYes	Var
E03207N3695E03590N3419-PS-Str_PYes_Var-M824_E03291N3459_S000	E03207N3695E03590N3419	PS	8.24	32.91	34.59	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02331N3532_S000	E02020N3739E02658N3366	PS	7.92	23.31	35.32	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M774_E02135N3710_S000	E02020N3739E02658N3366	PS	7.74	21.35	37.1	S000	Mur	PNo	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02103N3539_S000	E01849N3766E02950N3220	PS	7.54	21.03	35.39	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02317N3557_S000	E02113N3823E02873N3483	PS	7.74	23.17	35.57	S000	Str	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01626N3760_S000	E01548N3896E01854N3659	PS	7.32	16.26	37.6	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Hom-M809_E02087N3577_S000	E01849N3766E02950N3220	PS	8.09	20.87	35.77	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01737N3880_S000	E01548N3896E01854N3659	PS	7.32	17.37	38.8	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02190N3609_S000	E02020N3739E02658N3366	PS	7.74	21.9	36.09	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02240N3443_S000	E02020N3739E02658N3366	PS	8.09	22.4	34.43	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01778N3834_S000	E01548N3896E01854N3659	PS	7.32	17.78	38.34	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01768N3805_S000	E01548N3896E01854N3659	PS	7.32	17.68	38.05	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02212N3584_S000	E02020N3739E02658N3366	PS	7.92	22.12	35.84	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02164N3503_S000	E02020N3739E02658N3366	PS	7.92	21.64	35.03	S000	Str	PYes	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M732_E02002N3682_S000	E01849N3766E02950N3220	PS	7.32	20.02	36.82	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Hom-M809_E02029N3599_S000	E01849N3766E02950N3220	PS	8.09	20.29	35.99	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01642N3713_S000	E01548N3896E01854N3659	PS	7.54	16.42	37.13	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M754_E02293N3602_S000	E02113N3823E02873N3483	PS	7.54	22.93	36.02	S000	Mur	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02097N3634_S000	E02020N3739E02658N3366	PS	8.09	20.97	36.34	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01769N3786_S000	E01548N3896E01854N3659	PS	7.54	17.69	37.86	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M680_E01699N3697_S000	E01548N3896E01854N3659	PS	6.8	16.99	36.97	S000	Str	PYes	Var
E01849N3766E02950N3220-PS-Mur_PYes_Hom-M809_E02080N3562_S000	E01849N3766E02950N3220	PS	8.09	20.8	35.62	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M774_E02182N3695_S000	E02020N3739E02658N3366	PS	7.74	21.82	36.95	S000	Str	PNo	Hom
E01849N3766E02950N3220-PS-Str_PYes_Var-M732_E02065N3602_S000	E01849N3766E02950N3220	PS	7.32	20.65	36.02	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02245N3574_S000	E02020N3739E02658N3366	PS	7.92	22.45	35.74	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02316N3447_S000	E02020N3739E02658N3366	PS	7.74	23.16	34.47	S000	Str	PYes	Var
