ID,P05,P16,P50,P84,P95,Pmean
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02468N3411_S004,0.0,0.0,2.43923744303214e-09,4.38743362831665e-08,1.579430803915583e-07,3.035548853197698e-08
E01964N3926E02184N3685-PS-Str_PNo_Var-M754_E02029N3787_S000,3.36311713977508e-06,6.7273496018351895e-06,2.25152146425693e-05,6.751452814481775e-05,0.00010927610159168999,3.544191378893039e-05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02225N3486_S001,0.0,0.0,0.0,2.2905199679999994e-09,2.54178343948951e-08,3.045808333611068e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3560_S005,0.0,0.0,2.12145673500528e-09,3.863986800920581e-08,1.57707964601701e-07,2.7521007925327257e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02467N3425_S004,0.0,0.0,0.0,1.851967967702156e-08,4.0476053384075686e-08,7.020756588145027e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02183N3593_S002,0.0,0.0,2.3890142322780453e-09,4.250683961249009e-08,1.57707964601701e-07,2.940569108761885e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02209N3537_S002,0.0,0.0,2.1589469423811853e-09,3.932270855020747e-08,1.57707964601701e-07,2.771000591258108e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02408N3442_S003,0.0,0.0,2.533053097344015e-09,4.6047172827914e-08,1.5810212692908778e-07,3.1270546911858884e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02441N3439_S004,0.0,0.0,0.0,5.01411728e-08,1.2402818777570935e-07,2.023683054848391e-08
E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02090N3766_S000,2.1542423523566974e-10,2.8264125128207768e-08,7.05452137628734e-06,3.42460000000171e-05,6.716933185153867e-05,1.750732522102615e-05
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02545N3421_S002,0.0,0.0,0.0,9.274868686859414e-09,1.11186597226361e-07,1.3304528773420221e-08
E01517N3917E01678N3772-PS-Mur_PNo_Var-M732_E01550N3812_S000,1.94444827586265e-06,4.366220689656481e-06,1.149111609744225e-05,2.578627764254056e-05,4.448632703978584e-05,1.5719816301201486e-05
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02444N3464_S003,0.0,0.0,0.0,9.159337644046358e-09,8.14000079453199e-08,1.045166245143999e-08
E02020N3739E02658N3366-PS-Str_PNo_Hom-M809_E02204N3672_S000,4.8190576965534136e-18,5.740337498079657e-09,6.44591106960427e-07,2.46215461512756e-06,8.776811217852963e-06,1.704879854958403e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02209N3537_S003,0.0,0.0,0.0,1.83113649545991e-08,3.952922279439512e-08,6.884957921966793e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02201N3458_S000,0.0,0.0,1.071092376642725e-08,1.62594972067302e-07,8.69322033897644e-07,1.2760059520493408e-07
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02276N3623_S000,0.0,0.0,0.0,2.243243664686417e-06,4.1234095310851405e-06,7.945687826829497e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02552N3434_S002,0.0,0.0,0.0,9.274868686859414e-09,1.1186237107481e-07,1.3350867829820542e-08
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01765N3843_S000,0.0,0.0,6.79666603235099e-08,4.43870078750038e-07,7.770473697622e-07,1.920637823380859e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02123N3540_S002,0.0,0.0,0.0,1.3513725459356202e-08,5.45378350515704e-08,1.3648271292766517e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02301N3474_S001,0.0,0.0,0.0,1.85031714873699e-08,3.98787234041038e-08,6.968529399705044e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02467N3425_S002,0.0,0.0,2.4777387298189902e-09,4.39962107387784e-08,1.5807287699115482e-07,3.077516261962637e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02370N3485_S005,0.0,0.0,0.0,2.5876637071999993e-09,2.62940634e-08,3.277124368877689e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02184N3638_S001,0.0,0.0,0.0,2.695388872967316e-09,2.77506324e-08,3.382530552238882e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02333N3444_S005,0.0,0.0,0.0,2.422434352060393e-09,2.54178343948951e-08,3.153524789484288e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02512N3415_S001,0.0,0.0,2.5317410758039953e-09,4.58148720681623e-08,1.5812223626141343e-07,3.123974583622242e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02173N3683_S000,4.8190576965534136e-18,5.820882238971743e-09,6.473082581848249e-07,2.49991033026913e-06,8.908439149199683e-06,1.7227234793939902e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02467N3448_S003,0.0,0.0,0.0,5.04045844e-08,1.2564250964386635e-07,2.0360560864110192e-08
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01752N3852_S000,0.0,0.0,2.649302970872075e-08,1.8501930128783e-07,7.93653179646664e-07,1.3726291537816708e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02471N3437_S002,0.0,0.0,0.0,5.01101832e-08,1.2417406277521067e-07,2.023993502367707e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02232N3550_S003,0.0,0.0,0.0,2.4226241824603934e-09,2.54178343948951e-08,3.1543911416762993e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02226N3538_S003,0.0,0.0,0.0,1.85981949072747e-08,3.9631791348894476e-08,6.946364846954914e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02226N3500_S001,0.0,0.0,0.0,1.78503253987647e-08,3.8781981e-08,6.759886832571417e-09
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01769N3786_S000,0.0,0.0,5.8334395320151404e-08,3.8245697944718257e-07,6.699135431399219e-07,1.6836877793560912e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02166N3518_S004,0.0,0.0,1.622900031095105e-09,2.9585226179055396e-08,1.30769911504367e-07,2.4189204104224993e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02450N3427_S005,0.0,0.0,0.0,4.98235294e-08,1.2352568856957264e-07,2.0166696036613443e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02164N3503_S003,0.0,0.0,0.0,6.650541470838789e-09,7.54224299065149e-08,8.660250083840524e-09
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01663N3752_S000,0.0,0.0,7.223890495827239e-08,4.79467855779878e-07,8.547294604595528e-07,2.0641374126116334e-07
E01964N3926E02184N3685-PS-Mur_PNo_Hom-M754_E02057N3724_S000,2.77279069767581e-06,4.92167555000044e-06,1.792857544320955e-05,5.571548202965895e-05,8.96491162791123e-05,2.828340864587063e-05
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3510_S004,0.0,0.0,0.0,1.29944703615232e-08,5.45378350515704e-08,1.2809394432806694e-08
E01577N3897E01966N3571-PS-Mur_PYes_Var-M680_E01747N3699_S000,0.0,0.0,6.70297297296627e-08,7.431643243235806e-07,4.165851351347185e-06,7.438347679233973e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02515N3431_S001,0.0,0.0,0.0,8.907737983461659e-09,7.91640149983903e-08,1.0281528315974733e-08
E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01632N3683_S000,0.0,0.0,4.138525780614285e-08,3.56124683868283e-07,1.11147435897498e-06,2.3074781622077553e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02165N3634_S000,0.0,0.0,4.404403296100105e-08,5.136789258504591e-07,8.223190581229385e-07,2.0998401804210185e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02368N3461_S000,0.0,0.0,4.22852760736653e-08,4.94846625767406e-07,7.653742331296607e-07,1.9581803115186885e-07
E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01824N3862_S000,0.0,0.0,2.400107629813885e-08,5.275305070335186e-07,3.306939264470312e-06,4.659073855284276e-07
E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02119N3739_S000,2.25886165091193e-06,3.45437499999945e-06,1.000231285866974e-05,1.53073837930036e-05,2.5888610953876777e-05,1.1395471655438367e-05
E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02081N3777_S000,7.506093475076471e-08,1.0484760111309904e-06,7.441347208656585e-06,3.2444178714908794e-05,6.114029845189197e-05,1.60371498202567e-05
E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02362N3392_S000,0.0,0.0,7.66335274790797e-09,7.337036144575669e-08,4.552090360373299e-07,7.642220128066496e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02510N3402_S001,0.0,0.0,0.0,8.86703803836814e-09,7.88023102569847e-08,1.0254006617591365e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02239N3477_S003,0.0,0.0,0.0,2.2758777359999995e-09,2.54178343948951e-08,3.0351233232429468e-09
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01738N3718_S000,0.0,0.0,4.721913770787555e-08,4.16289135524263e-07,1.56826923077011e-06,2.926244476243327e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02386N3481_S003,0.0,0.0,2.533053097344015e-09,4.665491442848913e-08,1.5833247019034792e-07,3.167043591894894e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02434N3452_S005,0.0,0.0,2.533053097344015e-09,4.6829912711689247e-08,1.5828311092007158e-07,3.1717567586905825e-08
E01548N3896E01854N3659-PS-Mur_PNo_Hom-M792_E01644N3837_S000,3.8788692301075e-13,5.466189694906062e-08,4.4367925520419255e-07,2.8864497513473315e-06,8.587542228006758e-06,1.7364263426527095e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02377N3507_S000,0.0,0.0,4.555521472397555e-08,5.54014638360942e-07,8.920873958299168e-07,2.2012293448897078e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02333N3444_S001,0.0,0.0,0.0,2.422434352060393e-09,2.54178343948951e-08,3.153524789484288e-09
E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02197N3444_S000,0.0,0.0,3.8599535380115e-09,7.94523809524016e-08,2.445791339706477e-07,6.624144995045343e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02183N3593_S002,0.0,0.0,2.3890142322780453e-09,4.250683961249009e-08,1.57707964601701e-07,2.940569108761885e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02202N3553_S001,0.0,0.0,0.0,1.86802547770632e-08,4.03460204160225e-08,7.0229902089645554e-09
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02010N3666_S000,0.0,0.0,4.3383462089190856e-08,2.8270430107519e-07,1.7209530222127266e-06,2.755473745064803e-07
E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02033N3761_S000,0.0,0.0,1.80240927037919e-06,1.6636494847911848e-05,4.262123846599211e-05,7.826539766966938e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02330N3507_S005,0.0,0.0,0.0,2.557031172799999e-09,2.59827966e-08,3.2545992118854336e-09
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01615N3749_S000,0.0,0.0,7.50576923077343e-08,5.07245309945155e-07,9.291904711559e-07,2.2226236964381426e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02212N3482_S001,0.0,0.0,1.7519676337699601e-09,3.19858407079505e-08,1.30769911504367e-07,2.50256170657974e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02193N3666_S000,4.8190576965534136e-18,5.710322688548768e-09,6.43967857687632e-07,2.4796535895717555e-06,8.894273123901964e-06,1.7166875306242399e-06
E01577N3897E01966N3571-PS-Str_PYes_Hom-M774_E01728N3688_S000,0.0,0.0,4.351984613117796e-09,5.8940192650431795e-08,5.328978354685902e-07,1.2759705883702348e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02299N3449_S002,0.0,0.0,0.0,1.73394668280085e-08,6.88588284032551e-08,1.5725889649340876e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3560_S004,0.0,0.0,2.12145673500528e-09,3.863986800920581e-08,1.57707964601701e-07,2.7521007925327257e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02210N3510_S004,0.0,0.0,2.0261012075321303e-09,3.6903077937217e-08,1.56468261527571e-07,2.679611285396498e-08
E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E01976N3719_S000,0.0,0.0,9.2880434782683e-08,6.377937868964702e-07,5.420882769214894e-06,6.826785391188907e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02188N3566_S003,0.0,0.0,0.0,1.86802547770632e-08,3.9866827628745605e-08,6.9685927387461915e-09
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01793N3787_S000,0.0,0.0,2.48003205128344e-08,2.11015146069091e-07,4.55256410256665e-07,9.854259952740457e-08
E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02320N3583_S000,1.2550854166706856e-07,1.21211338792636e-06,3.99186240780422e-06,6.653114376754589e-06,9.41177083336345e-06,4.174037536204162e-06
E02113N3823E02873N3483-PS-Str_PYes_Var-M837_E02479N3494_S000,1.7253825910958088e-11,3.448518642654472e-07,3.32898358530231e-06,8.717134380696e-06,1.2064430646015672e-05,4.539208194937067e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02243N3539_S003,0.0,0.0,0.0,2.4192462100686467e-09,2.54178343948951e-08,3.140818290668142e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02482N3417_S003,0.0,0.0,0.0,9.274868686859414e-09,1.1009696969686e-07,1.31528057339458e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3510_S001,0.0,0.0,0.0,1.29944703615232e-08,5.45378350515704e-08,1.2809394432806694e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02467N3425_S004,0.0,0.0,0.0,1.851967967702156e-08,4.0476053384075686e-08,7.020756588145027e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02232N3550_S003,0.0,0.0,2.3829664445099954e-09,4.18577319587813e-08,1.57707964601701e-07,2.9112198773681988e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02118N3568_S000,0.0,0.0,2.350091122299565e-08,2.1984543398391398e-07,8.69322033897644e-07,1.46591209374929e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02424N3488_S002,0.0,0.0,0.0,1.9692866005080917e-08,7.831966085889256e-08,1.848859077488242e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02417N3454_S001,0.0,0.0,0.0,1.860984634435345e-08,4.1122344e-08,7.079813841639348e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02307N3549_S000,0.0,0.0,3.96188756222377e-08,3.41978321980815e-07,6.39763797643607e-07,1.4716900269979596e-07
E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02340N3543_S000,1.236475851707986e-07,1.16026522529945e-06,3.81681627961332e-06,6.338434148593117e-06,9.12136419439463e-06,4.005890370946757e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02497N3409_S002,0.0,0.0,0.0,4.96066022e-08,1.23056074766311e-07,2.006708169285365e-08
E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02195N3735_S000,1.2550854166706856e-07,1.33260416667093e-06,4.48109998286564e-06,7.52937500002409e-06,1.0483056939259e-05,4.671009202657274e-06
E02020N3739E02658N3366-PS-Mur_PNo_Var-M837_E02154N3709_S000,0.0,8.31222540017709e-15,2.41011764706027e-07,2.24002888409771e-06,1.2301361061390114e-05,1.805513789744041e-06
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M792_E02106N3725_S000,3.3071888987944534e-09,4.2550551246558455e-07,1.85673391972872e-06,6.84157877943663e-06,1.526845127931753e-05,4.046036938767278e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3522_S005,0.0,0.0,0.0,2.3380082879999996e-09,2.54178343948951e-08,3.0804624212914593e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02128N3626_S001,0.0,0.0,2.3912025042769503e-09,4.284011993078214e-08,1.57707964601701e-07,2.9575465526213294e-08
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M707_E01991N3732_S000,0.0,0.0,1.76879166666384e-05,0.000128223571607828,0.00020960312499959996,5.5334604199435494e-05
E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01728N3688_S000,0.0,0.0,1.93518541229584e-08,2.23073796998497e-07,1.5407327667494516e-06,3.3137072220048704e-07
E01548N3896E01854N3659-PS-Mur_PNo_Var-M792_E01657N3828_S000,3.676981400756697e-13,4.6670373959747354e-08,4.03385088033961e-07,2.5034097519544087e-06,8.089345536380155e-06,1.5867619513502688e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02418N3478_S005,0.0,0.0,0.0,9.218537564180727e-09,8.19261239328043e-08,1.0491694012723762e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02394N3489_S005,0.0,0.0,0.0,1.9619825191281427e-08,7.821681509225656e-08,1.8248112741678117e-08
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01640N3732_S000,0.0,0.0,2.50195603648052e-07,1.5365466820571e-06,2.86123674619302e-06,6.79732682609625e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02294N3487_S004,0.0,0.0,2.3890142322780453e-09,4.218231964066452e-08,1.57707964601701e-07,2.9309809001973353e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02318N3471_S005,0.0,0.0,0.0,1.86615438538779e-08,3.997461869999998e-08,7.022074151842507e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02489N3468_S005,0.0,0.0,2.533053097344015e-09,4.98617230137831e-08,1.5860851647962728e-07,3.286131518585991e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S005,0.0,0.0,0.0,1.4844266262042027e-09,3.449169014095888e-08,5.6848616112310736e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3481_S003,0.0,0.0,0.0,1.76954724181791e-08,3.8762028e-08,6.736314108860442e-09
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02484N3481_S000,0.0,8.221194695855102e-15,2.41011764706027e-07,2.20028571428659e-06,1.177425940767268e-05,1.7596323663042876e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02170N3650_S005,0.0,0.0,0.0,2.7024798489673145e-09,2.82015702e-08,3.415163151471255e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S005,0.0,0.0,2.477372050898595e-09,4.397366780427858e-08,1.578151119130725e-07,3.0522007584278476e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02417N3454_S003,0.0,0.0,0.0,1.860984634435345e-08,4.1122344e-08,7.079813841639348e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02515N3431_S002,0.0,0.0,0.0,1.4823044212020014e-09,3.449169014095888e-08,5.679695014228743e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02243N3539_S005,0.0,0.0,0.0,2.4192462100686467e-09,2.54178343948951e-08,3.140818290668142e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02433N3427_S005,0.0,0.0,0.0,1.95340206185653e-08,7.786163843308123e-08,1.7417624650312616e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02309N3460_S000,0.0,0.0,2.8863879573838647e-08,2.67857971014707e-07,4.2954805902153934e-07,1.056916851731959e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02194N3513_S001,0.0,0.0,0.0,4.4484754332483347e-08,1.0735936456526733e-07,1.795651239063883e-08
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M707_E01551N3793_S000,3.23315756518798e-06,8.243606347717345e-06,2.3609079153264e-05,4.700075350225766e-05,6.763171920225048e-05,2.8393184287941214e-05
E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01754N3833_S000,0.0,0.0,6.934228534005489e-08,4.5538944401396927e-07,8.09065863199032e-07,1.9676030341865118e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02349N3441_S004,0.0,0.0,0.0,8.263938851934532e-09,7.54224299065149e-08,9.846185086969135e-09
E01964N3926E02184N3685-PS-Str_PNo_Var-M732_E02061N3739_S000,3.44976888838575e-06,8.042646022350532e-06,3.91917817065835e-05,8.954609630702717e-05,0.00012247942884870998,4.7667838241818496e-05
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02057N3724_S000,0.0,0.0,1.2597946706285702e-09,6.1424e-06,1.9463804512704594e-05,3.160334860924161e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02105N3701_S001,0.0,0.0,0.0,1.9742126088801306e-08,7.838902195731468e-08,1.8650773634469384e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02497N3409_S004,0.0,0.0,0.0,4.96066022e-08,1.23056074766311e-07,2.006708169285365e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02142N3694_S000,4.8190576965534136e-18,5.779937493181456e-09,6.463631621063395e-07,2.47661425070871e-06,8.82772471429458e-06,1.7116373569845183e-06
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02358N3562_S000,0.0,0.0,0.0,2.2144369801242727e-06,4.104096367967831e-06,7.874025201863793e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02102N3607_S005,0.0,0.0,2.329444417604455e-09,4.166862962039521e-08,1.57707964601701e-07,2.8717968906933528e-08
E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02037N3774_S000,3.4352764270653097e-06,6.7645859288547e-06,2.281779564057735e-05,6.929670736548138e-05,0.00011220428248900997,3.6026304574151744e-05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02502N3478_S000,0.0,0.0,0.0,7.88751044842877e-07,6.055714743382192e-06,9.380710774273161e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02116N3712_S000,0.0,0.0,1.25722063037075e-07,1.130364541685669e-06,2.0301226296710285e-06,4.639159113571602e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02578N3424_S004,0.0,0.0,0.0,2.599838175999999e-09,2.6417772e-08,3.28607667486179e-09
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02478N3458_S003,0.0,0.0,2.533053097344015e-09,4.86280828078774e-08,1.585171104235711e-07,3.2498502369331795e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02174N3531_S003,0.0,0.0,0.0,4.5980819e-08,1.1029616250833879e-07,1.8526304157437277e-08
E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01637N3770_S000,0.0,0.0,8.15818874196488e-08,5.515464102567191e-07,1.12964471226524e-06,2.56394520486672e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02393N3468_S004,0.0,0.0,0.0,1.88216759133471e-08,4.132264338176897e-08,7.124681437745602e-09
E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02359N3451_S001,0.0,0.0,0.0,1.8606890060178634e-08,4.0380077544075675e-08,7.031359633116643e-09
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02408N3442_S002,0.0,0.0,0.0,1.851672339284674e-08,4.06333893e-08,7.0410329868551e-09
E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02407N3507_S000,1.0783153958967632e-08,1.30332859592976e-06,5.71571998236375e-06,1.0608381056166453e-05,1.46702275398e-05,6.222462035110835e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02545N3395_S003,0.0,0.0,2.48763906070773e-09,4.428890969611675e-08,1.5800706463079223e-07,3.0786740146603476e-08
E02113N3823E02873N3483-PS-Mur_PNo_Var-M850_E02320N3583_S000,0.0,0.0,0.0,4.0379724554971e-06,8.01945945945144e-06,1.4920106043489295e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02401N3455_S002,0.0,0.0,0.0,4.99474878e-08,1.23056074766311e-07,2.0139266300333324e-08
E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02105N3765_S000,2.2089863964124587e-10,2.8264125128207768e-08,7.11735294118074e-06,3.50396895431582e-05,6.871446929152241e-05,1.7805918118706722e-05
E02113N3823E02873N3483-PS-Mur_PYes_Var-M824_E02356N3540_S000,1.0783153958967632e-08,1.29280631001936e-06,5.6853691508168895e-06,1.0502421395144723e-05,1.4495887191528e-05,6.188938415645518e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02523N3408_S001,0.0,0.0,0.0,4.98700138e-08,1.23056074766311e-07,2.0123258748825082e-08
E01964N3926E02184N3685-PS-Str_PYes_Var-M732_E02053N3710_S000,0.0,0.0,1.0233085106392191e-05,6.150348968493179e-05,9.408256889616859e-05,2.667177928618245e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02202N3553_S000,0.0,0.0,4.21311496899446e-08,4.49925694446283e-07,7.13889661068093e-07,1.8249342399916463e-07
E01517N3917E01678N3772-PS-Str_PNo_Var-M792_E01619N3854_S000,1.705396409892088e-11,1.43445537748235e-06,6.359511538462495e-06,1.7352465694725417e-05,4.997553927129846e-05,1.1346099538299994e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02377N3471_S005,0.0,0.0,0.0,5.07919544e-08,1.2467111282458504e-07,2.0368041416856076e-08
