scenario,max_flow_depth,inundated_pixels,max_eta,is_train,log_max_eta,square_max_eta
2_PS_2798/0508_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02210N3510_S000,0.8074216,3551,0.27676752,FALSE,-0.5578849,0.07660026
3_PS_2798/1073_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02284N3476_S003,2.6202946,14357,0.9182731,FALSE,-0.03702814,0.843225486
4_PS_2798/1626_E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02307N3549_S000,0.55542034,2314,0.12268571,FALSE,-0.911206,0.015051783
PS_2798/2379_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01778N3834_S000,3.1835191,20494,1.3040513,FALSE,0.11529467,1.700549793
2_PS_2798/0021_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02260N3540_S005,6.36071,44449,2.4545436,FALSE,0.38997075,6.024784284
6_PS_2798/1398_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02321N3597_S002,2.7329457,19041,0.9888905,FALSE,-0.004851783,0.977904421
5_PS_2798/0586_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02254N3467_S003,3.5583956,22227,1.1074138,FALSE,0.044309918,1.226365324
7_PS_2798/1383_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02309N3460_S001,4.453824,43492,1.8398039,FALSE,0.26477155,3.38487839
7_PS_2798/1390_E02113N3823E02873N3483-PS-Str_PYes_Var-M774_E02226N3659_S000,0.34815055,1594,0.09325119,FALSE,-1.0303456,0.008695784
8_PS_2798/1913_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3538_S003,2.7790759,21156,1.4482002,FALSE,0.1608286,2.097283819
PS_2798/1558_E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01650N3761_S000,2.8151352,17748,1.5774845,FALSE,0.1979651,2.488457348
8_PS_2798/0583_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02393N3468_S003,2.3789377,12531,0.6013472,FALSE,-0.2208747,0.361618455
5_PS_2798/1795_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02171N3544_S001,3.8626175,29853,1.8644357,FALSE,0.2705474,3.476120479
6_PS_2798/0302_E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02236N3646_S000,0.73700374,2908,0.17423625,FALSE,-0.7588615,0.030358271
4_PS_2798/2540_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02183N3593_S003,4.3413234,42688,2.0941153,FALSE,0.32100058,4.38531889
4_PS_2798/1643_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02416N3428_S001,2.5803537,10932,0.7931979,FALSE,-0.10061846,0.629162909
2_PS_2798/1735_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02233N3624_S000,0.6683392,2895,0.18692206,FALSE,-0.72833943,0.034939857
PS_2798/0144_E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01756N3795_S000,3.5251918,32927,1.4871463,FALSE,0.17235368,2.211604118
8_PS_2798/0526_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02366N3438_S002,2.2523742,8872,0.56153333,FALSE,-0.25062445,0.315319681
9_PS_2798/0190_E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02195N3484_S000,1.8051959,7691,0.74071956,FALSE,-0.1303462,0.548665467
7_PS_2798/1413_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02226N3500_S005,3.1689978,19439,1.4275922,FALSE,0.15460415,2.03801949
PS_2798/0381_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02195N3500_S002,3.2525082,17541,1.4535689,FALSE,0.16243564,2.112862547
2_PS_2798/2165_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02129N3525_S000,2.0849025,9594,1.0112988,FALSE,0.004879482,1.022725263
6_PS_2798/1201_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02417N3454_S004,5.991429,104721,1.8131086,FALSE,0.2584238,3.287362795
9_PS_2798/2561_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02458N3438_S001,4.7715483,53708,1.5667143,FALSE,0.1949898,2.454593698
4_PS_2798/1836_E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E01996N3697_S000,2.4571366,16835,0.7400553,FALSE,-0.13073581,0.547681847
9_PS_2798/2182_E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02338N3408_S000,1.5706702,7271,0.421929,FALSE,-0.37476063,0.178024081
5_PS_2798/0255_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02125N3584_S005,2.6304939,19898,1.2125022,FALSE,0.08368255,1.470161585
8_PS_2798/0299_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01804N3797_S000,3.6589615,26171,1.3899522,FALSE,0.14299986,1.931967118
9_PS_2798/0879_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02239N3477_S003,4.15203,33162,1.807566,FALSE,0.25709417,3.267294844
5_PS_2798/0661_E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02085N3535_S000,1.3704275,6235,0.58666086,FALSE,-0.23161289,0.344170965
9_PS_2798/0281_E01964N3926E02184N3685-PS-Mur_PYes_Var-M732_E01991N3732_S000,0.73522437,2807,0.16310754,FALSE,-0.78752595,0.02660407
8_PS_2798/1538_E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02299N3449_S000,0.63604224,2643,0.12345627,FALSE,-0.90848684,0.015241451
9_PS_2798/1253_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02159N3618_S001,6.2957087,174094,2.594226,FALSE,0.41400778,6.730008539
4_PS_2798/0688_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02274N3465_S005,3.5935507,25944,1.2613491,FALSE,0.10083529,1.591001552
2_PS_2798/2053_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02189N3538_S004,5.1516466,41228,2.2110686,FALSE,0.34460223,4.888824354
2_PS_2798/2738_E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01732N3794_S000,1.2116214,6228,0.44230402,FALSE,-0.35427913,0.195632846
9_PS_2798/2727_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01636N3789_S000,3.4204147,24750,1.3852535,FALSE,0.14152928,1.918927259
4_PS_2798/1018_E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01806N3778_S004,6.1125326,141850,2.809919,FALSE,0.4486938,7.895644787
2_PS_2798/0087_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02284N3476_S004,3.6591635,24086,1.3848541,FALSE,0.14140402,1.917820878
4_PS_2798/2137_E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02435N3522_S004,1.5452238,7980,0.51134026,FALSE,-0.29129001,0.261468861
2_PS_2798/2288_E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01778N3834_S000,1.0376058,4672,0.20873901,FALSE,-0.6803964,0.043571974
7_PS_2798/0447_E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01812N3865_S000,2.9191065,17392,1.1280801,FALSE,0.05233995,1.272564712
5_PS_2798/0066_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02041N3679_S000,1.70891,9246,0.48874745,FALSE,-0.3109155,0.23887407
6_PS_2798/2386_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02342N3454_S004,2.6075683,12442,0.73499894,FALSE,-0.13371329,0.540223442
PS_2798/1749_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02260N3540_S003,6.3439255,79788,2.5844939,FALSE,0.4123755,6.679608719
5_PS_2798/1194_E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02304N3564_S000,0.49133343,2438,0.1428354,FALSE,-0.8451642,0.020401951
2_PS_2798/0679_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02279N3514_S004,4.928838,24323,1.942451,FALSE,0.28835008,3.773115887
10_PS_2803/0563_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02301N3474_S005,5.7808537,75407,1.804793,FALSE,0.2564274,3.257277773
3_PS_2798/2482_E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02140N3655_S000,1.0590538,4908,0.27277282,FALSE,-0.5641989,0.074405011
PS_2798/1233_E01577N3897E01966N3571-PS-Str_PYes_Hom-M809_E01773N3729_S000,2.1972926,11698,1.091937,FALSE,0.038197562,1.192326412
4_PS_2798/1400_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02129N3665_S004,3.0796647,25282,1.2940816,FALSE,0.111961655,1.674647187
3_PS_2798/1123_E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01697N3782_S000,4.7224565,63323,1.9246937,FALSE,0.28436163,3.704445839
7_PS_2798/0312_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02134N3641_S005,3.6679192,36462,1.9918251,FALSE,0.2992512,3.967367229
8_PS_2798/1415_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01640N3732_S000,3.2976735,14330,1.7093832,FALSE,0.23283945,2.921990924
9_PS_2798/2634_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02359N3451_S002,5.2748322,72830,1.5130188,FALSE,0.17984433,2.289225889
2_PS_2798/2627_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02159N3618_S003,5.6917887,95794,2.2648208,FALSE,0.35503384,5.129413256
7_PS_2798/2371_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02159N3618_S000,1.9804982,11078,0.88274854,FALSE,-0.05416299,0.779244985
3_PS_2798/1556_E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02242N3492_S000,0.5310063,2193,0.12341964,FALSE,-0.9086157,0.015232408
8_PS_2798/1581_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02236N3646_S000,0.6912274,3212,0.236036,FALSE,-0.62702173,0.055712993
2_PS_2798/1299_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02301N3474_S002,3.4143505,27048,1.4269772,FALSE,0.15441702,2.036263929
3_PS_2798/0128_E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02061N3628_S001,4.3104954,57317,1.4842356,FALSE,0.17150286,2.202955316
7_PS_2798/1331_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02122N3652_S003,4.177744,47654,1.406873,FALSE,0.14825489,1.979291638
2_PS_2798/2069_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01604N3739_S000,1.1764646,5393,0.40811348,FALSE,-0.38921908,0.166556613
2_PS_2798/1145_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02194N3581_S005,6.545616,101832,2.6135037,FALSE,0.41722313,6.83040159
7_PS_2798/0540_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02299N3449_S000,0.88765424,4207,0.21815588,FALSE,-0.66123307,0.047591988
8_PS_2798/1213_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02209N3537_S004,4.975586,37562,2.0469224,FALSE,0.31110138,4.189891312
5_PS_2798/1291_E01577N3897E01966N3571-PS-Str_PYes_Hom-M707_E01739N3699_S000,0.491162,2369,0.16911393,FALSE,-0.7718206,0.028599521
8_PS_2798/2387_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02210N3611_S003,2.4833775,15236,0.9341295,FALSE,-0.029592924,0.872597923
6_PS_2798/0219_E02113N3823E02873N3483-PS-Mur_PYes_Var-M774_E02119N3739_S000,0.4287724,1791,0.10980921,FALSE,-0.9593612,0.012058063
PS_2798/0675_E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02275N3583_S000,0.6301922,2594,0.17739286,FALSE,-0.7510639,0.031468227
2_PS_2798/2667_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02333N3573_S000,0.85297436,3686,0.24414527,FALSE,-0.61235166,0.059606913
10_PS_2803/2002_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02276N3623_S004,3.1666627,25502,1.3798331,FALSE,0.13982657,1.903939384
2_PS_2798/2556_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02230N3451_S000,1.1231204,4977,0.3749774,FALSE,-0.4259949,0.140608051
3_PS_2798/0270_E02020N3739E02658N3366-PS-Str_PYes_Hom-M754_E02156N3678_S000,0.40893596,1580,0.08431853,FALSE,-1.074077,0.007109615
4_PS_2798/0913_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02120N3675_S001,3.1529298,25495,0.9883899,FALSE,-0.005071697,0.976914594
3_PS_2798/1243_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02104N3649_S003,4.8037386,36196,1.8803535,FALSE,0.27423948,3.535729285
7_PS_2798/2345_E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02189N3538_S000,1.9685537,9438,0.8122392,FALSE,-0.09031604,0.659732518
PS_2798/1875_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02041N3679_S000,2.4768674,16428,0.73595333,FALSE,-0.13314973,0.541627304
3_PS_2798/2674_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02146N3723_S000,1.0971189,5285,0.3720637,FALSE,-0.4293827,0.138431397
10_PS_2803/1287_E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01589N3767_S000,1.0249236,5465,0.34070534,FALSE,-0.46762106,0.116080129
7_PS_2798/0455_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02238N3596_S003,3.754736,26761,1.4119531,FALSE,0.14982027,1.993611557
10_PS_2803/1875_E01964N3926E02184N3685-PS-Mur_PYes_Var-M824_E02043N3735_S000,1.4482296,7833,0.41563523,FALSE,-0.38128766,0.172752644
7_PS_2798/0143_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02236N3646_S004,1.7306956,8298,0.6083629,FALSE,-0.21583727,0.370105418
10_PS_2803/0915_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02287N3501_S003,7.0857983,87994,3.0771713,FALSE,0.48815167,9.46898321
8_PS_2798/0092_E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02148N3750_S000,0.639094,3174,0.19679153,FALSE,-0.7059936,0.038726906
7_PS_2798/1814_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01720N3803_S004,6.1687617,142757,3.1346824,FALSE,0.49619356,9.826233749
PS_2798/1114_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02146N3630_S001,3.2034762,27797,1.6091343,FALSE,0.20659229,2.589313195
9_PS_2798/0784_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01646N3818_S000,2.9413512,21298,1.0597538,FALSE,0.025204973,1.123078117
6_PS_2798/2115_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02184N3522_S003,3.553316,17627,1.5908984,FALSE,0.20164244,2.530957719
4_PS_2798/0463_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02194N3513_S002,3.519287,25920,1.7122731,FALSE,0.23357303,2.931879169
8_PS_2798/0756_E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01765N3843_S000,1.7985889,7601,0.41466483,FALSE,-0.3823028,0.171946921
7_PS_2798/1099_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02280N3610_S002,3.0277116,16024,0.8708771,FALSE,-0.060043134,0.758426923
8_PS_2798/2424_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M774_E02275N3583_S000,0.4691224,1920,0.11669918,FALSE,-0.9329322,0.013618699
2_PS_2798/0357_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01708N3793_S001,5.807121,129757,2.6650977,FALSE,0.42571312,7.102745751
6_PS_2798/1124_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02086N3789_S000,0.50354046,2247,0.12914945,FALSE,-0.88890743,0.01667958
PS_2798/1932_E01548N3896E01854N3659-PS-Str_PNo_Var-M754_E01623N3797_S000,0.94147533,4083,0.23937519,FALSE,-0.62092084,0.057300482
2_PS_2798/0875_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02159N3618_S004,3.3962786,22081,1.3843187,FALSE,0.14123608,1.916338263
2_PS_2798/2404_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02408N3442_S002,3.3254259,26657,1.561243,FALSE,0.19347052,2.437479705
2_PS_2798/2595_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02136N3678_S001,3.584933,31250,1.2015531,FALSE,0.07974297,1.443729852
3_PS_2798/0030_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02184N3522_S000,1.7746783,7704,0.61722195,FALSE,-0.20955864,0.380962936
2_PS_2798/2590_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02408N3442_S001,8.628489,140679,3.2378778,FALSE,0.51026046,10.48385265
3_PS_2798/1854_E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02086N3704_S000,1.224364,6179,0.34717777,FALSE,-0.4594481,0.120532404
5_PS_2798/1532_E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02321N3597_S004,2.7864394,17853,1.1097232,FALSE,0.045214668,1.231485581
6_PS_2798/0808_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02259N3628_S005,1.7898422,9207,0.6856749,FALSE,-0.16388175,0.470150068
4_PS_2798/1669_E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02363N3584_S005,3.3070436,23219,1.15945,FALSE,0.06425205,1.344324303
5_PS_2798/0413_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02171N3606_S003,3.5897975,26181,1.525034,FALSE,0.18327951,2.325728701
2_PS_2798/2496_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02384N3458_S002,4.3760004,39897,1.4265368,FALSE,0.15428297,2.035007242
2_PS_2798/1357_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02176N3479_S000,2.4999456,16277,0.9951937,FALSE,-0.002092373,0.990410501
9_PS_2798/1982_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02304N3498_S004,4.7818813,46934,1.3699297,FALSE,0.13669828,1.876707383
6_PS_2798/2501_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01727N3708_S000,5.9049544,87595,2.3402727,FALSE,0.36926645,5.47687631
2_PS_2798/0130_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02183N3593_S002,4.0025034,29801,1.5866901,FALSE,0.2004921,2.517585473
7_PS_2798/0514_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02244N3659_S005,3.5405786,21594,1.3335481,FALSE,0.12500867,1.778350535
7_PS_2798/2724_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02184N3638_S000,0.6290878,2998,0.17969976,FALSE,-0.7454525,0.032292004
PS_2798/2194_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02083N3755_S000,0.58594173,2418,0.12575848,FALSE,-0.9004627,0.015815195
PS_2798/2437_E01964N3926E02184N3685-PS-Str_PYes_Var-M774_E02074N3729_S000,1.034554,4535,0.21199413,FALSE,-0.6736762,0.044941511
8_PS_2798/1380_E02113N3823E02873N3483-PS-Str_PNo_Var-M888_E02358N3562_S004,3.3478804,24224,1.2779878,FALSE,0.10652672,1.633252817
2_PS_2798/1452_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02253N3481_S002,5.697892,47832,2.3093896,FALSE,0.3634972,5.333280325
7_PS_2798/1112_E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01741N3842_S000,2.0549405,11551,0.55551237,FALSE,-0.25530627,0.308593993
10_PS_2803/0145_E01964N3926E02184N3685-PS-Mur_PNo_Var-M732_E02088N3719_S000,0.36468548,1609,0.08206689,FALSE,-1.085832,0.006734974
6_PS_2798/2224_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02057N3668_S000,2.2268817,13491,0.8181987,FALSE,-0.08714122,0.669449113
7_PS_2798/1431_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02242N3492_S001,5.328592,70285,2.0380359,FALSE,0.30921182,4.15359033
9_PS_2798/1975_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02433N3427_S001,3.3326216,18911,0.93234813,FALSE,-0.030421894,0.869273036
7_PS_2798/1975_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02057N3668_S003,4.4950976,54365,1.460461,FALSE,0.16448997,2.132946333
PS_2798/0103_E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02191N3680_S000,0.82398266,2948,0.19202717,FALSE,-0.7166373,0.036874434
8_PS_2798/1634_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02305N3524_S005,3.8571806,19808,1.6478548,FALSE,0.21691895,2.715425442
PS_2798/0338_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02109N3687_S002,4.453899,67234,1.8130435,FALSE,0.25840822,3.287126733
6_PS_2798/1226_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02236N3526_S005,7.6447473,254005,2.921006,FALSE,0.46553245,8.532276052
6_PS_2798/2786_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01708N3793_S002,6.0621142,141753,2.7051837,FALSE,0.43219677,7.318018851
10_PS_2803/0969_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02260N3491_S002,2.9270039,18358,1.1184438,FALSE,0.048614185,1.250916534
7_PS_2798/2391_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02239N3505_S000,2.144222,15375,0.78179234,FALSE,-0.10690859,0.611199263
10_PS_2803/1444_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02112N3663_S002,5.18463,68485,3.253975,FALSE,0.5124142,10.5883533
10_PS_2803/2111_E02020N3739E02658N3366-PS-Str_PNo_Hom-M774_E02100N3712_S000,0.9140095,3660,0.23024276,FALSE,-0.63781404,0.053011729
2_PS_2798/0372_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01713N3735_S000,3.5537853,23401,1.4722877,FALSE,0.16799267,2.167631072
PS_2798/0005_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02344N3564_S001,3.489791,19523,0.99416715,FALSE,-0.002540592,0.988368322
2_PS_2798/0860_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02175N3577_S005,4.670987,41883,1.9749606,FALSE,0.29555842,3.900469372
7_PS_2798/1200_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02188N3654_S004,2.5339801,17135,1.071913,FALSE,0.03015954,1.14899748
2_PS_2798/2515_E01964N3926E02184N3685-PS-Str_PNo_Hom-M824_E02093N3745_S000,1.3275882,6718,0.5479038,FALSE,-0.2612957,0.300198574
5_PS_2798/2611_E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02210N3611_S000,0.9630912,4773,0.3090388,FALSE,-0.509987,0.09550498
6_PS_2798/0142_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02152N3603_S000,1.9282886,11786,0.88027316,FALSE,-0.05538254,0.774880836
8_PS_2798/2608_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01623N3797_S000,1.754128,11202,0.8374696,FALSE,-0.07703096,0.701355331
9_PS_2798/2102_E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02174N3531_S000,0.97362536,4778,0.29972684,FALSE,-0.52327436,0.089836179
4_PS_2798/0642_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02279N3514_S004,5.949666,34019,2.3929539,FALSE,0.37893432,5.726228368
8_PS_2798/2022_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S004,5.6175847,111997,1.890206,FALSE,0.27650914,3.572878722
3_PS_2798/0373_E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02122N3652_S000,1.2068359,5942,0.50899714,FALSE,-0.29328465,0.259078089
10_PS_2803/1251_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02199N3626_S002,3.5690436,18536,1.2897311,FALSE,0.11049919,1.66340631
7_PS_2798/2426_E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01644N3694_S000,1.1032914,4803,0.3449902,FALSE,-0.46219325,0.119018238
4_PS_2798/2754_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02229N3514_S001,3.6339855,17015,1.4996684,FALSE,0.17599523,2.24900531
9_PS_2798/2267_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02144N3587_S001,7.718939,105215,2.814402,FALSE,0.44938615,7.920858618
2_PS_2798/2027_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02434N3452_S001,3.4577475,13926,0.82068276,FALSE,-0.08582469,0.673520193
4_PS_2798/0069_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02184N3552_S003,3.1952944,18221,1.5983979,FALSE,0.20368488,2.554875847
8_PS_2798/1597_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02296N3538_S000,0.89982074,3904,0.31235278,FALSE,-0.50535464,0.097564259
6_PS_2798/2047_E01577N3897E01966N3571-PS-Str_PYes_Var-M707_E01750N3709_S000,0.77930665,3600,0.3259683,FALSE,-0.48682463,0.106255333
6_PS_2798/2169_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01782N3777_S000,4.4197483,48879,1.4957542,FALSE,0.17486024,2.237280627
8_PS_2798/2511_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02260N3491_S005,3.1709626,21699,1.4924581,FALSE,0.17390215,2.22743118
10_PS_2803/0482_E01577N3897E01966N3571-PS-Str_PYes_Var-M861_E01806N3778_S005,6.652647,182504,3.38975,FALSE,0.5301677,11.49040506
7_PS_2798/0335_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02361N3475_S002,3.4745321,21261,1.0935448,FALSE,0.038836595,1.19584023
7_PS_2798/1143_E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02243N3633_S005,3.1847014,18180,1.2833325,FALSE,0.10833918,1.646942306
3_PS_2798/0803_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02156N3661_S004,3.746504,30904,1.3604318,FALSE,0.13367677,1.850774682
9_PS_2798/1607_E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01636N3789_S000,3.5469308,27505,1.505833,FALSE,0.17777681,2.267533024
9_PS_2798/2542_E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02010N3666_S000,2.1131759,11544,0.548863,FALSE,-0.26053604,0.301250593
PS_2798/2394_E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01849N3856_S000,1.8328067,9018,0.72083277,FALSE,-0.14216548,0.519599882
9_PS_2798/2762_E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01643N3856_S000,1.6767976,8557,0.38699585,FALSE,-0.4122937,0.149765788
9_PS_2798/0643_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02260N3540_S003,3.3901331,22376,1.5013453,FALSE,0.17648058,2.25403771
5_PS_2798/2253_E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E02065N3602_S000,0.65587866,2885,0.1794659,FALSE,-0.74601805,0.032208009
2_PS_2798/2138_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02121N3611_S002,4.348469,59252,1.7938117,FALSE,0.25377685,3.217760415
4_PS_2798/0560_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02122N3652_S005,5.1848392,94812,2.1076496,FALSE,0.32379842,4.442186836
8_PS_2798/1732_E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01686N3772_S000,2.8047404,16309,1.0109576,FALSE,0.004732941,1.022035269
