ID	max_flow_depth	inundated_pixels	max_eta	is_train	log_max_eta	square_max_eta	folder	pid	Source_Region	Mag	lon	lat	Location	LocationCount	DepCat	InuCat
PS_2798/1642_E02113N3823E02873N3483-PS-Str_PNo_Hom-M754_E02176N3736_S000	0.24939202	882	0.05454072	False	-1.2632791	0.00297469	PS_2798	1642	E02113N3823E02873N3483	7.54	21.76	37.36	37362176	10.0	1	1
3_PS_2798/2758_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02365N3499_S004	1.814619	10411	0.7216274	False	-0.14168698	0.520746104	3_PS_2798	2758	E02020N3739E02658N3366	8.61	23.65	34.99	34992365	22.0	2	2
6_PS_2798/1477_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01708N3793_S003	6.7695694	153610	2.8553398	False	0.45565778	8.152965373	6_PS_2798	1477	E01548N3896E01854N3659	8.61	17.08	37.93	37931707	24.0	4	5
PS_2798/2052_E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01734N3775_S005	6.7701435	186525	3.7027187	False	0.5685207	13.71012577	PS_2798	2052	E01548N3896E01854N3659	8.61	17.34	37.75	37751734	19.0	4	5
6_PS_2798/2262_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02245N3515_S003	6.512959	87388	3.0662446	False	0.4866068	9.401855947	6_PS_2798	2262	E02020N3739E02658N3366	8.95	22.45	35.15	35152245	73.0	4	5
5_PS_2798/0511_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02263N3578_S005	4.266211	33340	1.9607953	False	0.29243225	3.844718209	5_PS_2798	0511	E02020N3739E02658N3366	8.71	22.63	35.78	35782263	39.0	3	3
10_PS_2803/1068_E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02159N3618_S000	0.82372534	4013	0.30184218	False	-0.52022004	0.091108702	10_PS_2803	1068	E02020N3739E02658N3366	7.92	21.59	36.18	36182159	45.0	1	1
5_PS_2798/0001_E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02333N3573_S000	0.6500903	3327	0.24713176	False	-0.6070714	0.061074107	5_PS_2798	0001	E02113N3823E02873N3483	8.09	23.33	35.73	35722333	33.0	1	1
7_PS_2798/1666_E01964N3926E02184N3685-PS-Mur_PNo_Var-M809_E02099N3756_S000	0.9140095	4465	0.2872649	False	-0.5417174	0.082521123	7_PS_2798	1666	E01964N3926E02184N3685	8.09	20.99	37.56	37562099	5.0	1	1
9_PS_2798/1568_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3423_S004	4.6721168	58860	1.302815	False	0.11488274	1.697326924	9_PS_2798	1568	E02020N3739E02658N3366	8.95	24.98	34.23	34222498	29.0	3	4
7_PS_2798/1159_E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02152N3645_S000	1.167309	5401	0.35196725	False	-0.45349774	0.123880945	7_PS_2798	1159	E02020N3739E02658N3366	8.09	21.52	36.45	36452152	43.0	2	1
10_PS_2803/2790_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02498N3438_S002	4.5690365	43258	2.021301	False	0.305631	4.085657733	10_PS_2803	2790	E02020N3739E02658N3366	8.88	24.98	34.38	34382498	27.0	3	3
6_PS_2798/1860_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02048N3750_S000	0.92017466	4715	0.28891245	False	-0.53923374	0.083470404	6_PS_2798	1860	E01964N3926E02184N3685	8.09	20.48	37.5	37502048	21.0	1	1
6_PS_2798/2382_E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02193N3666_S001	4.8141694	50722	1.915221	False	0.2822189	3.668071479	6_PS_2798	2382	E02020N3739E02658N3366	8.61	21.93	36.66	36652193	27.0	3	4
4_PS_2798/1330_E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02225N3486_S000	0.50843513	2345	0.14230624	False	-0.84677607	0.020251066	4_PS_2798	1330	E02020N3739E02658N3366	7.54	22.25	34.86	34862225	36.0	1	1
5_PS_2798/2649_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02384N3458_S002	3.5966024	21076	1.37098	False	0.13703112	1.87958616	5_PS_2798	2649	E02020N3739E02658N3366	8.8	23.84	34.58	34582384	44.0	3	2
6_PS_2798/2391_E01577N3897E01966N3571-PS-Str_PYes_Hom-M732_E01851N3818_S000	0.51391387	2578	0.18833375	False	-0.72507185	0.035469601	6_PS_2798	2391	E01577N3897E01966N3571	7.32	18.51	38.18	38181851	8.0	1	1
4_PS_2798/2101_E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01704N3687_S000	2.8367054	16554	1.1180453	False	0.04845941	1.250025293	4_PS_2798	2101	E01548N3896E01854N3659	7.92	17.04	36.87	36861704	12.0	3	2
6_PS_2798/1773_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02307N3436_S000	2.5225623	15718	0.6837027	False	-0.1651327	0.467449382	6_PS_2798	1773	E02020N3739E02658N3366	8.5	23.07	34.36	34362307	11.0	3	2
10_PS_2803/2491_E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01770N3767_S000	1.2000943	5470	0.5612292	False	-0.2508597	0.314978215	10_PS_2803	2491	E01548N3896E01854N3659	7.74	17.7	37.67	37671770	12.0	2	1
8_PS_2798/1403_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02243N3584_S005	3.666235	24170	1.4582121	False	0.16382071	2.126382529	8_PS_2798	1403	E02020N3739E02658N3366	8.61	22.43	35.84	35842243	14.0	3	2
4_PS_2798/1552_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02425N3440_S001	2.9999762	14116	0.78592414	False	-0.10461938	0.617676754	4_PS_2798	1552	E02020N3739E02658N3366	8.8	24.25	34.4	34402425	48.0	3	2
6_PS_2798/1364_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02483N3431_S005	3.927462	24718	1.0174029	False	0.007492966	1.035108661	6_PS_2798	1364	E02020N3739E02658N3366	8.88	24.83	34.31	34312483	32.0	3	2
2_PS_2798/2436_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02305N3524_S003	2.5657244	12200	1.1899536	False	0.075530015	1.41598957	2_PS_2798	2436	E02020N3739E02658N3366	8.61	23.05	35.24	35242305	31.0	3	2
10_PS_2803/0934_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02483N3431_S004	3.1145163	18356	0.9939346	False	-0.002642203	0.987905989	10_PS_2803	0934	E02020N3739E02658N3366	8.88	24.83	34.31	34312483	32.0	3	2
9_PS_2798/2000_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02456N3506_S003	1.9379512	7996	0.47143063	False	-0.3265822	0.222246839	9_PS_2798	2000	E02113N3823E02873N3483	8.61	24.56	35.06	35062456	8.0	2	1
9_PS_2798/1869_E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02313N3510_S004	6.034995	116642	1.7594991	False	0.24538904	3.095837083	9_PS_2798	1869	E02020N3739E02658N3366	9.02	23.13	35.1	35102313	53.0	4	5
2_PS_2798/1451_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02260N3540_S002	4.086541	35234	1.6695732	False	0.22260547	2.78747467	2_PS_2798	1451	E02020N3739E02658N3366	8.61	22.6	35.4	35402260	58.0	3	3
5_PS_2798/0167_E01577N3897E01966N3571-PS-Mur_PYes_Var-M792_E01840N3808_S000	2.5926394	14088	0.84560823	False	-0.072830796	0.715053279	5_PS_2798	0167	E01577N3897E01966N3571	7.92	18.4	38.08	38081839	6.0	3	2
PS_2798/1151_E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02348N3529_S000	0.47454876	2219	0.12220884	False	-0.91289735	0.014935001	PS_2798	1151	E02113N3823E02873N3483	7.92	23.48	35.29	35292348	10.0	1	1
8_PS_2798/2231_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02120N3675_S001	4.2882705	48033	1.6874496	False	0.2272308	2.847486153	8_PS_2798	2231	E02020N3739E02658N3366	8.71	21.2	36.75	36752120	41.0	3	3
7_PS_2798/0438_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02188N3566_S002	3.4214823	19817	1.3348973	False	0.12544785	1.781950802	7_PS_2798	0438	E02020N3739E02658N3366	8.61	21.88	35.66	35652188	69.0	3	2
3_PS_2798/0751_E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02057N3724_S000	1.1291623	4837	0.24204567	False	-0.6161027	0.058586106	3_PS_2798	0751	E01964N3926E02184N3685	7.74	20.57	37.24	37242057	20.0	2	1
10_PS_2803/0010_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02359N3451_S002	3.714099	37066	1.0631404	False	0.02659062	1.13026751	10_PS_2803	0010	E02020N3739E02658N3366	8.71	23.59	34.51	34512359	44.0	3	3
4_PS_2798/1592_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02223N3573_S003	4.5207443	39742	1.9254692	False	0.28453657	3.70743164	4_PS_2798	1592	E02020N3739E02658N3366	8.8	22.23	35.73	35722223	43.0	3	3
10_PS_2803/1539_E01849N3766E02950N3220-PS-Str_PYes_Var-M732_E01971N3734_S000	0.855551	3911	0.21707682	False	-0.6633865	0.047122346	10_PS_2803	1539	E01849N3766E02950N3220	7.32	19.71	37.34	37341971	3.0	1	1
8_PS_2798/2546_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01640N3732_S000	3.5597756	24519	1.6114929	False	0.20722839	2.596909367	8_PS_2798	2546	E01548N3896E01854N3659	8.24	16.4	37.32	37321639	14.0	3	2
7_PS_2798/1369_E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01684N3791_S000	4.540873	61319	1.898812	False	0.278482	3.605487011	7_PS_2798	1369	E01548N3896E01854N3659	8.5	16.84	37.91	37901684	12.0	3	4
6_PS_2798/0368_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02061N3684_S002	4.316566	52721	1.3461483	False	0.12909289	1.812115246	6_PS_2798	0368	E02020N3739E02658N3366	8.61	20.61	36.84	36842061	14.0	3	4
8_PS_2798/1638_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02090N3619_S004	3.1096237	20129	1.497315	False	0.17531319	2.241952209	8_PS_2798	1638	E02020N3739E02658N3366	8.61	20.9	36.19	36192090	33.0	3	2
2_PS_2798/1409_E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02096N3527_S000	1.972372	10164	0.716997	False	-0.14448264	0.514084698	2_PS_2798	1409	E01849N3766E02950N3220	8.24	20.96	35.27	35272096	8.0	2	2
2_PS_2798/2720_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02401N3479_S003	1.693945	7856	0.5388926	False	-0.26849777	0.290405234	2_PS_2798	2720	E02020N3739E02658N3366	8.61	24.01	34.79	34792401	47.0	2	1
4_PS_2798/0464_E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01742N3823_S000	0.66291285	2776	0.13622892	False	-0.8657307	0.018558319	4_PS_2798	0464	E01548N3896E01854N3659	7.32	17.42	38.23	38221742	26.0	1	1
4_PS_2798/0017_E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01725N3727_S000	1.7236104	8584	0.8765113	False	-0.057242494	0.768272059	4_PS_2798	0017	E01548N3896E01854N3659	7.92	17.25	37.27	37271725	22.0	2	1
10_PS_2803/2096_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02243N3539_S003	4.015793	22968	1.668184	False	0.22224396	2.782837858	10_PS_2803	2096	E02020N3739E02658N3366	8.71	22.43	35.39	35392243	42.0	3	2
9_PS_2798/2066_E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02210N3611_S000	1.1565665	5555	0.4294125	False	-0.3671253	0.184395095	9_PS_2798	2066	E02020N3739E02658N3366	8.37	22.1	36.11	36112210	40.0	2	1
8_PS_2798/1281_E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02279N3514_S005	6.339337	138783	2.2003427	False	0.34249032	4.841507997	8_PS_2798	1281	E02020N3739E02658N3366	9.02	22.79	35.14	35142279	64.0	4	5
10_PS_2803/1318_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02226N3707_S000	0.81635326	3174	0.22795476	False	-0.64215136	0.051963373	10_PS_2803	1318	E02113N3823E02873N3483	8.09	22.26	37.07	37072226	16.0	1	1
4_PS_2798/1435_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02236N3526_S001	4.0138483	24379	1.67683	False	0.22448905	2.811758849	4_PS_2798	1435	E02020N3739E02658N3366	8.8	22.36	35.26	35262236	69.0	3	2
3_PS_2798/1659_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02239N3505_S005	5.7162066	42689	1.9614419	False	0.29257545	3.847254327	3_PS_2798	1659	E02020N3739E02658N3366	8.71	22.39	35.05	35042239	48.0	4	3
9_PS_2798/0955_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02225N3486_S005	4.4090586	20409	1.796164	False	0.25434598	3.226205115	9_PS_2798	0955	E02020N3739E02658N3366	8.71	22.25	34.86	34862225	36.0	3	2
9_PS_2798/2754_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02335N3587_S005	2.8095074	23694	1.466954	False	0.1664165	2.151954038	9_PS_2798	2754	E02113N3823E02873N3483	8.71	23.35	35.87	35862335	29.0	3	2
2_PS_2798/1741_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02426N3465_S001	3.0714288	16559	0.9815707	False	-0.008078405	0.963481039	2_PS_2798	1741	E02020N3739E02658N3366	8.71	24.26	34.65	34652426	29.0	3	2
7_PS_2798/0570_E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02204N3672_S004	2.9439523	22564	1.3132603	False	0.11835082	1.724652616	7_PS_2798	0570	E02020N3739E02658N3366	8.61	22.04	36.72	36722204	24.0	3	2
5_PS_2798/0162_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01715N3697_S000	5.857652	88013	2.2550192	False	0.35315025	5.085111592	5_PS_2798	0162	E01548N3896E01854N3659	8.24	17.15	36.97	36971714	23.0	4	5
9_PS_2798/0893_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02344N3478_S004	2.8303504	15471	1.0635365	False	0.026752409	1.131109887	9_PS_2798	0893	E02020N3739E02658N3366	8.61	23.44	34.78	34782344	64.0	3	2
6_PS_2798/1210_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02340N3518_S000	0.78754497	4026	0.2570186	False	-0.59003544	0.066058561	6_PS_2798	1210	E02020N3739E02658N3366	8.24	23.4	35.18	35182340	8.0	1	1
7_PS_2798/0845_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02126N3687_S002	4.0059767	45152	1.4139829	False	0.15044415	1.999347641	7_PS_2798	0845	E02020N3739E02658N3366	8.71	21.26	36.87	36862126	36.0	3	3
2_PS_2798/1391_E01517N3917E01678N3772-PS-Str_PNo_Var-M809_E01619N3854_S000	1.8895522	9193	0.47571537	False	-0.32265282	0.226305113	2_PS_2798	1391	E01517N3917E01678N3772	8.09	16.19	38.54	38541619	9.0	2	1
7_PS_2798/0652_E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02129N3665_S000	1.6968659	8320	0.60944206	False	-0.21506758	0.371419624	7_PS_2798	0652	E02020N3739E02658N3366	8.37	21.29	36.65	36652129	47.0	2	1
PS_2798/1554_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02287N3526_S001	4.6325903	54626	1.7153376	False	0.23434962	2.942383082	PS_2798	1554	E02020N3739E02658N3366	9.02	22.87	35.26	35262287	40.0	3	4
2_PS_2798/2723_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01628N3741_S000	1.792924	9791	1.0617386	False	0.02601761	1.127288855	2_PS_2798	2723	E01548N3896E01854N3659	8.09	16.28	37.41	37401628	14.0	2	1
3_PS_2798/0570_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02188N3566_S001	6.7381053	66193	2.5945597	False	0.41406366	6.731740037	3_PS_2798	0570	E02020N3739E02658N3366	8.8	21.88	35.66	35652188	69.0	4	4
PS_2798/2353_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02366N3438_S001	3.00268	22780	0.99451184	False	-0.002390041	0.9890538	PS_2798	2353	E02020N3739E02658N3366	8.61	23.66	34.38	34382366	17.0	3	2
5_PS_2798/1855_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02212N3482_S005	4.165887	45201	1.8461963	False	0.26627788	3.408440778	5_PS_2798	1855	E02020N3739E02658N3366	8.61	22.12	34.82	34822212	40.0	3	3
8_PS_2798/2277_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02061N3628_S005	3.302251	20881	1.6696312	False	0.22262056	2.787668344	8_PS_2798	2277	E01849N3766E02950N3220	8.61	20.61	36.28	36282061	20.0	3	2
2_PS_2798/0508_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02210N3510_S000	0.8074216	3551	0.27676752	False	-0.5578849	0.07660026	2_PS_2798	0508	E02020N3739E02658N3366	7.74	22.1	35.1	35102210	41.0	1	1
3_PS_2798/1073_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02284N3476_S003	2.6202946	14357	0.9182731	False	-0.03702814	0.843225486	3_PS_2798	1073	E02020N3739E02658N3366	8.61	22.84	34.76	34762284	51.0	3	2
4_PS_2798/1626_E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02307N3549_S000	0.55542034	2314	0.12268571	False	-0.911206	0.015051783	4_PS_2798	1626	E02020N3739E02658N3366	7.74	23.07	35.49	35492307	12.0	1	1
PS_2798/2379_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01778N3834_S000	3.1835191	20494	1.3040513	False	0.11529467	1.700549793	PS_2798	2379	E01548N3896E01854N3659	8.24	17.78	38.34	38341778	19.0	3	2
2_PS_2798/0021_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02260N3540_S005	6.36071	44449	2.4545436	False	0.38997075	6.024784284	2_PS_2798	0021	E02020N3739E02658N3366	8.88	22.6	35.4	35402260	58.0	4	3
6_PS_2798/1398_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02321N3597_S002	2.7329457	19041	0.9888905	False	-0.004851783	0.977904421	6_PS_2798	1398	E02113N3823E02873N3483	8.71	23.21	35.97	35972321	36.0	3	2
5_PS_2798/0586_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02254N3467_S003	3.5583956	22227	1.1074138	False	0.044309918	1.226365324	5_PS_2798	0586	E02020N3739E02658N3366	8.71	22.54	34.67	34672254	41.0	3	2
7_PS_2798/1383_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02309N3460_S001	4.453824	43492	1.8398039	False	0.26477155	3.38487839	7_PS_2798	1383	E02020N3739E02658N3366	8.71	23.09	34.6	34602309	40.0	3	3
7_PS_2798/1390_E02113N3823E02873N3483-PS-Str_PYes_Var-M774_E02226N3659_S000	0.34815055	1594	0.09325119	False	-1.0303456	0.008695784	7_PS_2798	1390	E02113N3823E02873N3483	7.74	22.26	36.59	36592226	32.0	1	1
8_PS_2798/1913_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02226N3538_S003	2.7790759	21156	1.4482002	False	0.1608286	2.097283819	8_PS_2798	1913	E02020N3739E02658N3366	8.61	22.26	35.38	35382226	71.0	3	2
PS_2798/1558_E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01650N3761_S000	2.8151352	17748	1.5774845	False	0.1979651	2.488457348	PS_2798	1558	E01548N3896E01854N3659	8.24	16.5	37.61	37611650	11.0	3	2
8_PS_2798/0583_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02393N3468_S003	2.3789377	12531	0.6013472	False	-0.2208747	0.361618455	8_PS_2798	0583	E02020N3739E02658N3366	8.61	23.93	34.68	34682393	57.0	3	2
5_PS_2798/1795_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02171N3544_S001	3.8626175	29853	1.8644357	False	0.2705474	3.476120479	5_PS_2798	1795	E02020N3739E02658N3366	8.61	21.71	35.44	35442171	32.0	3	3
6_PS_2798/0302_E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02236N3646_S000	0.73700374	2908	0.17423625	False	-0.7588615	0.030358271	6_PS_2798	0302	E02113N3823E02873N3483	8.09	22.36	36.46	36462236	37.0	1	1
4_PS_2798/2540_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02183N3593_S003	4.3413234	42688	2.0941153	False	0.32100058	4.38531889	4_PS_2798	2540	E02020N3739E02658N3366	8.8	21.83	35.93	35932183	60.0	3	3
4_PS_2798/1643_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02416N3428_S001	2.5803537	10932	0.7931979	False	-0.10061846	0.629162909	4_PS_2798	1643	E02020N3739E02658N3366	8.61	24.16	34.28	34282416	9.0	3	2
2_PS_2798/1735_E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02233N3624_S000	0.6683392	2895	0.18692206	False	-0.72833943	0.034939857	2_PS_2798	1735	E02020N3739E02658N3366	7.92	22.33	36.24	36242233	20.0	1	1
PS_2798/0144_E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01756N3795_S000	3.5251918	32927	1.4871463	False	0.17235368	2.211604118	PS_2798	0144	E01548N3896E01854N3659	8.24	17.56	37.95	37951755	19.0	3	3
8_PS_2798/0526_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02366N3438_S002	2.2523742	8872	0.56153333	False	-0.25062445	0.315319681	8_PS_2798	0526	E02020N3739E02658N3366	8.61	23.66	34.38	34382366	17.0	3	1
9_PS_2798/0190_E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02195N3484_S000	1.8051959	7691	0.74071956	False	-0.1303462	0.548665467	9_PS_2798	0190	E02020N3739E02658N3366	8.09	21.95	34.84	34842195	34.0	2	1
7_PS_2798/1413_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02226N3500_S005	3.1689978	19439	1.4275922	False	0.15460415	2.03801949	7_PS_2798	1413	E02020N3739E02658N3366	8.71	22.26	35.0	35002226	44.0	3	2
PS_2798/0381_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02195N3500_S002	3.2525082	17541	1.4535689	False	0.16243564	2.112862547	PS_2798	0381	E02020N3739E02658N3366	8.61	21.95	35.0	35002195	40.0	3	2
2_PS_2798/2165_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02129N3525_S000	2.0849025	9594	1.0112988	False	0.004879482	1.022725263	2_PS_2798	2165	E02020N3739E02658N3366	8.37	21.29	35.25	35252129	15.0	3	1
6_PS_2798/1201_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02417N3454_S004	5.991429	104721	1.8131086	False	0.2584238	3.287362795	6_PS_2798	1201	E02020N3739E02658N3366	9.02	24.17	34.54	34542417	43.0	4	5
9_PS_2798/2561_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02458N3438_S001	4.7715483	53708	1.5667143	False	0.1949898	2.454593698	9_PS_2798	2561	E02020N3739E02658N3366	8.88	24.58	34.38	34382458	41.0	3	4
4_PS_2798/1836_E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E01996N3697_S000	2.4571366	16835	0.7400553	False	-0.13073581	0.547681847	4_PS_2798	1836	E01849N3766E02950N3220	8.24	19.96	36.97	36971996	5.0	3	2
9_PS_2798/2182_E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02338N3408_S000	1.5706702	7271	0.421929	False	-0.37476063	0.178024081	9_PS_2798	2182	E01849N3766E02950N3220	8.09	23.38	34.08	34082338	6.0	2	1
5_PS_2798/0255_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02125N3584_S005	2.6304939	19898	1.2125022	False	0.08368255	1.470161585	5_PS_2798	0255	E02020N3739E02658N3366	8.61	21.25	35.84	35842125	26.0	3	2
8_PS_2798/0299_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01804N3797_S000	3.6589615	26171	1.3899522	False	0.14299986	1.931967118	8_PS_2798	0299	E01548N3896E01854N3659	8.24	18.04	37.97	37971804	22.0	3	3
9_PS_2798/0879_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02239N3477_S003	4.15203	33162	1.807566	False	0.25709417	3.267294844	9_PS_2798	0879	E02020N3739E02658N3366	8.71	22.39	34.77	34772239	32.0	3	3
5_PS_2798/0661_E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02085N3535_S000	1.3704275	6235	0.58666086	False	-0.23161289	0.344170965	5_PS_2798	0661	E01849N3766E02950N3220	8.24	20.85	35.35	35352085	9.0	2	1
9_PS_2798/0281_E01964N3926E02184N3685-PS-Mur_PYes_Var-M732_E01991N3732_S000	0.73522437	2807	0.16310754	False	-0.78752595	0.02660407	9_PS_2798	0281	E01964N3926E02184N3685	7.32	19.91	37.32	37321991	12.0	1	1
8_PS_2798/1538_E02020N3739E02658N3366-PS-Mur_PYes_Var-M754_E02299N3449_S000	0.63604224	2643	0.12345627	False	-0.90848684	0.015241451	8_PS_2798	1538	E02020N3739E02658N3366	7.54	22.99	34.49	34492299	17.0	1	1
9_PS_2798/1253_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02159N3618_S001	6.2957087	174094	2.594226	False	0.41400778	6.730008539	9_PS_2798	1253	E02020N3739E02658N3366	8.8	21.59	36.18	36182159	45.0	4	5
4_PS_2798/0688_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02274N3465_S005	3.5935507	25944	1.2613491	False	0.10083529	1.591001552	4_PS_2798	0688	E02020N3739E02658N3366	8.61	22.74	34.65	34652274	28.0	3	3
2_PS_2798/2053_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02189N3538_S004	5.1516466	41228	2.2110686	False	0.34460223	4.888824354	2_PS_2798	2053	E02020N3739E02658N3366	8.8	21.89	35.38	35382189	55.0	4	3
2_PS_2798/2738_E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01732N3794_S000	1.2116214	6228	0.44230402	False	-0.35427913	0.195632846	2_PS_2798	2738	E01548N3896E01854N3659	7.74	17.32	37.94	37941732	21.0	2	1
9_PS_2798/2727_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01636N3789_S000	3.4204147	24750	1.3852535	False	0.14152928	1.918927259	9_PS_2798	2727	E01548N3896E01854N3659	8.37	16.36	37.89	37891636	14.0	3	2
4_PS_2798/1018_E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01806N3778_S004	6.1125326	141850	2.809919	False	0.4486938	7.895644787	4_PS_2798	1018	E01577N3897E01966N3571	8.61	18.06	37.78	37781805	22.0	4	5
2_PS_2798/0087_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02284N3476_S004	3.6591635	24086	1.3848541	False	0.14140402	1.917820878	2_PS_2798	0087	E02020N3739E02658N3366	8.88	22.84	34.76	34762284	51.0	3	2
4_PS_2798/2137_E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02435N3522_S004	1.5452238	7980	0.51134026	False	-0.29129001	0.261468861	4_PS_2798	2137	E02113N3823E02873N3483	8.61	24.35	35.22	35222435	12.0	2	1
2_PS_2798/2288_E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01778N3834_S000	1.0376058	4672	0.20873901	False	-0.6803964	0.043571974	2_PS_2798	2288	E01548N3896E01854N3659	7.54	17.78	38.34	38341778	19.0	2	1
7_PS_2798/0447_E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01812N3865_S000	2.9191065	17392	1.1280801	False	0.05233995	1.272564712	7_PS_2798	0447	E01548N3896E01854N3659	7.74	18.12	38.65	38651812	11.0	3	2
