,eid,eve_id,id,mean_prob
34103,34103,E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S202D30R090_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S202D30R090_A008541_S034,1.6061451998923032e-09
34104,34104,E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S067D50R090_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S067D50R090_A003524_S022,3.209092833538048e-08
34105,34105,E01267N3753E01646N3535-BS-M774_E01544N3647_D010_S292D50R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01544N3647_D010_S292D50R270_A003139_S050,3.941556753002754e-09
34106,34106,E01267N3753E01646N3535-BS-M680_E01551N3692_D133_S337D70R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D133_S337D70R090_A000357_S016,2.094456264168384e-08
34107,34107,E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S292D50R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S292D50R090_A006995_S075,6.394407983124348e-09
34108,34108,E01964N3926E02184N3685-BS-M732_E02027N3805_D010_S337D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02027N3805_D010_S337D30R090_A002108_S017,6.402238474371124e-08
34109,34109,E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S202D30R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S202D30R270_A006995_S075,6.002373783432251e-10
34110,34110,E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S022D70R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S022D70R090_A000668_S023,2.306263601110757e-08
34111,34111,E01267N3753E01646N3535-BS-M754_E01495N3692_D010_S247D50R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01495N3692_D010_S247D50R090_A001972_S039,2.721561375186504e-08
34112,34112,E01267N3753E01646N3535-BS-M754_E01547N3670_D091_S202D30R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D091_S202D30R090_A001972_S039,1.2084649699059257e-08
34113,34113,E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S112D30R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S112D30R090_A006995_S075,4.716860186372093e-09
34114,34114,E01446N4259E02038N3783-BS-M809_E01928N3872_D010_S337D70R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01928N3872_D010_S337D70R090_A006995_S075,4.72705205067257e-10
34115,34115,E01267N3753E01646N3535-BS-M792_E01616N3580_D010_S292D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01616N3580_D010_S292D30R090_A004781_S062,1.3531057430065564e-09
34116,34116,E01267N3753E01646N3535-BS-M792_E01551N3692_D125_S112D70R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D125_S112D70R090_A004781_S062,2.0884355422826395e-09
34117,34117,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S202D70R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S202D70R090_A006995_S075,1.3599667986626692e-09
34118,34118,E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S112D10R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D125_S112D10R270_A004781_S062,9.33025240262603e-10
34119,34119,E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S202D10R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S202D10R270_A003139_S050,3.3293210456236593e-09
34120,34120,E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S112D50R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S112D50R270_A004781_S062,7.062354427396751e-09
34121,34121,E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S202D70R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S202D70R090_A006995_S075,6.916207908758309e-10
34122,34122,E01267N3753E01646N3535-BS-M754_E01527N3715_D172_S247D30R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D172_S247D30R270_A001972_S039,1.3290247448227286e-08
34123,34123,E01267N3753E01646N3535-BS-M792_E01488N3647_D125_S067D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01488N3647_D125_S067D30R090_A004781_S062,4.316086039753181e-09
34124,34124,E01108N3882E01527N3690-BS-M707_E01506N3760_D010_S247D50R090_A001194_S013,BS_manning003/E01108N3882E01527N3690-BS-M707_E01506N3760_D010_S247D50R090_A001194_S013,8.867637198288046e-08
34125,34125,E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S022D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S022D50R090_A004781_S062,8.257072164768059e-09
34126,34126,E01108N3882E01527N3690-BS-M774_E01474N3737_D010_S247D70R090_A005608_S028,BS_manning003/E01108N3882E01527N3690-BS-M774_E01474N3737_D010_S247D70R090_A005608_S028,1.4422222045499521e-08
34127,34127,E01446N4259E02038N3783-BS-M792_E02009N3850_D125_S157D70R270_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E02009N3850_D125_S157D70R270_A004781_S062,2.4698583861711435e-09
34128,34128,E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S247D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S247D50R090_A004781_S062,9.885757792960483e-09
34129,34129,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S337D30R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S337D30R270_A006995_S075,1.3343102738931215e-09
34130,34130,E01267N3753E01646N3535-BS-M707_E01530N3737_D062_S337D30R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D062_S337D30R090_A000668_S023,2.5017169687278592e-08
34131,34131,E01267N3753E01646N3535-BS-M754_E01544N3647_D010_S337D30R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01544N3647_D010_S337D30R090_A001972_S039,7.679313029920788e-09
34132,34132,E01598N4052E01840N3892-BS-M792_E01759N3895_D010_S067D30R090_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01759N3895_D010_S067D30R090_A008541_S034,1.0017356623593437e-08
34133,34133,E01267N3753E01646N3535-BS-M680_E01502N3737_D010_S292D30R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01502N3737_D010_S292D30R090_A000357_S016,5.750212201799256e-08
34134,34134,E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S112D90R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S112D90R090_A001180_S030,2.775631288094597e-09
34135,34135,E01470N3877E01631N3641-BS-M774_E01579N3692_D010_S022D50R270_A005608_S028,BS_manning003/E01470N3877E01631N3641-BS-M774_E01579N3692_D010_S022D50R270_A005608_S028,7.009010697727098e-09
34136,34136,E01108N3882E01527N3690-BS-M732_E01509N3782_D010_S157D30R090_A002108_S017,BS_manning003/E01108N3882E01527N3690-BS-M732_E01509N3782_D010_S157D30R090_A002108_S017,1.1268858590565957e-08
34137,34137,E01470N3877E01631N3641-BS-M792_E01587N3737_D010_S022D90R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01587N3737_D010_S022D90R270_A008541_S034,1.292945521429028e-09
34138,34138,E01267N3753E01646N3535-BS-M754_E01516N3647_D010_S022D30R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01516N3647_D010_S022D30R090_A001972_S039,9.271295842873961e-09
34139,34139,E01446N4259E02038N3783-BS-M732_E01985N3872_D076_S292D30R270_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E01985N3872_D076_S292D30R270_A001180_S030,6.990874532744093e-09
34140,34140,E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S157D70R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S157D70R090_A003524_S022,7.071103906025897e-09
34141,34141,E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S247D50R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S247D50R270_A004781_S062,1.3467751508415355e-08
34142,34142,E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S112D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S112D50R090_A004781_S062,8.715779272112439e-09
34143,34143,E01446N4259E02038N3783-BS-M754_E01970N3805_D091_S202D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01970N3805_D091_S202D50R090_A001972_S039,3.5527299983796545e-08
34144,34144,E01446N4259E02038N3783-BS-M732_E02004N3827_D142_S157D50R090_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E02004N3827_D142_S157D50R090_A001180_S030,4.7065901800978255e-08
34145,34145,E01267N3753E01646N3535-BS-M707_E01530N3737_D062_S202D70R270_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D062_S202D70R270_A000668_S023,7.986440737190328e-09
34146,34146,E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S247D50R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S247D50R270_A001972_S039,3.827432054810617e-08
34147,34147,E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S022D50R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S022D50R090_A000668_S023,6.80123347207398e-08
34148,34148,E01267N3753E01646N3535-BS-M732_E01530N3737_D076_S202D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D076_S202D70R090_A001180_S030,9.322105901879994e-09
34149,34149,E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S337D30R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S337D30R270_A001180_S030,8.833732305967627e-09
34150,34150,E01267N3753E01646N3535-BS-M680_E01551N3692_D133_S202D70R270_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D133_S202D70R270_A000357_S016,1.1341834050391148e-08
34151,34151,E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S067D30R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S067D30R270_A004781_S062,4.743135083834075e-09
34152,34152,E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S022D70R090_A000178_S012,BS_manning003/E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S022D70R090_A000178_S012,2.290175709602796e-08
34153,34153,E01522N3585E03578N2685-BS-M774_E01825N3512_D010_S067D30R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01825N3512_D010_S067D30R090_A003139_S050,1.079166177314418e-09
34154,34154,E01446N4259E02038N3783-BS-M754_E02009N3850_D091_S157D90R270_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E02009N3850_D091_S157D90R270_A001972_S039,7.45440336077445e-09
34155,34155,E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S157D30R270_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S157D30R270_A012497_S042,2.577462989406075e-09
34156,34156,E01522N3585E03578N2685-BS-M754_E02401N3288_D091_S247D30R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E02401N3288_D091_S247D30R090_A001972_S039,2.7988556586938364e-09
34157,34157,E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S067D70R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S067D70R270_A001180_S030,1.6919097820756174e-08
34158,34158,E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S247D50R270_A005608_S028,BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S247D50R270_A005608_S028,2.764953063014456e-08
34159,34159,E01267N3753E01646N3535-BS-M707_E01523N3692_D115_S157D30R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D115_S157D30R090_A000668_S023,5.842846567651533e-08
34160,34160,E01108N3882E01527N3690-BS-M732_E01474N3737_D010_S247D30R090_A002108_S017,BS_manning003/E01108N3882E01527N3690-BS-M732_E01474N3737_D010_S247D30R090_A002108_S017,1.1428751136207552e-06
34161,34161,E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S157D50R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S157D50R270_A008541_S034,1.8380186469514723e-08
34162,34162,E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S247D30R270_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S247D30R270_A012497_S042,1.1667523337704168e-09
34163,34163,E01470N3877E01631N3641-BS-M754_E01603N3670_D010_S202D70R090_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01603N3670_D010_S202D70R090_A003524_S022,2.752714731570078e-09
34164,34164,E01267N3753E01646N3535-BS-M707_E01530N3737_D062_S067D90R270_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D062_S067D90R270_A000668_S023,4.462808204910538e-09
34165,34165,E01964N3926E02184N3685-BS-M707_E02027N3805_D010_S157D90R270_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02027N3805_D010_S157D90R270_A001194_S013,1.2079642730422226e-07
34166,34166,E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S292D70R270_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S292D70R270_A012497_S042,1.0102997171441367e-09
34167,34167,E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S202D10R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S202D10R090_A001180_S030,1.3661077001846309e-08
34168,34168,E01889N4173E02097N3847-BS-M774_E02043N3872_D010_S112D50R270_A005608_S028,BS_manning003/E01889N4173E02097N3847-BS-M774_E02043N3872_D010_S112D50R270_A005608_S028,1.942942410531057e-08
34169,34169,E01598N4052E01840N3892-BS-M792_E01793N3917_D010_S157D30R090_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01793N3917_D010_S157D30R090_A008541_S034,1.1143840079202093e-08
34170,34170,E01470N3877E01631N3641-BS-M732_E01579N3692_D115_S247D10R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01579N3692_D115_S247D10R090_A002108_S017,3.700507313668667e-09
34171,34171,E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S337D50R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S337D50R270_A006995_S075,8.088834040070949e-09
34172,34172,E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S067D70R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S067D70R090_A002108_S017,9.985735509872084e-09
34173,34173,E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S112D50R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S112D50R090_A003139_S050,5.071728041363983e-08
34174,34174,E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S067D10R270_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S067D10R270_A000668_S023,5.351320235560734e-09
34175,34175,E01446N4259E02038N3783-BS-M680_E01946N3827_D010_S157D50R270_A000357_S016,BS_manning003/E01446N4259E02038N3783-BS-M680_E01946N3827_D010_S157D50R270_A000357_S016,4.4733397760603616e-08
34176,34176,E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S022D50R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S022D50R270_A008541_S034,1.6088294023458276e-08
34177,34177,E01522N3585E03578N2685-BS-M732_E01876N3490_D010_S067D50R090_A001180_S030,BS_manning003/E01522N3585E03578N2685-BS-M732_E01876N3490_D010_S067D50R090_A001180_S030,4.655434487316662e-09
34178,34178,E01446N4259E02038N3783-BS-M809_E01962N3895_D010_S112D30R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01962N3895_D010_S112D30R090_A006995_S075,9.75810418829933e-10
34179,34179,E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S202D50R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S202D50R090_A001180_S030,7.803179188031336e-08
34180,34180,E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S067D10R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S067D10R090_A001972_S039,9.68917637126086e-09
34181,34181,E01522N3585E03578N2685-BS-M774_E02165N3310_D010_S022D30R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02165N3310_D010_S022D30R090_A003139_S050,2.678422888970503e-09
34182,34182,E01522N3585E03578N2685-BS-M754_E01739N3490_D010_S067D70R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01739N3490_D010_S067D70R090_A001972_S039,6.076326624914903e-10
34183,34183,E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S337D30R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S337D30R270_A004781_S062,4.732305880349968e-09
34184,34184,E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S247D30R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S247D30R270_A001972_S039,1.3290247448227286e-08
34185,34185,E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S067D30R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S067D30R270_A003524_S022,1.7190423513370254e-08
34186,34186,E01446N4259E02038N3783-BS-M732_E01970N3805_D076_S337D70R270_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E01970N3805_D076_S337D70R270_A001180_S030,5.575113475741449e-09
34187,34187,E01267N3753E01646N3535-BS-M754_E01551N3692_D091_S157D10R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01551N3692_D091_S157D10R090_A001972_S039,7.972125747974013e-09
34188,34188,E01522N3585E03578N2685-BS-M774_E02401N3288_D010_S067D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02401N3288_D010_S067D50R090_A003139_S050,1.4603700664264703e-09
34189,34189,E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S112D30R270_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S112D30R270_A000357_S016,1.9369316952563585e-08
34190,34190,E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S067D70R270_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S067D70R270_A001194_S013,3.422300916256883e-08
34191,34191,E01470N3877E01631N3641-BS-M707_E01559N3737_D178_S112D70R270_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01559N3737_D178_S112D70R270_A001194_S013,1.3955902538857236e-08
34192,34192,E01108N3882E01527N3690-BS-M774_E01509N3782_D010_S157D90R270_A005608_S028,BS_manning003/E01108N3882E01527N3690-BS-M774_E01509N3782_D010_S157D90R270_A005608_S028,8.947191166177907e-10
34193,34193,E01267N3753E01646N3535-BS-M707_E01527N3715_D010_S112D70R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D010_S112D70R090_A000668_S023,1.7368893067192987e-08
34194,34194,E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S112D50R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S112D50R090_A001180_S030,4.1516390800833273e-08
34195,34195,E01446N4259E02038N3783-BS-M792_E01938N3917_D125_S292D30R090_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E01938N3917_D125_S292D30R090_A004781_S062,2.6456545723910422e-09
34196,34196,E01598N4052E01840N3892-BS-M792_E01798N3940_D010_S112D70R270_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01798N3940_D010_S112D70R270_A008541_S034,4.627024491191506e-09
34197,34197,E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S067D30R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S067D30R090_A006995_S075,2.682722563448281e-09
34198,34198,E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S337D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S337D50R090_A004781_S062,7.912238674267965e-09
34199,34199,E01446N4259E02038N3783-BS-M754_E01827N3940_D010_S112D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01827N3940_D010_S112D50R090_A001972_S039,2.438885245381799e-09
34200,34200,E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S157D10R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S157D10R090_A004781_S062,2.220294686901936e-09
34201,34201,E01446N4259E02038N3783-BS-M792_E01975N3827_D125_S157D70R270_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E01975N3827_D125_S157D70R270_A004781_S062,1.0849510202997467e-09
34202,34202,E01267N3753E01646N3535-BS-M754_E01544N3647_D091_S247D30R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01544N3647_D091_S247D30R090_A001972_S039,7.036675446533253e-09
34203,34203,E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S022D30R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S022D30R090_A012497_S042,4.373216758291953e-09
34204,34204,E01470N3877E01631N3641-BS-M680_E01555N3715_D141_S292D50R090_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D141_S292D50R090_A000638_S009,1.0001889249892969e-07
34205,34205,E01267N3753E01646N3535-BS-M680_E01527N3715_D051_S202D50R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D051_S202D50R090_A000357_S016,6.129638757261405e-08
34206,34206,E01267N3753E01646N3535-BS-M809_E01484N3625_D010_S112D30R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01484N3625_D010_S112D30R090_A006995_S075,2.101601733883463e-09
34207,34207,E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S247D30R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S247D30R090_A001180_S030,1.0014642946697496e-08
34208,34208,E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S157D30R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S157D30R270_A001180_S030,1.0961107540161062e-08
