eid,s0
1035,2.9385585834466614e-08
1036,1.728899686510294e-08
1037,3.1244655534805295e-07
1038,5.679695014228743e-09
1039,2.6796112853964985e-08
1040,5.933170895601529e-06
1041,9.034294984616902e-09
1042,4.261530398798506e-06
1043,3.777177061311597e-08
1044,3.018408185606249e-07
1045,1.8747996683568452e-08
1046,3.2717123925703565e-08
1047,9.500525485608997e-08
1048,2.301117145555806e-06
1049,3.0133539259668014e-08
1050,3.703541798522483e-05
1051,3.380220279726857e-09
1052,1.327239039559418e-08
1053,1.2884487649305162e-08
1054,2.72171277762109e-08
1055,1.795651239063883e-08
1056,2.8070916267745983e-08
1057,4.510564192670111e-07
1058,2.0765912156395e-08
1059,9.35240422995163e-08
1060,2.517470483349205e-07
1061,3.160334860924161e-06
1062,3.259176941377359e-08
1063,3.1913583436014385e-08
1064,1.3400055300690714e-08
1065,5.674528417226411e-09
1066,1.9660786695877173e-07
1067,3.691613377764364e-06
1068,6.767870481377141e-06
1069,1.2782093282743141e-08
1070,1.857596782705857e-08
1071,2.85207089233872e-08
1072,4.711973738460069e-07
1073,7.500336535324044e-08
1074,1.8910122294346124e-08
1075,3.275398424061212e-08
1076,1.8862748123471345e-08
1077,6.540126924277583e-07
1078,3.1389294971630126e-06
1079,2.0153734296752005e-08
1080,6.832669365731167e-06
1081,2.9176832838822792e-08
1082,1.2560462165458997e-07
1083,4.6838463436686665e-06
1084,1.1917388705012476e-08
1085,6.79772103384856e-09
1086,2.6245150877193616e-08
1087,1.994471494167784e-08
1088,1.5367197099984029e-06
1089,3.556500378988774e-06
1090,3.110875655443902e-08
1091,8.145168393394899e-08
1092,1.9787647190684284e-08
1093,2.7300791989772733e-08
1094,1.2573625487586394e-07
1095,2.064593479963636e-08
1096,3.136877830885189e-08
1097,3.2837031899703386e-08
1098,1.896954684126468e-08
1099,2.8747121160712506e-08
1100,1.3762706884371205e-08
1101,1.141408612484984e-07
1102,3.1913583436014385e-08
1103,3.1431542409773537e-07
1104,1.9197724794382618e-07
1105,7.016030137665102e-09
1106,1.999968699240348e-08
1107,2.1517230325619854e-07
1108,2.286466981120408e-07
1109,1.6056179133601857e-07
1110,2.563378518919695e-09
1111,2.0765912156395e-08
1112,2.668622161910069e-09
1113,1.9787647190684284e-08
1114,2.8093928681595425e-08
1115,2.3909513789881223e-08
1116,2.00210584039469e-08
1117,2.8177874587683164e-08
1118,3.5716042484928825e-06
1119,9.94295816645078e-06
1120,1.378324655609012e-08
1121,9.412317372333593e-08
1122,1.8910122294346124e-08
1123,7.040602387246166e-09
1124,4.182957634430396e-06
1125,2.3479278342327786e-07
1126,1.4999962642648716e-07
1127,1.235230176459166e-07
1128,3.162454838540348e-08
1129,4.005890370946757e-06
1130,2.839253214011544e-08
1131,2.7629699487134928e-08
1132,2.1381091122204442e-07
1133,5.666993796598007e-09
1134,5.674528417226411e-09
1135,3.029186536053752e-07
1136,2.72171277762109e-08
1137,6.571309902038626e-08
1138,3.1495588242418315e-08
1139,5.687423509112939e-07
1140,2.181870624833185e-07
1141,1.8625228785410562e-08
1142,9.722337444237857e-09
1143,3.3703580687968445e-08
1144,7.150595351813407e-09
1145,6.856568140512544e-09
1146,2.7629699487134928e-08
1147,6.646073817342086e-06
1148,7.184215437434436e-06
1149,1.3701992510059481e-08
1150,1.5034865447794562e-06
1151,4.001829442147726e-07
1152,1.092252206655372e-07
1153,1.3625912551680586e-08
1154,7.064246931135257e-09
1155,3.028589576216193e-07
1156,3.35992451663693e-07
1157,1.4548238988016202e-06
1158,1.60371498202567e-05
1159,2.03059195563675e-07
1160,2.707472309705856e-07
1161,4.534957070576995e-06
1162,1.3995995718561313e-07
1163,1.3277458556554971e-05
1164,4.057418114575368e-06
1165,2.7835128574738184e-08
1166,2.56394520486672e-07
1167,1.6765076065898525e-07
1168,4.114598583020304e-07
1169,1.6497835230883857e-05
1170,5.647436574097423e-08
1171,1.105386420464894e-05
1172,3.09739080970142e-08
1173,3.1801370758048483e-08
1174,2.6696607250364868e-08
1175,5.8021732020893857e-08
1176,2.5603481572218103e-09
1177,1.3365544930119277e-08
1178,3.725622551763104e-06
1179,5.801709747959315e-07
1180,1.1967654682853068e-05
1181,2.3360214990486162e-07
1182,3.3498075697628347e-08
1183,1.3526507801660522e-08
1184,1.731861874047978e-06
1185,1.6836957980161237e-07
1186,3.3308045908052884e-08
1187,2.1116388163126625e-07
1188,9.412317372333593e-08
1189,7.093260336024959e-09
1190,7.195088709566441e-09
1191,9.367562266809005e-06
1192,2.809646081005064e-07
1193,1.3350867829820542e-08
1194,3.17926861873931e-08
1195,3.844589299113807e-07
1196,1.795651239063883e-08
1197,2.8164968792246132e-08
1198,5.120425736552472e-06
1199,6.222462035110835e-06
1200,6.464602252049738e-05
1201,3.2498502369331795e-08
1202,8.126875039289694e-06
1203,1.9104835332619216e-07
1204,2.7866886726221032e-08
1205,8.170974774610916e-08
1206,7.74227644569922e-08
1207,7.158276310137342e-09
1208,2.0743927851546665e-07
1209,1.4642289048352553e-06
1210,2.8392304610611647e-08
1211,4.048776072832853e-06
1212,1.3231283168142267e-08
1213,5.703590525364531e-09
1214,2.009854027432342e-08
1215,2.7521007925327257e-08
1216,3.290697219885842e-09
1217,2.0834690602719146e-07
1218,3.038060330046752e-06
1219,2.8056558474820964e-08
1220,2.003620167104009e-07
1221,1.896976374036852e-08
1222,3.3284495207635414e-08
1223,6.767106380271834e-08
1224,2.874765046448221e-08
1225,8.530228796186356e-07
1226,1.4634281756355543e-06
1227,3.3592278499298265e-08
1228,4.351289612574729e-07
1229,4.428843505401671e-06
1230,8.25591611506624e-08
1231,1.2874435696774196e-05
1232,2.8189700670558884e-08
1233,9.441844124359793e-08
1234,3.2097638347274784e-08
1235,1.3608297879104512e-08
1236,5.7974503709069025e-09
1237,2.839253214011544e-08
1238,1.400990661533527e-07
1239,1.698447198931778e-07
1240,3.122555326804168e-08
1241,1.2939286762885569e-05
1242,1.897931864421489e-07
1243,4.147207767125769e-07
1244,1.3004279461945874e-07
1245,2.650358090018604e-09
1246,1.701779391981565e-07
1247,7.133076787498233e-09
1248,5.452315996862248e-08
1249,3.257147745016844e-08
1250,6.736314108860442e-09
1251,2.1046626194491304e-08
1252,3.1420400607768945e-08
1253,1.0686847874002136e-08
1254,3.698209942097668e-06
1255,3.7368612270623163e-07
1256,1.721282710710346e-07
1257,6.833975715324564e-07
1258,2.12761294684734e-07
1259,1.9636721792963247e-08
1260,5.670247413918369e-08
1261,5.284835530210463e-08
1262,1.91226805701524e-08
1263,1.1330270402011934e-05
1264,3.475988319508512e-08
1265,2.155781228084532e-07
1266,6.363189744481901e-06
1267,3.4993685060145256e-06
1268,3.009075596962561e-08
1269,3.112642253443849e-07
1270,2.7947146722874456e-08
1271,4.271195349295621e-06
1272,3.759165403994732e-07
1273,1.289943573201495e-08
1274,8.864059092562681e-07
1275,2.997830596137872e-08
1276,1.1161055176799468e-05
1277,6.487233326130613e-07
1278,3.905315884017613e-05
1279,4.588621194770914e-06
1280,2.651095205022721e-09
1281,1.8122281212684125e-08
1282,5.78042965282391e-08
1283,5.946479618439285e-07
1284,8.44463512435647e-08
1285,5.8436512139728725e-05
1286,1.2782840686878632e-08
1287,3.3092589373913564e-08
1288,3.098256259547378e-08
1289,2.198472160132585e-07
1290,8.53326707725526e-08
1291,3.8649918429752895e-09
1292,1.953375922564301e-07
1293,1.3005132366797328e-08
1294,1.569580428220192e-07
1295,3.943908617002874e-07
1296,2.8142789520703557e-08
1297,1.3511863638142774e-08
1298,8.394711951959494e-08
1299,2.8616205702473545e-08
1300,1.0651912104095348e-05
1301,3.102793085451499e-08
1302,2.4985604040450617e-07
1303,3.0948572761454526e-08
1304,1.7417172605729662e-06
1305,5.6592439010945035e-09
1306,1.065807518932135e-08
1307,2.771000591258108e-08
1308,1.795651239063883e-08
1309,3.6244732668159214e-06
1310,1.9717964067459174e-07
1311,1.6961946241192092e-07
1312,5.471974237660655e-08
1313,2.1534875198042941e-07
1314,3.166376830183912e-08
1315,2.8717968906933528e-08
1316,3.0627075628087875e-08
1317,3.566417410067918e-07
1318,1.424852033318172e-07
1319,1.0242197406106521e-07
1320,2.300413718637773e-08
1321,2.8011612866748772e-08
1322,1.9787647190684284e-08
1323,2.9723987277350067e-08
1324,2.8014323522529453e-08
1325,6.832669365731167e-06
1326,4.639159113571602e-07
1327,2.795334471840396e-08
1328,3.1495280255130944e-08
1329,9.412317372333593e-08
1330,3.168041906674327e-08
1331,1.6168268531315316e-05
1332,2.003388025913407e-07
1333,3.2087549408052154e-08
1334,1.704879854958403e-06
1335,7.0229902089645554e-09
1336,2.666247013550014e-09
1337,7.28842212423658e-08
1338,1.1176334930850634e-06
1339,7.020756588145027e-09
1340,1.105386420464894e-05
1341,2.7835128574738184e-08
1342,2.0147964540819692e-08
1343,7.419757154141155e-08
1344,2.5603481572218103e-09
1345,2.8056558474820964e-08
1346,4.42172479664815e-06
1347,2.7618231604651432e-08
1348,3.1420400607768945e-08
1349,5.15949157038402e-08
1350,2.55764955592466e-07
1351,3.121247212779585e-08
1352,4.621791923332453e-06
1353,3.347876464558492e-09
1354,5.094374262369071e-06
1355,2.0156152240786444e-08
1356,3.049684127846913e-08
1357,1.9673021011441533e-08
1358,1.2743049515771313e-07
1359,2.0016267640437346e-07
1360,2.7889944713955494e-08
1361,3.259176941377359e-08
1362,7.941626165661902e-08
1363,1.7476346030499246e-08
1364,4.3484683940178905e-06
1365,3.938227943015638e-06
1366,3.16564245657538e-08
1367,5.5872351370287284e-08
1368,1.8560348740025423e-08
1369,7.2733869258116814e-09
1370,6.097210178270861e-08
1371,6.135352819681568e-08
1372,2.792260423278392e-08
1373,3.32365817136826e-08
1374,3.156180851052548e-06
1375,4.402723540860726e-07
1376,1.051284553319825e-05
1377,1.679486905144964e-07
1378,5.647436574097423e-08
1379,1.5266482212239696e-07
1380,8.53326707725526e-08
1381,6.798320877954516e-09
1382,7.044742949190997e-09
1383,1.367344238952016e-07
1384,2.72171277762109e-08
1385,3.1282529892449363e-06
1386,1.9444216922529773e-07
1387,2.8813126132592812e-08
1388,1.606747887029885e-07
1389,1.2848199993715804e-07
1390,2.7835128574738184e-08
1391,1.2840022244915737e-07
1392,3.458856519525075e-07
1393,1.8078663198546333e-07
1394,3.680723485474117e-07
1395,1.949208329488377e-07
1396,2.966449936791637e-08
1397,3.0288227240379813e-08
1398,3.16693977231291e-08
1399,3.932747057348301e-06
1400,1.4637372798653935e-05
1401,2.93614702629004e-08
1402,3.136877830885189e-08
1403,5.623905883796429e-08
1404,2.7458765428956012e-08
1405,1.0294166981130969e-07
1406,2.898891408002785e-07
1407,2.0655758765747763e-08
1408,4.382441906300344e-07
1409,3.049684127846913e-08
1410,2.722212022309787e-07
1411,2.8452518303084564e-08
1412,1.1785965973529372e-05
1413,1.0687016458678069e-07
1414,1.996028501078377e-07
1415,2.1106870143136617e-08
1416,3.338924158574388e-09
1417,1.4868631600879217e-06
1418,4.031071497800808e-08
1419,3.346477987979675e-08
1420,5.615565892297344e-08
1421,6.845898428336943e-09
1422,7.195088709566441e-09
1423,1.828166781608177e-08
1424,2.5033697847077923e-08
1425,1.2743049515771313e-07
1426,1.1985089365841876e-07
1427,1.1706123107884397e-07
1428,5.77491930129773e-08
1429,1.3679975056041518e-07
1430,3.14149315722536e-08
1431,2.096255543877017e-07
1432,3.233868202620025e-05
1433,3.098256259547378e-08
1434,5.78042965282391e-08
1435,3.955633460769136e-06
1436,2.1534875198042941e-07
1437,2.7936460407354824e-08
1438,4.3512878948513215e-05
1439,8.788712905828162e-07
1440,1.291578447698818e-07
1441,6.977092169143398e-09
1442,2.8616205702473545e-08
1443,3.0133539259668014e-08
1444,1.484050642330313e-07
1445,6.923967710666606e-09
1446,2.996673010701312e-08
1447,1.4997533525468588e-07
1448,1.3701992510059481e-08
1449,2.0606296451767283e-08
1450,2.8065011920059546e-08
1451,1.6892308179697106e-07
1452,1.3487834664712692e-08
1453,1.7529486366816769e-06
1454,9.983753430990197e-06
1455,1.994471494167784e-08
1456,9.846841385739673e-08
1457,4.365175909398302e-07
1458,2.653383909281372e-07
1459,1.9876454534789853e-08
1460,2.8393675517377556e-08
1461,6.79772103384856e-09
1462,7.110872996496202e-09
1463,2.0146190331520217e-08
1464,1.4864903921201518e-07
1465,5.7163377269396524e-08
1466,3.063379776443853e-08
1467,1.8560348740025423e-08
1468,1.894379427958171e-08
1469,3.724054583873874e-07
1470,9.96368444630822e-08
1471,4.670245997442642e-07
1472,3.0264081596600485e-08
1473,7.061846051359872e-09
1474,3.3498075697628347e-08
1475,3.057623774298517e-06
1476,5.8969664244830986e-08
1477,9.372529432256817e-08
1478,1.54685712401501e-07
1479,3.1801370758048483e-08
1480,3.07560658432688e-08
1481,2.679179450062886e-07
1482,2.0495825942673764e-08
1483,5.7010165892836924e-08
1484,3.259176941377359e-08
1485,5.674528417226411e-09
1486,2.809105656197687e-08
1487,3.0932942658588675e-08
1488,1.808807573366337e-06
1489,5.6693618202240785e-09
1490,4.670506648285624e-08
1491,1.7035206843799745e-07
1492,6.79772103384856e-09
1493,3.0712213312433563e-09
1494,4.716656675022021e-06
1495,3.346477987979675e-08
1496,8.355401691038003e-07
1497,6.845898428336943e-09
1498,2.0143356993709412e-08
1499,1.3126682997406986e-07
1500,2.7177061882834312e-08
1501,6.518210871950332e-05
1502,3.09739080970142e-08
1503,3.035123323242946e-09
1504,7.746349119384179e-07
1505,1.466687835328361e-07
1506,4.3484683940178905e-06
1507,7.064246931135257e-09
1508,5.055187877438939e-05
1509,2.387270857850028e-07
1510,7.144683007962536e-09
1511,3.241892713069289e-09
1512,6.3020234044308905e-06
1513,3.1495588242418315e-08
1514,2.0765912156395e-08
1515,2.1480701005777452e-08
1516,2.016847817948039e-08
1517,5.772883603231058e-08
1518,3.1343919990356325e-08
1519,3.024055192743969e-08
1520,2.7945847196542552e-08
1521,1.9084586526312497e-08
1522,1.8625228785410562e-08
1523,3.6127601451246446e-08
1524,1.6330026027139526e-07
1525,2.874765046448221e-08
1526,4.803040745782868e-07
1527,3.0594680173268664e-08
1528,3.009075596962561e-08
1529,1.0556745299820642e-08
1530,3.0627075628087875e-08
1531,7.912907697699251e-07
1532,1.01539277143635e-08
1533,2.0495825942673764e-08
1534,2.9662026955276813e-07
1535,4.337935776793603e-07
1536,2.0218755469919842e-08
1537,7.195088709566441e-09
1538,5.690458757983599e-09
1539,1.2627271377334688e-06
1540,4.625831502466914e-06
1541,2.72171277762109e-08
1542,9.855115179190145e-08
1543,2.0218755469919842e-08
1544,9.141508304457713e-08
1545,6.917764918670318e-09
1546,1.3743510975131446e-05
1547,6.884957921966793e-09
1548,3.209638201095716e-06
1549,1.961394437819077e-07
1550,1.3817252332108236e-08
1551,1.3689114061728973e-08
1552,2.591029588863532e-08
1553,7.026755111049243e-08
1554,7.184215437434436e-06
1555,2.8533596239753952e-08
1556,3.0010854231599226e-08
1557,2.8393675517377556e-08
1558,6.383300285250464e-08
1559,1.8176280081808613e-08
1560,7.785679847848689e-06
1561,6.504905489721268e-07
1562,3.103853930475725e-09
1563,7.068689750525315e-09
1564,3.197820531591985e-08
1565,1.5256891095786526e-07
1566,7.158276310137342e-09
1567,4.902739633242509e-05
1568,3.769711681025928e-07
1569,2.4713650433649065e-08
1570,1.2847864846666197e-08
1571,1.8621626452192482e-08
1572,5.648032287775928e-08
1573,2.0368041416856082e-08
1574,6.635005860639477e-08
1575,4.408741957086466e-05
1576,1.2598786037601608e-07
1577,1.400212098326183e-07
1578,2.031485497977452e-07
1579,1.3405177334574672e-08
1580,1.3638618421983914e-08
1581,9.372529432256817e-08
1582,6.140977014138732e-06
1583,7.37275523481754e-08
1584,1.2970054955276032e-06
1585,2.8392304610611647e-08
1586,2.277622422817693e-07
1587,3.539072125388399e-07
1588,2.8364400950333284e-08
1589,2.00210584039469e-08
1590,1.6936023193035e-07
1591,4.654843345031439e-06
1592,2.0139266300333324e-08
1593,4.654843345031439e-06
1594,6.946360732863109e-06
1595,3.034419462182564e-08
1596,3.1691680632405527e-06
1597,1.1696218056835254e-05
1598,1.92780327753928e-08
1599,3.062162207326369e-08
1600,1.7504737342574922e-07
1601,5.039502664117747e-07
1602,9.82597303982343e-08
1603,1.430492672153259e-07
1604,3.3359207774477056e-08
1605,3.2164797154369996e-09
1606,2.771064206942475e-07
1607,3.338924158574388e-09
1608,1.9859579229579322e-07
1609,1.827197689398575e-07
1610,5.359946487648858e-07
1611,2.517470483349205e-07
1612,3.3034918727926375e-08
1613,2.93614702629004e-08
1614,1.335778479968233e-07
1615,1.3487834664712692e-08
1616,1.2360718766020077e-07
1617,1.9980704975289528e-08
1618,2.041843794607974e-06
1619,1.7068113680793111e-06
1620,2.139020943206112e-07
1621,5.6556336863435894e-08
1622,8.002146640309216e-08
1623,7.72196389554103e-08
1624,2.1882772851318965e-07
1625,2.9534403387681783e-08
1626,9.985623027184773e-08
1627,1.390075850464393e-07
1628,2.1116388163126625e-07
1629,5.729208235501095e-09
1630,2.1446114284240017e-07
1631,2.018766948580258e-08
1632,3.3284495207635414e-08
1633,5.781950579899906e-09
1634,3.688756662462845e-08
1635,3.3703580687968445e-08
1636,3.6932602028824094e-06
1637,7.124681437745601e-09
1638,2.769934905758332e-08
1639,3.2087549408052154e-08
1640,2.997392918385353e-08
1641,3.5942011531730498e-06
1642,2.8223884528983452e-08
1643,5.797665645782002e-09
1644,4.3669093555971173e-07
1645,2.1471975302968613e-07
1646,1.7016632369303825e-07
1647,7.050509988604217e-09
1648,5.236478177117974e-05
1649,1.2268116118955909e-05
1650,9.566482222070938e-08
1651,2.3818606308477485e-08
1652,1.896976374036852e-08
1653,2.6886837036539976e-07
1654,1.2555018397567294e-07
1655,1.6169269592834e-07
1656,2.170365176765581e-07
1657,2.5481448087336927e-09
1658,6.9737754795091e-08
1659,4.697684744012246e-07
1660,1.2627271377334688e-06
1661,4.6890684951567405e-08
1662,2.8452518303084564e-08
1663,7.193020837360449e-07
1664,1.790656054869862e-06
1665,9.040574046814916e-06
1666,1.3231283168142267e-08
1667,4.731703123005821e-07
1668,2.8393675517377556e-08
1669,2.76393323902107e-08
1670,1.8997987837033146e-08
1671,8.948396486623208e-08
1672,3.259176941377359e-08
1673,2.8056558474820964e-08
1674,4.817018834520509e-07
1675,2.181563918503059e-07
1676,3.034419462182564e-08
1677,6.897393857621836e-07
1678,4.166008752526475e-08
1679,3.009075596962561e-08
1680,2.8011612866748772e-08
1681,2.8038472454613297e-08
1682,1.642194784176598e-07
1683,2.8364400950333284e-08
1684,2.8747664805669426e-08
1685,1.0242197406106521e-07
