eid,p84
23178,5.01179306e-08
23179,4.397366780427858e-08
23180,1.87688851245111e-08
23181,1.2051811866514495e-08
23182,1.87372106512095e-08
23183,1.953195604320888e-07
23184,3.02955813995511e-08
23185,1.9301930861069947e-07
23186,2.5981187128079217e-07
23187,1.89517536e-08
23188,1.49873427440969e-06
23189,6.658834886336587e-06
23190,9.175222370356639e-09
23191,4.42791059340385e-08
23192,1.49897525277538e-08
23193,4.37914110429921e-07
23194,1.505949718391217e-07
23195,9.39632780006348e-07
23196,4.06866456167621e-08
23197,7.215620157904135e-09
23198,4.63759364e-08
23199,1.8606890060178634e-08
23200,4.98235294e-08
23201,1.86136483794302e-07
23202,1.3954851282054962e-07
23203,2.695012360967316e-09
23204,2.343152856e-09
23205,6.415304347822366e-08
23206,9.39468168038102e-08
23207,7.148011995780739e-06
23208,1.30652463438824e-08
23209,0.0
23210,7.641579884752252e-08
23211,5.00327092e-08
23212,2.9309782681473e-06
23213,8.076691358020974e-07
23214,2.232e-08
23215,3.961679555717339e-07
23216,8.71919766458568e-07
23217,1.97191193235591e-08
23218,2.6300779855999993e-09
23219,1.5072959407545048e-09
23220,4.397792836875581e-08
23221,1.51958773129189e-05
23222,8.059624125887936e-08
23223,0.0
23224,3.864390769232568e-07
23225,1.86615438538779e-08
23226,4.65892079340825e-08
23227,4.00740571020638e-06
23228,2.139651943442e-07
23229,4.397792836875581e-08
23230,4.5980819e-08
23231,3.68536e-06
23232,2.565424686543998e-05
23233,1.92567648e-08
23234,1.70759254232262e-07
23235,2.204705367897042e-08
23236,4.61891344034058e-08
23237,4.240130076928988e-08
23238,1.45778947368509e-07
23239,2.9418775693872e-07
23240,7.070919721267925e-08
23241,4.85529558e-08
23242,1.8605411918091225e-08
23243,4.74063406e-08
23244,6.57179378248536e-08
23245,5.37765564023094e-08
23246,7.342103701350406e-08
23247,4.84069366225159e-08
23248,7.77120632181933e-08
23249,4.77394788e-08
23250,6.444809133602684e-06
23251,5.0241889e-08
23252,1.66567841880331e-07
23253,6.0639478053104e-07
23254,1.0237386473014666e-05
23255,7.07374134890901e-08
23256,4.1132150931412156e-07
23257,3.704368987869434e-08
23258,8.641632851130739e-08
23259,3.3623188405824e-07
23260,4.482966858048336e-08
23261,2.8337044928786893e-07
23262,7.07374134890901e-08
23263,1.7352465694725417e-05
23264,5.097931483047963e-07
23265,4.2373953912915654e-08
23266,4.328792895748046e-08
23267,4.61891344034058e-08
23268,1.85031714873699e-08
23269,2.581775532027361e-09
23270,4.0421191159791144e-08
23271,3.2865801151246895e-08
23272,5.559520833351124e-06
23273,4.90332946e-08
23274,4.85839454e-08
23275,4.38743362831665e-08
23276,3.3623188405824e-07
23277,4.432143180246489e-08
23278,7.165972322270443e-08
23279,4.36567707467863e-08
23280,3.430390476579153e-07
23281,3.32492753623454e-07
23282,1.21738672586381e-05
23283,2.6018319150817824e-07
23284,7.68366061258232e-08
23285,1.64755868156676e-05
23286,1.45778947368509e-07
23287,3.957506266323511e-08
23288,3.54331828575877e-07
23289,1.91581661890851e-07
23290,3.049758121755071e-08
23291,1.3522790119420774e-06
23292,3.220228869896808e-07
23293,7.050908785060229e-08
23294,4.1132150931412156e-07
23295,1.80833333333478e-07
23296,1.33573333332999e-07
23297,3.863986800920581e-08
23298,1.79823023708547e-08
23299,5.27133096e-08
23300,4.84555354128665e-08
23301,2.3081926490110579e-07
23302,1.3667279021851548e-08
23303,8.06790123456419e-07
23304,4.84555354128665e-08
23305,8.69823509572672e-07
23306,2.20028571428659e-06
23307,1.07936544355497e-06
23308,8.77537369474694e-07
23309,6.442340582775447e-05
23310,3.019316183797306e-08
23311,1.1318999999999075e-07
23312,2.80783921120501e-07
23313,2.38577548339756e-07
23314,1.6145914980097972e-09
23315,2.2503693881268673e-06
23316,1.06822296686571e-07
23317,1.99672450019643e-07
23318,3.7426927084414623e-07
23319,1.5144534453152119e-05
23320,2.5397512815999993e-09
23321,3.592139311495719e-09
23322,6.929551781407116e-08
23323,1.3565324540094692e-05
23324,1.8671095194234445e-07
23325,1.858165481984458e-07
23326,6.515715894234365e-06
23327,1.504744598026733e-07
23328,2.066326666668319e-07
23329,9.56685552407358e-07
23330,7.6100169114512534e-06
23331,5.010752350875405e-08
23332,1.6502331464098028e-08
23333,8.28983881699899e-09
23334,5.515605485338475e-10
23335,4.92889588e-08
23336,7.318605835565126e-05
23337,2.1982965627295226e-06
23338,1.9037140801053418e-07
23339,8.048948233317054e-05
23340,3.3309101449301966e-07
23341,5.174244444448583e-07
23342,3.83408597184234e-07
23343,1.1596893169363692e-05
23344,1.16460790263673e-07
23345,4.1361026582564555e-08
23346,8.076691358020974e-07
23347,9.41413371697683e-07
23348,0.0
23349,2.1352464103279478e-07
23350,5.296917931611804e-07
23351,7.271360054345129e-08
23352,5.174244444448583e-07
23353,1.59030329265904e-07
23354,4.7696742417554755e-08
23355,1.5039273613859294e-09
23356,1.4720470970246855e-09
23357,4.14806573176235e-08
23358,2.4226241824603934e-09
23359,4.18577319587813e-08
23360,1.4509192932318124e-09
23361,2.26218130311479e-07
23362,8.29423676924504e-07
23363,4.62923791855041e-08
23364,7.512152469354115e-06
23365,1.2090740575098739e-05
23366,9.695127815567297e-09
23367,1.9814514958188158e-07
23368,1.80833333333478e-07
23369,7.153822432559047e-08
23370,5.46114226e-08
23371,7.258712019631955e-08
23372,3.7423312883476e-07
23373,4.74218354e-08
23374,5.03526614629629e-08
23375,4.896125641028384e-07
23376,3.34460604801116e-08
23377,4.42363029090112e-07
23378,5.13032828e-08
23379,2.96907975460443e-07
23380,4.951538818376214e-07
23381,7.92965170723385e-06
23382,6.212297023593059e-06
23383,3.133641602328561e-07
23384,7.2969388044193915e-06
23385,2.5818460137896007e-06
23386,1.95340206185653e-08
23387,2.2905199679999994e-09
23388,1.6780924147441628e-06
23389,5.04200792e-08
23390,1.8618715196877897e-08
23391,1.8032572915852872e-06
23392,1.86802547770632e-08
23393,1.80808451766819e-08
23394,6.30027077212653e-08
23395,0.0
23396,1.4509192932318124e-09
23397,4.18577319587813e-08
23398,8.076691358020974e-07
23399,4.870766426597335e-06
23400,4.98235294e-08
23401,2.0703369766905897e-12
23402,1.0996881029255392e-06
23403,4.52599313642772e-08
23404,7.52937500002409e-06
23405,9.19620789148921e-07
23406,3.452431764893091e-07
23407,6.501882989224533e-06
23408,2.8694158075614e-08
23409,5.39064092e-08
23410,3.164109423065231e-08
23411,0.0
23412,1.89282912e-08
23413,4.58148720681623e-08
23414,7.454333193056047e-05
23415,1.86802547770632e-08
23416,4.95678652e-08
23417,7.641579884752252e-08
23418,5.07222278e-08
23419,1.17202749140945e-08
23420,5.01411728e-08
23421,1.8537417382070453e-08
23422,7.099659327848847e-08
23423,1.89282912e-08
23424,2.801498163188644e-07
23425,5.982431799999947e-08
23426,4.97715384614887e-07
23427,1.86802547770632e-08
23428,1.44672941176459e-07
23429,4.946986335330959e-06
23430,3.37464540725407e-07
23431,9.274868686859414e-09
23432,1.0632920019610558e-07
23433,1.5029336304722e-09
23434,1.1980036945412943e-05
23435,4.665491442848913e-08
23436,1.80966824133327e-08
23437,3.4698888772454074e-09
23438,1.6831134124722634e-07
23439,3.051679138984999e-08
23440,1.860984634435345e-08
23441,1.13217741935733e-05
23442,4.4191902612483335e-08
23443,4.66300806377101e-07
23444,1.3629019453064077e-08
23445,1.88216759133471e-08
23446,3.544756729393183e-09
23447,4.1038347414894136e-08
23448,3.32492753623454e-07
23449,2.7963546845364613e-07
23450,4.61891344034058e-08
23451,0.00030318308389559197
23452,1.90521956912643e-08
23453,1.9955722632267264e-07
23454,2.8103608626659846e-07
23455,4.96143496e-08
23456,2.32652379183391e-07
23457,0.0
23458,3.05694222014626e-05
23459,4.97358413601289e-08
23460,1.95148512e-08
23461,4.33109342590118e-08
23462,1.87816512e-08
23463,1.0727160203668959e-05
23464,1.96257703738012e-08
23465,6.525285477734127e-08
23466,4.12789279891774e-07
23467,4.3220406135677815e-07
23468,0.0
23469,6.87917063542546e-08
23470,5.807207039999948e-08
23471,1.6895672888561473e-07
23472,1.3643445644421365e-07
23473,4.697015275937139e-07
23474,1.86802547770632e-08
23475,2.30676365979695e-07
23476,5.12258088e-08
23477,2.812593698061676e-07
23478,5.378306906210138e-05
23479,7.252401139756034e-07
23480,7.272096967334393e-08
23481,2.250587416881519e-07
23482,3.25252159138262e-07
23483,1.94356656e-08
23484,4.3151221828229763e-08
23485,6.28292578617176e-06
23486,4.58148720681623e-08
23487,7.1774447876449e-08
23488,1.3667279021851548e-08
23489,3.622572342893021e-06
23490,1.8099497206715573e-07
23491,3.826842319969198e-06
23492,4.7414088e-08
23493,6.517182320450201e-07
23494,4.79719008e-08
23495,4.253489487899991e-08
23496,5.04045844e-08
23497,5.10575987234974e-08
23498,1.90690656e-08
23499,3.89768115942341e-07
23500,6.751452814481775e-05
23501,5.196455555559716e-07
23502,4.482966858048336e-08
23503,1.75515384615437e-05
23504,8.31225806453442e-06
23505,1.9219209660268812e-08
23506,4.396972306331453e-08
23507,1.529358022775306e-09
23508,9.844250382444595e-07
23509,4.253489487899991e-08
23510,4.692996878874925e-08
23511,1.47597775588651e-07
23512,1.4519421678006233e-09
23513,6.7463179153512925e-06
23514,0.0
23515,7.080034037543262e-08
23516,0.0
23517,2.174679118612264e-07
23518,1.97191193235591e-08
23519,1.39877748792089e-07
23520,5.11560822e-08
23521,1.065930347879938e-07
23522,2.3430657082763537e-07
23523,5.28217732e-08
23524,1.02362898012279e-06
23525,1.4556469695891313e-09
23526,3.4074399554334237e-08
23527,9.045765970069949e-09
23528,1.2778416977904004e-06
23529,1.8657146891150506e-08
23530,1.13217741935733e-05
23531,2.8003867661245154e-07
23532,5.0241889e-08
23533,2.357520426447187e-07
23534,4.9738308e-08
23535,4.99164982e-08
23536,1.83008067968319e-08
23537,1.554110550663224e-09
23538,4.18577319587813e-08
23539,6.977369193304768e-08
23540,1.83940705237755e-08
23541,5.20465692991911e-06
23542,2.26017292608352e-06
23543,8.1885161583893e-06
23544,3.25252159138262e-07
23545,8.10434782609344e-06
23546,2.378886921956744e-05
23547,2.80783921120501e-07
23548,0.0
23549,3.0357e-08
23550,3.036364655561619e-08
23551,1.8606890060178634e-08
23552,1.8627584049402346e-08
23553,2.26070607379532e-06
23554,2.22473434862303e-07
23555,3.094845226042131e-08
23556,7.031777975565196e-08
23557,4.976361652914833e-07
23558,5.973956599999946e-08
23559,4.428890969611675e-08
23560,5.84578426850616e-07
23561,7.230721064858393e-08
23562,3.020478946560068e-08
23563,1.07061891210134e-07
23564,4.3151221828229763e-08
23565,7.271728510839756e-08
23566,5.982008039999947e-08
23567,6.517182320450201e-07
23568,5.072062056001451e-07
23569,2.76871428571152e-08
23570,1.83430394279007e-08
23571,3.2581840980878854e-05
23572,6.28292578617176e-06
23573,2.620748747304758e-06
23574,1.3503010309284282e-08
23575,4.70604332189292e-06
23576,4.7723984e-08
23577,1.701713888764172e-05
23578,2.78425198582104e-07
23579,6.012720000739789e-09
23580,4.77802373088954e-07
23581,6.212297023593059e-06
23582,4.9157253e-08
23583,5.10708608e-08
23584,4.240130076928988e-08
23585,2.1110968868819245e-05
23586,1.8618715196877897e-08
23587,2.3961424028165046e-07
23588,4.7685247e-08
23589,7.089600055837461e-06
23590,1.8657146891150506e-08
23591,7.6434020618442e-08
23592,1.48402177163324e-05
23593,2.0657582051014332e-07
23594,1.6124375e-06
23595,3.322839180773003e-08
23596,4.50534417999587e-08
23597,7.524471058817427e-06
23598,6.095654711705177e-06
23599,7.020809637998624e-08
23600,5.07222278e-08
23601,1.80808451766819e-08
23602,0.0
23603,3.4074399554334237e-08
23604,4.147439175259559e-08
23605,1.44128205128286e-06
23606,7.94523809524016e-08
23607,5.661035294121045e-07
23608,9.29890215263717e-08
23609,7.2831506621732e-08
23610,9.5252211971488e-08
23611,2.6921885209673166e-09
23612,5.10575987234974e-08
23613,2.5273492712542937e-07
23614,6.6237036913192e-07
23615,3.5896099921664023e-09
23616,0.0
23617,3.099879986276886e-08
23618,3.127009720606593e-08
23619,3.063371152968089e-08
23620,1.45778947368509e-07
23621,1.4285751406660604e-07
23622,2.3399869679999995e-09
23623,5.11560822e-08
23624,1.1850569056169164e-07
23625,1.5558515541587771e-09
23626,1.06822296686571e-07
23627,1.03301675977821e-06
23628,1.6418437926749545e-07
23629,4.200941058633405e-08
23630,1.16577314389566e-05
23631,9.132387532026478e-09
23632,1.0905136280104588e-07
23633,4.141657590356659e-08
23634,1.54854819282405e-05
23635,9.804640000019603e-08
23636,1.5042979051164734e-09
23637,4.6829912711689247e-08
23638,2.6991926119972e-08
23639,2.0657582051014332e-07
23640,8.70065761759629e-06
23641,4.391485145709082e-08
23642,5.33331016e-08
23643,2.7126424737807358e-05
23644,1.5030178449564143e-09
23645,1.3987468301775e-05
23646,4.0828178694176e-08
23647,3.0357e-08
23648,1.75367647058809e-07
23649,1.6630611371769137e-05
23650,5.283456441055042e-07
23651,4.904824311716702e-07
23652,6.440031390057138e-08
23653,4.328792895748046e-08
23654,6.212297023593059e-06
23655,7.272096967334393e-08
23656,3.0611755027724415e-08
23657,1.07032212937613e-06
23658,9.804640000019603e-08
23659,4.98777612e-08
23660,6.97215815719065e-08
23661,4.240130076928988e-08
23662,0.0
23663,2.01739130434944e-07
23664,2.20028571428659e-06
23665,6.785224575268808e-07
23666,4.58148720681623e-08
23667,4.85839454e-08
23668,1.45778947368509e-07
23669,6.952484125214482e-08
23670,2.7638253775775276e-06
23671,4.177115996735409e-08
23672,9.14501442649599e-07
23673,2.6332744474522152e-06
23674,1.62280605938065e-05
23675,4.92579692e-08
23676,4.98777612e-08
23677,4.453824584492261e-08
23678,3.902582135844324e-08
23679,8.14941423054586e-07
23680,1.85981949072747e-08
23681,4.328792895748046e-08
23682,1.48402177163324e-05
23683,4.147439175259559e-08
23684,6.442340582775447e-05
23685,4.94846625767406e-07
23686,6.441359575749073e-06
23687,1.92567648e-08
23688,1.4884822886536203e-09
23689,3.31303591776777e-07
23690,6.80067542055224e-06
23691,8.98741557913237e-06
23692,1.7074103588581806e-07
23693,6.25400453583165e-08
23694,3.859533493032907e-08
23695,7.444369051942e-07
23696,3.4675281792047114e-09
23697,3.19858407079505e-08
23698,7.080034037543262e-08
23699,2.89389772204875e-07
23700,7.621292004712355e-07
23701,1.40911631552513e-06
23702,2.4593034482766014e-05
23703,2.8052111316249325e-07
23704,5.0048204e-08
23705,4.50333992216815e-07
23706,8.99670703944216e-08
23707,4.626955918660247e-06
23708,4.14589743589976e-07
23709,5.36774192341583e-07
23710,1.8291434903026762e-06
23711,1.58893236864761e-05
23712,1.4504713461689571e-09
23713,5.73090151524043e-07
23714,4.391485145709082e-08
23715,4.61961492780028e-08
23716,1.9170660173054121e-07
23717,2.01796625019105e-07
23718,2.502857219168236e-09
23719,2.42201086956716e-07
23720,1.51418760704229e-07
23721,1.3213958579191911e-05
23722,3.136189451386315e-08
23723,4.4484754332483347e-08
23724,7.985254441432974e-07
23725,4.98390242e-08
23726,0.00027258385024642797
23727,3.950310834616543e-07
23728,3.5702185439749736e-09
23729,3.247168947766473e-07
23730,3.7645295916767656e-08
23731,7.053602266020446e-08
23732,5.46695571998422e-07
23733,4.52986481575488e-08
23734,6.442340582775447e-05
23735,1.87288961720094e-07
23736,0.0
23737,8.216206381812421e-09
23738,3.574521788936456e-08
23739,6.829336683680696e-08
23740,2.063289601674633e-07
23741,5.413275124111108e-07
23742,3.61696419045957e-07
23743,4.3151221828229763e-08
23744,9.57317795180132e-07
23745,4.52470257664388e-08
23746,3.164109423065231e-08
23747,6.127285733762758e-07
23748,3.801640490647291e-08
23749,1.4105355715283933e-07
23750,1.6145914980097972e-09
23751,4.0828178694176e-08
23752,4.5067872690331436e-07
23753,2.13710903503847e-08
23754,2.518915606704288e-07
23755,5.64125656259328e-08
23756,7.64987354733992e-07
23757,7.157603113272687e-08
23758,2.26070607379532e-06
23759,2.6269823640653584e-07
23760,3.036364655561619e-08
23761,9.47053824362038e-07
23762,2.210451236623304e-06
23763,4.328792895748046e-08
23764,2.7963546845364613e-07
23765,4.4484754332483347e-08
23766,1.7751303057041113e-06
23767,3.090721443423998e-07
23768,8.472988569928892e-09
23769,1.4632045761821731e-09
23770,1.4682448130624085e-09
23771,3.164109423065231e-08
23772,4.78045258486389e-08
23773,4.52986481575488e-08
23774,9.682766602828602e-07
23775,1.89061679755048e-06
23776,4.6910507e-08
23777,5.52858974359284e-07
23778,9.5252211971488e-08
23779,3.32492753623454e-07
23780,1.90514688e-08
23781,8.954609630702717e-05
23782,1.86802547770632e-08
23783,5.807207039999948e-08
23784,1.9742126088801306e-08
23785,5.215815974148464e-07
23786,3.175531154727979e-08
23787,3.574521788936456e-08
23788,2.698034825707e-07
23789,6.971804924213204e-08
23790,5.48825816e-08
23791,7.311521812259496e-08
23792,1.2907473745440549e-06
23793,0.0
23794,1.3503010309284282e-08
23795,1.33573333332999e-07
23796,0.0
23797,2.61914110429731e-07
23798,2.150836238221252e-05
23799,5.01721624e-08
23800,5.793667382546897e-06
23801,1.16577314389566e-05
23802,8.58168038111812e-08
23803,1.236348087404804e-05
23804,7.047072709590926e-07
23805,2.2942810804174883e-06
23806,6.474166947517908e-08
23807,6.6200487399841236e-06
23808,3.39721431353573e-07
23809,7.750841188500145e-07
23810,4.99242456e-08
23811,3.41761627777286e-09
23812,3.3623188405824e-07
23813,4.41969992707102e-07
23814,2.3645225999999996e-09
23815,6.8729671630289e-08
23816,2.27897715687996e-06
23817,4.0183681406295684e-08
23818,1.628889290788866e-07
23819,2.1989756567783642e-06
23820,6.3547044232338946e-06
23821,1.05982046569553e-07
23822,8.059624125887936e-08
23823,1.01123287671186e-07
23824,2.11015146069091e-07
23825,2.24002888409771e-06
23826,1.95340206185653e-08
23827,3.188207925804738e-08
23828,2.6100638556156246e-07
23829,2.67857971014707e-07
23830,4.77356069698589e-08
23831,4.65763023363659e-08
23832,3.92392687479219e-06
23833,4.96143496e-08
23834,3.506237734836296e-08
23835,9.57317795180132e-07
23836,7.920658859693282e-07
23837,4.718552855773156e-08
23838,1.08916142495827e-06
23839,4.6910507e-08
23840,4.211500120011093e-08
23841,1.86802547770632e-08
23842,5.13032828e-08
23843,5.043616287914632e-06
23844,1.86245903016927e-08
23845,5.10398712e-08
23846,3.132128282917241e-05
23847,3.50493827160333e-06
23848,1.3250777697962612e-05
23849,8.28983881699899e-09
23850,5.437222390101186e-07
23851,2.20545197739945e-07
23852,1.31629707062075e-07
23853,2.938697080158288e-07
23854,4.1052670108877266e-07
23855,3.077726466029737e-08
23856,3.049758121755071e-08
