idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
15965,E01267N3753E01646N3535-BS-M600_E01530N3737_D010_S337D50R090_A000056_S006,0.12,1.73488009223729e-09,3.362564872412664e-09,8.383187525964662e-09,1.7917369540377963e-08,2.99406760207411e-08,1.1003069422671598e-08
16077,E01267N3753E01646N3535-BS-M650_E01527N3715_D041_S067D50R090_A000178_S012,0.06,1.0429286877547032e-06,1.5883410540060397e-06,2.99312670697208e-06,5.1769481974159116e-06,7.701968251887404e-06,3.453418956439538e-06
16203,E01267N3753E01646N3535-BS-M650_E01527N3715_D010_S067D50R090_A000178_S012,0.06,1.0429286877547032e-06,1.5883410540060397e-06,2.99312670697208e-06,5.1769481974159116e-06,7.701968251887404e-06,3.453418956439538e-06
16356,E01889N4173E02097N3847-BS-M680_E02043N3872_D010_S337D30R090_A000638_S009,0.04,3.445718674537222e-05,3.8720723288625406e-05,4.5220329085467655e-05,5.1648066089730155e-05,5.620906909746839e-05,4.5242236152933835e-05
16865,E01598N4052E01840N3892-BS-M792_E01702N3895_D010_S292D50R270_A008541_S034,0.41,1.7094322341341126e-10,1.3099142144436394e-07,1.5750419070913824e-06,7.0888443729007274e-06,1.8261512311705547e-05,4.236944407041581e-06
16907,E01598N4052E01840N3892-BS-M774_E01769N3940_D010_S112D50R270_A005608_S028,0.61,3.207073545277118e-08,4.5949703248824444e-07,2.3886427748180338e-06,9.844198404648377e-06,2.1366599165083225e-05,5.6267379071416165e-06
17064,E01964N3926E02184N3685-BS-M707_E02027N3805_D010_S157D90R270_A001194_S013,0.15,1.2940168656405393e-06,7.281390919209273e-06,4.410441118196625e-05,0.000123328898868036,0.00021006421320573495,6.600284242411629e-05
17085,E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S247D30R090_A000178_S012,0.1,2.1752826274907566e-07,5.254613593278897e-07,1.4359146313212867e-06,3.6274901238688367e-06,6.122291524978658e-06,2.0720513738637162e-06
18121,E01517N3917E01678N3772-BS-M680_E01570N3805_D010_S022D30R270_A000638_S009,0.07,3.233147874991191e-06,5.5423565166584714e-06,1.1893404618841178e-05,2.4388102262034413e-05,3.601095489746517e-05,1.49132631425098e-05
18534,E01889N4173E02097N3847-BS-M680_E01996N3917_D075_S292D30R090_A000638_S009,0.04,3.5113267737241375e-05,4.009667647817325e-05,4.596612631348564e-05,5.2843777896365814e-05,5.6732211509744125e-05,4.610926684242299e-05
18547,E01889N4173E02097N3847-BS-M680_E02043N3872_D075_S337D30R090_A000638_S009,0.04,3.379684287366881e-05,3.797867221752335e-05,4.43537183720434e-05,5.065827304075856e-05,5.513186814699756e-05,4.437520560843475e-05
18708,E01470N3877E01631N3641-BS-M650_E01559N3737_D010_S292D50R090_A000318_S006,0.09,3.4505793839201567e-07,6.305192007472316e-07,1.5727088203006738e-06,4.029315463660604e-06,6.311322428996755e-06,2.302279304293017e-06
19322,E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S247D50R270_A000318_S006,0.08,3.2668370442326104e-07,6.87015387962105e-07,1.8701648812540685e-06,4.392053771851163e-06,7.232061467202174e-06,2.5900642173296475e-06
19551,E01267N3753E01646N3535-BS-M650_E01551N3692_D072_S247D50R090_A000178_S012,0.06,5.188033952541612e-07,9.658342566811908e-07,2.625313136203988e-06,5.778192160903721e-06,9.470614532531058e-06,3.453418956439529e-06
19842,E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S247D70R090_A000178_S012,0.09,5.74795392020129e-08,2.2330872947820828e-07,1.1935675908881058e-06,4.228636742464988e-06,8.204358504950046e-06,2.3022793042930207e-06
19937,E01267N3753E01646N3535-BS-M650_E01527N3715_D072_S067D50R090_A000178_S012,0.05,1.251514425305644e-06,1.9060092648072474e-06,3.591752048366496e-06,6.2123378368990935e-06,9.242361902264887e-06,4.144102747727444e-06
22181,E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S292D10R270_A004781_S062,0.47,0.0,0.0,3.6791473618205136e-10,1.2261974225347958e-06,1.0064558210950908e-05,3.6960578869932367e-06
24240,E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S112D90R090_A006995_S075,1.12,0.0,0.0,4.7689258982252085e-12,1.5203481655317791e-07,1.2203842131307158e-06,4.4349894108521897e-07
25042,E01517N3917E01678N3772-PS-Str_PYes_Hom-M809_E01620N3835_S000,0.66,8.120374523403634e-20,3.547179801690442e-08,2.2698472365545886e-07,1.232104532757179e-06,3.2081945726245016e-06,7.526042636597678e-07
25043,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01620N3835_S000,0.58,9.240426181804135e-20,4.036445981233951e-08,2.5829296140103946e-07,1.402049985551273e-06,3.6507041688485707e-06,8.564117483024969e-07
25044,E01517N3917E01678N3772-PS-Str_PYes_Var-M824_E01620N3835_S000,0.65,0.0,0.0,0.0,1.1536163784751475e-05,4.503128119233789e-05,1.2420096259640854e-05
25045,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01620N3835_S000,0.58,9.240426181804135e-20,4.036445981233951e-08,2.5829296140103946e-07,1.402049985551273e-06,3.6507041688485707e-06,8.564117483024969e-07
25046,E01517N3917E01678N3772-PS-Str_PYes_Var-M809_E01620N3835_S000,0.51,1.0508719971463527e-19,4.5904679786582184e-08,2.9374493649529976e-07,1.5944882188622319e-06,4.151781211631707e-06,9.739584588538177e-07
25047,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M809_E01620N3835_S000,0.52,1.0306629202781535e-19,4.502189748299406e-08,2.880959954088516e-07,1.563824983884112e-06,4.071939265254175e-06,9.552284884912444e-07
25048,E01517N3917E01678N3772-PS-Mur_PYes_Var-M809_E01620N3835_S000,0.44,1.2180561785105452e-19,5.320769702535663e-08,3.404770854831883e-07,1.848156799135769e-06,4.812291858936753e-06,1.128906395489655e-06
25049,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01632N3846_S000,0.46,0.0,0.0,3.61983321551892e-07,1.761594222017225e-06,5.261992139961979e-06,1.0798235087292335e-06
25050,E02113N3823E02873N3483-PS-Str_PYes_Hom-M861_E02340N3543_S002,0.58,0.0,0.0,0.0,7.933838015574868e-06,2.911083985041538e-05,6.194276369045643e-06
25051,E01517N3917E01678N3772-PS-Str_PNo_Var-M809_E01620N3835_S000,0.39,1.3742172270375381e-19,6.002919664399209e-08,3.8412799387846884e-07,2.08509997851215e-06,5.429252353672233e-06,1.2736379846549959e-06
25052,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01598N3815_S000,0.49,5.804734685251906e-12,4.4747158803404454e-07,1.9677193302370297e-06,5.446761974088195e-06,1.5395469778636193e-05,3.5451983814021305e-06
25054,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S002,0.9,0.0,0.0,0.0,0.0,1.1004321271195228e-05,1.1171981216720054e-06
25055,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S001,0.96,0.0,0.0,0.0,0.0,1.0675687273345048e-05,1.0838340207822193e-06
25056,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S004,1.42,0.0,0.0,0.0,0.0,5.882707323690117e-06,5.97233524031684e-07
25057,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S005,1.38,0.0,0.0,0.0,0.0,5.742207254812703e-06,5.829694536563939e-07
25058,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01632N3846_S000,0.42,0.0,0.0,3.9645792360445317e-07,1.92936510030458e-06,5.763134248529788e-06,1.1826638428939194e-06
25059,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01619N3854_S000,0.5,0.0,0.0,1.2940866307478396e-09,1.7412714409245802e-06,5.634564642539486e-06,9.934376280308915e-07
25060,E01517N3917E01678N3772-PS-Str_PYes_Hom-M809_E01632N3846_S000,0.43,0.0,0.0,3.8723797189272176e-07,1.884496144483544e-06,5.629107870657002e-06,1.1551600325940632e-06
25061,E01517N3917E01678N3772-PS-Mur_PNo_Var-M809_E01620N3835_S000,0.35,1.5312706244132573e-19,6.688967626044834e-08,4.2802833603600827e-07,2.3233971189135386e-06,6.049738336949061e-06,1.4191966114727094e-06
25062,E01517N3917E01678N3772-PS-Str_PNo_Hom-M792_E01598N3815_S000,0.45,6.320711101718744e-12,4.872468403037375e-07,2.1426277151469885e-06,5.930918594007147e-06,1.6763955981181632e-05,3.860327126415656e-06
25063,E01964N3926E02184N3685-PS-Str_PYes_Hom-M861_E02067N3699_S001,0.7,0.0,0.0,0.0,4.111306490921485e-06,2.2093952276803202e-05,3.4765010680093853e-06
25064,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01598N3815_S000,0.42,6.7721904661272245e-12,5.220501860397186e-07,2.2956725519432016e-06,6.354555636436228e-06,1.796138140840889e-05,4.1360647783024806e-06
25069,E02113N3823E02873N3483-PS-Str_PNo_Var-M888_E02358N3562_S002,0.8,0.0,0.0,0.0,0.0,1.248852334647289e-05,1.2678796339450288e-06
25070,E01517N3917E01678N3772-PS-Str_PNo_Hom-M792_E01609N3825_S000,0.43,6.641545000227594e-12,5.120941810309059e-07,2.2300991416095404e-06,6.2021722863667536e-06,1.746515690407418e-05,4.039877225318705e-06
25072,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01587N3805_S000,0.55,0.0,0.0,1.1917739772158487e-06,4.954519682845798e-06,1.4135848146483134e-05,3.1584494670673553e-06
25075,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01622N3816_S000,0.39,0.0,0.0,6.266326004600233e-08,8.764472838465285e-07,5.711984902388807e-06,1.2736379846549889e-06
25077,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01620N3835_S000,0.37,7.392579615175489e-12,5.724341160152045e-07,2.667307001953577e-06,7.2176988116987806e-06,2.0408548406820042e-05,4.6949924510460665e-06
25078,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M792_E01620N3835_S000,0.37,7.392579615175489e-12,5.724341160152045e-07,2.667307001953577e-06,7.2176988116987806e-06,2.0408548406820042e-05,4.6949924510460665e-06
25079,E01517N3917E01678N3772-PS-Str_PYes_Hom-M809_E01619N3854_S000,0.5,0.0,0.0,1.2940866307478396e-09,1.7412714409245802e-06,5.634564642539486e-06,9.934376280308915e-07
25080,E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02236N3646_S000,0.42,1.6921538253350779e-13,1.9494087444697642e-07,8.102520356027921e-06,4.764837481511658e-05,8.924914819274902e-05,2.301428144285521e-05
25081,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S003,0.57,0.0,0.0,0.0,7.877651356507074e-06,2.8904679751023196e-05,6.150409114151365e-06
25082,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M792_E01587N3805_S000,0.48,0.0,0.0,1.36557434889316e-06,5.677053803260811e-06,1.6197326001178595e-05,3.6190566810146783e-06
25084,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S004,0.61,0.0,0.0,0.0,8.09149784458578e-06,2.9689325322915667e-05,6.317367935986188e-06
25085,E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02207N3659_S005,1.3,0.0,0.0,0.0,0.0,8.557695447185482e-06,2.072694139790874e-06
25087,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S005,0.79,0.0,0.0,0.0,5.636493238326107e-06,2.0681421987284096e-05,4.400644026498757e-06
25088,E02113N3823E02873N3483-PS-Str_PYes_Hom-M861_E02340N3543_S001,0.6,0.0,0.0,0.0,7.546125108321877e-06,2.7688243582527883e-05,5.891572823213661e-06
25089,E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S003,1.02,0.0,0.0,0.0,2.7883381342688094e-06,1.4984387519189227e-05,2.357805365073652e-06
25091,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01609N3825_S000,0.59,0.0,0.0,0.0,3.6226382002954106e-08,4.350065350235174e-06,8.418962949414328e-07
25092,E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S004,1.18,0.0,0.0,0.0,2.3809641674951317e-06,1.2795180511493645e-05,2.0133318908398015e-06
25093,E01548N3896E01854N3659-PS-Str_PNo_Hom-M809_E01622N3816_S000,0.55,0.0,0.0,4.4433948032619844e-08,6.21480801272993e-07,4.050316567148426e-06,9.031251163917193e-07
25095,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M809_E01633N3827_S000,0.51,3.794209505181307e-20,4.214133049710375e-09,5.23404291244973e-08,1.0639802653978863e-06,4.778640858505603e-06,9.739584588538124e-07
25096,E01517N3917E01678N3772-PS-Str_PNo_Hom-M792_E01585N3824_S000,0.45,0.0,0.0,2.6371143080605426e-07,6.770066291754422e-06,1.534010498498718e-05,3.8603271264156565e-06
25098,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01620N3835_S000,0.4,6.8381361440373235e-12,5.295015573140638e-07,2.467258976807058e-06,6.67637140082137e-06,1.8877907276308538e-05,4.342868017217608e-06
25099,E01517N3917E01678N3772-PS-Str_PYes_Hom-M774_E01587N3805_S000,0.42,4.802556436697278e-09,8.486946790108673e-07,3.3882989442869076e-06,8.06671803608727e-06,2.1230417518035687e-05,5.329420957095282e-06
25100,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01585N3824_S000,0.45,0.0,0.0,2.6371143080605426e-07,6.770066291754422e-06,1.534010498498718e-05,3.8603271264156565e-06
25101,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S002,0.53,0.0,0.0,0.0,8.611744016979903e-06,3.1598212670707025e-05,6.723545698302556e-06
25102,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01609N3825_S000,0.39,7.322729102815038e-12,5.646166611366397e-07,2.458827258697698e-06,6.838292520865907e-06,1.9256455048081786e-05,4.454223607402689e-06
25104,E01517N3917E01678N3772-PS-Str_PNo_Hom-M792_E01620N3835_S000,0.4,6.8381361440373235e-12,5.295015573140638e-07,2.467258976807058e-06,6.67637140082137e-06,1.8877907276308538e-05,4.342868017217608e-06
25106,E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02218N3646_S002,0.71,0.0,0.0,0.0,1.6092543301934698e-07,1.3818498663300274e-05,4.080932525654945e-06
25109,E01517N3917E01678N3772-PS-Str_PYes_Var-M792_E01598N3815_S000,0.39,7.293128194290857e-12,5.622078926581584e-07,2.4722627482465247e-06,6.843367608469782e-06,1.934302613213265e-05,4.454223607402676e-06
25110,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01643N3856_S000,0.36,0.0,0.0,4.609300721778887e-07,2.2135386096027887e-06,6.501002152426527e-06,1.3797744833762397e-06
25112,E01548N3896E01854N3659-PS-Str_PNo_Hom-M809_E01633N3827_S000,0.44,4.3978337446419684e-20,4.884563307618844e-09,6.066731557612187e-08,1.2332498530748229e-06,5.5388791769042215e-06,1.1289063954896472e-06
25114,E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02204N3672_S001,0.96,0.0,0.0,0.0,0.0,1.1473268054198587e-05,2.776732501433018e-06
25115,E01964N3926E02184N3685-PS-Str_PYes_Var-M850_E02067N3699_S000,0.44,0.0,0.0,0.0,3.315241257488704e-05,8.023752790693075e-05,1.775524979994045e-05
25116,E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S005,0.89,0.0,0.0,0.0,3.156993848982777e-06,1.696552460674204e-05,2.669538870897396e-06
25117,E02113N3823E02873N3483-PS-Str_PNo_Var-M888_E02358N3562_S005,1.0,0.0,0.0,0.0,0.0,8.008400473633281e-06,8.130415085353589e-07
25118,E01517N3917E01678N3772-PS-Mur_PYes_Var-M792_E01598N3815_S000,0.36,7.900888877148429e-12,6.090585503796717e-07,2.678284643933736e-06,7.413648242508933e-06,2.095494497647704e-05,4.825408908019574e-06
25119,E01517N3917E01678N3772-PS-Str_PNo_Hom-M774_E01574N3813_S000,0.35,5.414747527435098e-09,1.0126697414177743e-06,4.1082238722298255e-06,9.777187452588245e-06,2.4988227123348254e-05,6.3953051485143405e-06
25122,E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02193N3666_S003,1.1,0.0,0.0,0.0,1.0266627005780187e-06,9.502685974968092e-06,2.396878054040432e-06
25123,E01517N3917E01678N3772-PS-Str_PNo_Hom-M774_E01587N3805_S000,0.38,5.308088693191729e-09,9.380309610120112e-07,3.744961991053951e-06,8.915846250412246e-06,2.3465198309407862e-05,5.890412636789525e-06
25124,E01964N3926E02184N3685-PS-Str_PYes_Hom-M861_E02067N3699_S002,0.92,0.0,0.0,0.0,3.0911725885325587e-06,1.6611804496018743e-05,2.6138807284654976e-06
25126,E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01622N3816_S000,0.52,0.0,0.0,4.699744503450176e-08,6.573354628848964e-07,4.283988676791605e-06,9.552284884912412e-07
25128,E01517N3917E01678N3772-PS-Str_PYes_Var-M809_E01619N3854_S000,0.33,0.0,0.0,1.9607373193149076e-09,2.63829006200694e-06,8.537219155362855e-06,1.505208527319533e-06
25129,E02113N3823E02873N3483-PS-Str_PNo_Var-M888_E02358N3562_S003,0.53,0.0,0.0,0.0,0.0,2.225983016527421e-05,2.2598977107727703e-06
25134,E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01622N3816_S000,0.43,0.0,0.0,5.6834119576606766e-08,7.949173039538282e-07,5.180637469608452e-06,1.155160032594059e-06
25135,E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01587N3805_S000,0.26,2.301742613334436e-06,4.275993387476399e-06,1.2835462950462018e-05,3.21753272683973e-05,6.33207140026985e-05,1.915671092786284e-05
25136,E01517N3917E01678N3772-PS-Mur_PYes_Var-M792_E01609N3825_S000,0.35,8.159612428851044e-12,6.291442795522559e-07,2.73983608826315e-06,7.6198116661077265e-06,2.1457192767862567e-05,4.963277733962995e-06
25137,E01517N3917E01678N3772-PS-Str_PYes_Hom-M754_E01575N3795_S000,0.29,2.059749738439696e-06,3.8057810669902905e-06,1.1539015869963095e-05,2.8779555678883492e-05,5.6845108473997067e-05,1.7174982211187545e-05
25140,E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01563N3803_S000,0.27,2.210605242737213e-06,4.108225972259988e-06,1.226547031582655e-05,3.033054385187451e-05,6.16779125855478e-05,1.844720311571998e-05
25141,E01517N3917E01678N3772-PS-Str_PYes_Var-M792_E01587N3805_S000,0.44,0.0,0.0,1.489717471519811e-06,6.193149603557247e-06,1.7669810183103917e-05,3.948061833834192e-06
25142,E01517N3917E01678N3772-PS-Str_PYes_Hom-M774_E01574N3813_S000,0.35,5.414747527435098e-09,1.0126697414177743e-06,4.1082238722298255e-06,9.777187452588245e-06,2.4988227123348254e-05,6.3953051485143405e-06
25144,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M774_E01574N3813_S000,0.33,5.742914044249344e-09,1.0740436651400634e-06,4.35720713721345e-06,1.0369744267896618e-05,2.6502665130823897e-05,6.782899399939455e-06
25145,E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S002,0.98,0.0,0.0,0.0,2.902300625332579e-06,1.5596816158228543e-05,2.4541715014274014e-06
25148,E01548N3896E01854N3659-PS-Str_PNo_Var-M809_E01622N3816_S000,0.38,0.0,0.0,6.431229320510767e-08,8.995116860530163e-07,5.862300294556934e-06,1.3071547737248572e-06
25149,E01517N3917E01678N3772-PS-Mur_PYes_Var-M809_E01632N3846_S000,0.31,0.0,0.0,5.371365416576462e-07,2.613978522993302e-06,7.808117368975841e-06,1.6023187548885358e-06
25150,E02113N3823E02873N3483-PS-Str_PYes_Hom-M861_E02340N3543_S005,0.65,0.0,0.0,0.0,6.908084980513881e-06,2.5347146632691642e-05,5.3934284347823666e-06
25155,E01517N3917E01678N3772-PS-Str_PYes_Var-M792_E01620N3835_S000,0.27,1.0130572065240482e-11,7.844467515763909e-07,3.6551984841586046e-06,9.890920593809437e-06,2.7967270038975605e-05,6.433878544026097e-06
25157,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02226N3659_S001,1.57,0.0,0.0,0.0,2.2075671940922767e-06,4.646557880800197e-06,1.6794383213631414e-06
25160,E02020N3739E02658N3366-PS-Mur_PNo_Hom-M861_E02218N3646_S001,0.7,0.0,0.0,0.0,1.6974804432482612e-07,1.4576087070826414e-05,4.304666467284091e-06
25168,E01517N3917E01678N3772-PS-Str_PNo_Var-M792_E01620N3835_S000,0.27,1.0130572065240482e-11,7.844467515763909e-07,3.6551984841586046e-06,9.890920593809437e-06,2.7967270038975605e-05,6.433878544026097e-06
25170,E01964N3926E02184N3685-PS-Mur_PYes_Hom-M850_E02067N3699_S000,0.39,0.0,0.0,0.0,3.552884104893069e-05,8.598910769238929e-05,1.902798013572017e-05
25174,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01575N3795_S000,0.27,2.2123237931389327e-06,4.087690775656238e-06,1.2393757786256655e-05,3.0911374618060046e-05,6.105585724984868e-05,1.8447203115719863e-05
25175,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M809_E01644N3837_S000,0.49,0.0,0.0,4.968153963779105e-08,5.581318851234717e-07,3.686086616713344e-06,1.0137118653376463e-06
25179,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M774_E01574N3813_S000,0.33,5.742914044249344e-09,1.0740436651400634e-06,4.35720713721345e-06,1.0369744267896618e-05,2.6502665130823897e-05,6.782899399939455e-06
25181,E01517N3917E01678N3772-PS-Str_PNo_Var-M809_E01619N3854_S000,0.33,0.0,0.0,1.9607373193149076e-09,2.63829006200694e-06,8.537219155362855e-06,1.505208527319533e-06
25183,E01517N3917E01678N3772-PS-Str_PYes_Hom-M754_E01563N3803_S000,0.27,2.210605242737213e-06,4.108225972259988e-06,1.226547031582655e-05,3.033054385187451e-05,6.16779125855478e-05,1.844720311571998e-05
25184,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01587N3805_S000,0.26,2.301742613334436e-06,4.275993387476399e-06,1.2835462950462018e-05,3.21753272683973e-05,6.33207140026985e-05,1.915671092786284e-05
25186,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M850_E02340N3543_S000,0.39,0.0,0.0,7.155384578814622e-06,6.566850566384665e-05,0.00011896031741451499,2.9795242310891812e-05
25188,E01548N3896E01854N3659-PS-Str_PNo_Var-M809_E01633N3827_S000,0.3,6.45015615880822e-20,7.164026184507638e-09,8.897872951164541e-08,1.8087664511764068e-06,8.123689459459524e-06,1.6557293800514826e-06
25190,E01517N3917E01678N3772-PS-Str_PNo_Hom-M774_E01573N3832_S000,0.29,6.431152637428811e-09,1.230114296427902e-06,4.941279432916753e-06,1.1754180815114449e-05,3.0350750998537906e-05,7.718471730965574e-06
25192,E02020N3739E02658N3366-PS-Str_PNo_Hom-M850_E02207N3659_S000,0.45,0.0,1.2334177106488917e-17,1.5939944361195507e-06,2.7358204760000735e-05,0.00012636393703892993,2.0396167994664755e-05
25195,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01562N3822_S000,0.24,2.5138112113003605e-06,4.695589635282767e-06,1.3974225299656771e-05,3.4071912868224344e-05,7.027632834230716e-05,2.075310350518463e-05
