id	count	max	logsum	mean	sd
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02361N3475_S002	43473	10.51	12.0	3.75	2.05
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02188N3566_S001	49103	12.09	12.26	4.3	2.13
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02351N3465_S001	48835	12.74	12.28	4.39	2.52
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S005	46188	10.93	12.13	4.02	2.08
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02201N3524_S002	40910	10.18	11.86	3.44	1.72
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02194N3581_S005	50093	13.72	12.25	4.18	1.82
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02417N3454_S005	44666	11.75	12.05	3.85	2.09
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02159N3618_S005	33202	13.55	11.75	3.82	2.2
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02152N3603_S005	36228	12.16	11.94	4.23	2.51
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02270N3502_S002	42514	10.71	11.95	3.65	1.93
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02296N3512_S005	46550	10.89	12.13	3.97	2.03
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02318N3471_S004	43894	13.1	12.0	3.72	1.98
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02206N3569_S005	37388	10.37	11.84	3.71	2.01
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02351N3465_S005	44571	12.53	12.13	4.15	2.46
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02184N3552_S002	37030	11.56	11.92	4.05	2.35
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02284N3476_S001	36361	10.71	11.84	3.82	2.24
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02294N3487_S001	43808	10.37	12.0	3.73	2.0
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02270N3527_S003	41141	10.08	11.91	3.6	1.87
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02189N3538_S003	37126	9.9	11.8	3.58	1.96
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02184N3552_S003	40830	11.36	11.96	3.84	2.18
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02368N3461_S004	45544	12.11	12.09	3.9	2.08
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02301N3474_S001	43370	11.92	12.07	4.02	2.38
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02467N3448_S002	45241	11.63	12.07	3.86	2.04
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02335N3468_S003	50096	12.06	12.29	4.33	2.19
