idx,eve_id,MIH,P05,P16,P50,P84,P95,Pmean
16522,E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S022D50R090_A000178_S012,0.25177383,9.969336980822749e-08,1.862658112958124e-07,4.87326146678636e-07,1.147366403720559e-06,1.8534652756341114e-06,6.579501587862298e-07
16524,E01889N4173E02097N3847-BS-M732_E02025N3917_D115_S292D30R090_A002108_S017,0.105285645,4.6502033382727765e-05,5.962422989467977e-05,0.00011562356001229999,0.000152201339510256,0.00017101665935467998,0.00010989836887509552
16738,E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S022D70R090_A001180_S030,1.2161446,5.7119267607672315e-08,3.448699008812116e-07,2.2490332918508037e-06,8.509119591181104e-06,2.3936267324589357e-05,5.651466931823641e-06
16791,E01470N3877E01631N3641-BS-M680_E01603N3670_D010_S337D70R270_A000638_S009,0.105285645,2.2184376882831353e-06,3.6120691201793985e-06,7.240723408812429e-06,1.4170300958693e-05,2.2197023413129635e-05,8.949820672027363e-06
16981,E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S247D50R090_A000178_S012,0.24261856,1.0257301064759075e-07,1.9095581948887225e-07,5.190526406273584e-07,1.1424107310512998e-06,1.8724423436138725e-06,6.82778067047783e-07
17026,E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S112D30R090_A000318_S006,0.1815834,1.0162925658979756e-07,2.1722218587921238e-07,5.952155891926694e-07,1.600540093329672e-06,2.7263227075873406e-06,9.122784980715037e-07
17101,E01889N4173E02097N3847-BS-M792_E01943N3940_D010_S337D30R090_A008541_S034,0.22278214,0.0,0.0,1.0528324919793419e-10,1.9877435932119265e-06,9.410735919319324e-05,1.0257155915301396e-05
17127,E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S202D30R090_A000178_S012,0.27161026,6.939188089607456e-08,1.4701367093210593e-07,4.2208789561784386e-07,1.0969315387047376e-06,1.8500016125308957e-06,6.098982837640848e-07
17182,E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S247D50R270_A000178_S012,0.49134064,4.3765301094857984e-08,9.524139950388529e-08,2.4537336844665484e-07,5.799315112817649e-07,9.435889317023634e-07,3.3714823879969904e-07
17208,E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S202D50R270_A000178_S012,0.3936844,6.847138211260723e-08,1.2796162515924564e-07,3.060372176293345e-07,7.141386118001444e-07,1.1358404106705134e-06,4.2078027838216744e-07
17352,E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S112D50R270_A000318_S006,0.2532997,8.410062976765485e-08,1.6985455756926537e-07,4.6745224146650795e-07,1.1537840368519656e-06,1.8953515924437166e-06,6.539866862326184e-07
17362,E01267N3753E01646N3535-BS-M732_E01547N3670_D010_S022D30R090_A001180_S030,0.7354851,8.212960355577194e-07,1.832652611331946e-06,5.413146202832182e-06,1.5064398930558574e-05,3.106132289183724e-05,9.344854153015384e-06
17458,E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S157D50R090_A000178_S012,0.1892128,1.3437403541257286e-07,2.6202055350599637e-07,6.507054559086978e-07,1.4501659247596212e-06,2.501445812210767e-06,8.754937902019149e-07
17602,E01267N3753E01646N3535-BS-M680_E01527N3715_D174_S067D50R090_A000357_S016,0.09613037,2.5634871505784277e-06,4.234555913536039e-06,8.041978829189407e-06,1.5046710005980522e-05,2.4576264554016125e-05,9.802184700721902e-06
17746,E01267N3753E01646N3535-BS-M650_E01551N3692_D041_S292D50R270_A000178_S012,0.20447159,1.0925998749029223e-07,2.2232012796997388e-07,5.433862978457205e-07,1.3794557084303202e-06,2.236083146272452e-06,8.101596482265184e-07
17794,E01470N3877E01631N3641-BS-M680_E01583N3715_D010_S157D70R090_A000638_S009,0.46234894,3.607012019972552e-08,1.4977732017653435e-07,9.161683349367414e-07,3.766907771253591e-06,7.544046873675894e-06,2.0380443439293623e-06
17831,E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S202D10R090_A001180_S030,0.5462723,1.9566699550988904e-07,9.535764312670003e-07,5.844922773294952e-06,2.081317826118968e-05,4.6843000928302125e-05,1.2581639214025415e-05
17847,E01267N3753E01646N3535-BS-M707_E01523N3692_D115_S247D70R090_A000668_S023,0.39826202,1.6019061775438858e-07,8.955787834688808e-07,5.802126096618364e-06,2.4067542961624993e-05,5.429972740433829e-05,1.367520445528923e-05
17949,E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S292D50R090_A000178_S012,0.22888565,1.1000776138880088e-07,2.0843843633415092e-07,5.13717945024067e-07,1.1784168906900577e-06,2.1683318153062617e-06,7.237440679514722e-07
18030,E01470N3877E01631N3641-BS-M680_E01603N3670_D075_S337D70R270_A000638_S009,0.08850098,2.639175779784572e-06,4.297116564163136e-06,8.61396375908397e-06,1.6857771250443902e-05,2.6406802807510774e-05,1.0647200088504503e-05
18037,E01267N3753E01646N3535-BS-M680_E01551N3692_D051_S337D30R270_A000357_S016,0.40894318,1.194812503031941e-07,3.230754043186047e-07,1.3052909411325955e-06,3.89268994334048e-06,8.353850394877713e-06,2.3042018749126332e-06
18088,E01470N3877E01631N3641-BS-M650_E01555N3715_D059_S337D50R270_A000318_S006,0.1815834,1.1409443026772664e-07,2.387444225968301e-07,6.28765342971317e-07,1.5825882319607972e-06,2.7282381448842925e-06,9.122784980715036e-07
18097,E01470N3877E01631N3641-BS-M650_E01555N3715_D059_S157D10R090_A000318_S006,0.1602211,2.3927432812983763e-08,9.422079492586321e-08,5.26667565614861e-07,1.9071042651109146e-06,4.034467125500782e-06,1.0339127082932071e-06
18547,E01889N4173E02097N3847-BS-M680_E02043N3872_D075_S337D30R090_A000638_S009,0.04119873,2.7875544515716892e-05,3.1324706038510155e-05,3.6582826849804225e-05,4.1782806474423586e-05,4.547261560823518e-05,3.660054946421487e-05
18867,E01267N3753E01646N3535-BS-M650_E01527N3715_D010_S112D50R090_A000178_S012,0.14648819,1.863369942733687e-07,3.433904354420745e-07,8.510358515292315e-07,1.9039777248824705e-06,2.947993863914446e-06,1.130839499257359e-06
19078,E01889N4173E02097N3847-BS-M792_E02025N3917_D010_S337D50R090_A008541_S034,0.29449844,0.0,0.0,8.5099617208699e-11,1.720337653031443e-06,7.12063317284866e-05,8.553266718403202e-06
19777,E01267N3753E01646N3535-BS-M650_E01551N3692_D072_S202D50R090_A000178_S012,0.16937637,1.4717057348637767e-07,2.8159326911814174e-07,7.261139295636267e-07,1.593441244131621e-06,2.709419031172776e-06,9.78026813461151e-07
19802,E01598N4052E01840N3892-BS-M707_E01793N3917_D010_S292D30R090_A001194_S013,0.22430801,2.6238977054439164e-06,6.441880338277968e-06,1.890387279231442e-05,5.3461382373390047e-05,0.00010985922878928498,3.19741495789208e-05
19937,E01267N3753E01646N3535-BS-M650_E01527N3715_D072_S067D50R090_A000178_S012,0.07019043,7.127398226822121e-07,1.0854758666466048e-06,2.0455095573077482e-06,3.537938100259698e-06,5.26354251312472e-06,2.3600743210537027e-06
20109,E01267N3753E01646N3535-BS-M680_E01551N3692_D010_S067D90R270_A000357_S016,0.43488312,8.515582847834576e-10,2.709497870634356e-08,5.851062222123315e-07,3.867804161206838e-06,9.030579547671968e-06,2.166760673738585e-06
20188,E01446N4259E02038N3783-BS-M774_E02004N3827_D107_S292D30R090_A003139_S050,0.32196426,0.0,0.0,9.590842467137948e-07,1.8829593586043625e-05,3.6179245834530264e-05,8.184916698338311e-06
20538,E01470N3877E01631N3641-BS-M650_E01583N3715_D010_S157D30R090_A000318_S006,0.14496231,1.1258190842907658e-07,2.787440940285298e-07,7.66859569676331e-07,1.9746824728134734e-06,3.5634376456900707e-06,1.1427427682872668e-06
20648,E01470N3877E01631N3641-BS-M650_E01559N3737_D010_S292D70R090_A000318_S006,0.31586075,1.0089602940007618e-08,3.961129519106206e-08,2.49826880264537e-07,1.0006535894294911e-06,1.9550117590971686e-06,5.24454625738452e-07
20774,E01889N4173E02097N3847-BS-M680_E02020N3895_D010_S337D30R090_A000638_S009,0.032043457,3.740340153350789e-05,4.206612641816543e-05,4.8473509725209166e-05,5.5369883122531366e-05,5.962987805888756e-05,4.852914578411239e-05
21242,E01267N3753E01646N3535-BS-M754_E01495N3692_D010_S067D70R270_A001972_S039,2.1881447,1.6334652520027744e-08,9.095917521977203e-08,5.862748910962057e-07,3.1731311234003773e-06,9.17404136795814e-06,1.978462638750415e-06
21397,E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S202D70R270_A003139_S050,2.3025856,2.356496857011333e-09,2.4795304842231987e-08,2.176220999405213e-07,1.3919594188072384e-06,4.029343846608346e-06,8.690964734502556e-07
21478,E01267N3753E01646N3535-BS-M774_E01547N3670_D010_S157D90R270_A003139_S050,2.3208961,3.2975553562558147e-10,5.1010575521355055e-09,1.4304591742571374e-07,1.1287303653182305e-06,4.101658743752112e-06,8.622398153787831e-07
21561,E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S022D50R270_A006995_S075,4.554817,0.0,0.0,3.4853127269788773e-09,3.3437313681562146e-07,1.298757583596963e-06,2.3546104941056662e-07
21617,E01267N3753E01646N3535-BS-M809_E01512N3625_D010_S247D30R270_A006995_S075,1.947052,0.0,0.0,5.776962538537004e-09,6.860746824324927e-07,2.84004541183695e-06,5.508234965954122e-07
23486,E01267N3753E01646N3535-BS-M809_E01533N3580_D010_S292D30R090_A006995_S075,0.8575554,0.0,0.0,1.792746510329336e-08,1.8165989547017565e-06,6.822280866368172e-06,1.2506270623368348e-06
24657,E01267N3753E01646N3535-BS-M792_E01564N3602_D010_S022D50R270_A004781_S062,0.8148308,0.0,0.0,1.654821557484529e-07,3.0714764229304593e-06,9.347149594611974e-06,1.9117142254320818e-06
25042,E01517N3917E01678N3772-PS-Str_PYes_Hom-M809_E01620N3835_S000,0.48523712,2.384763837151568e-19,1.0417236410175068e-07,6.666009788086643e-07,3.6184024823503805e-06,9.421716174901293e-06,2.2102224798735298e-06
25043,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01620N3835_S000,0.52033234,2.2239169993154305e-19,9.714617765316088e-08,6.216402754176252e-07,3.374349554241718e-06,8.786243081040324e-06,2.061148055285377e-06
25044,E01517N3917E01678N3772-PS-Str_PYes_Var-M824_E01620N3835_S000,0.54016876,0.0,0.0,0.0,1.703056475915364e-05,6.647861150753325e-05,1.8335493289747727e-05
25045,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01620N3835_S000,0.4135208,2.798350013396124e-19,1.2223882798718923e-07,7.822086316971174e-07,4.245936841717635e-06,1.1055710915065265e-05,2.5935381985454914e-06
25046,E01517N3917E01678N3772-PS-Str_PYes_Var-M809_E01620N3835_S000,0.40436554,2.861707593133618e-19,1.250064432798227e-07,7.999186556458231e-07,4.3420693057488265e-06,1.130602380748498e-05,2.6522586239497344e-06
25047,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M809_E01620N3835_S000,0.45624542,2.536301484888497e-19,1.1079190217476572e-07,7.08959531355509e-07,3.84833057510265e-06,1.0020410554842438e-05,2.350669055906555e-06
25048,E01517N3917E01678N3772-PS-Mur_PYes_Var-M809_E01620N3835_S000,0.36774063,3.1467176640763793e-19,1.3745638587807089e-07,8.795860798582343e-07,4.7745151237070266e-06,1.2432040544898509e-05,2.916408748995426e-06
25049,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M809_E01632N3846_S000,0.38910675,0.0,0.0,9.239682032345001e-07,4.496497355644605e-06,1.343131888549665e-05,2.756266733211611e-06
25050,E02113N3823E02873N3483-PS-Str_PYes_Hom-M861_E02340N3543_S002,0.57831573,0.0,0.0,0.0,4.656162699977638e-06,1.708439300253415e-05,3.6352593191702812e-06
25051,E01517N3917E01678N3772-PS-Str_PNo_Var-M809_E01620N3835_S000,0.37995148,3.04558870574626e-19,1.3303882364223163e-07,8.513180134113371e-07,4.621072141991788e-06,1.2032500629202764e-05,2.8226814399909402e-06
25052,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01598N3815_S000,0.37995148,6.71280605782523e-12,5.174723996415099e-07,2.2755421145560447e-06,6.298833410609984e-06,1.780388052113175e-05,4.099796194188275e-06
25053,E02020N3739E02658N3366-PS-Mur_PNo_Hom-M861_E02218N3646_S005,1.536583,0.0,0.0,0.0,3.9407039806708335e-08,3.3838413026246315e-06,9.993291145450859e-07
25054,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S002,0.8361931,0.0,0.0,0.0,0.0,5.598106318662042e-06,5.683398103343564e-07
25055,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S001,0.7415886,0.0,0.0,0.0,0.0,6.4320095668489055e-06,6.53000655794147e-07
25056,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S004,1.159687,0.0,0.0,0.0,0.0,3.3892875414210943e-06,3.440926143253819e-07
25057,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S005,1.1367989,0.0,0.0,0.0,0.0,3.263878852293978e-06,3.313606748916522e-07
25058,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01632N3846_S000,0.39673615,0.0,0.0,9.061999131259298e-07,4.410027854629497e-06,1.3173029076753464e-05,2.7032625857086334e-06
25059,E01517N3917E01678N3772-PS-Str_PNo_Hom-M809_E01619N3854_S000,0.39521027,0.0,0.0,3.5349602240707536e-09,4.756501718452696e-06,1.5391521261464645e-05,2.7136996988795e-06
25060,E01517N3917E01678N3772-PS-Str_PYes_Hom-M809_E01632N3846_S000,0.4501419,0.0,0.0,7.986865134392417e-07,3.886813185883087e-06,1.1610154130840126e-05,2.3825420177350424e-06
25061,E01517N3917E01678N3772-PS-Mur_PNo_Var-M809_E01620N3835_S000,0.3341713,3.4628226188771325e-19,1.5126462966845111e-07,9.67945299749851e-07,5.254141213014252e-06,1.3680906834807537e-05,3.2093779169338886e-06
25062,E01517N3917E01678N3772-PS-Str_PNo_Hom-M792_E01598N3815_S000,0.4150467,6.145189436811957e-12,4.737163410838904e-07,2.0831284629606706e-06,5.7662211906147206e-06,1.6298432811891235e-05,3.7531285797000762e-06
25064,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01598N3815_S000,0.37384415,6.822470263674477e-12,5.259261221633216e-07,2.3127166607472616e-06,6.4017347245762986e-06,1.8094734807933135e-05,4.166772789356741e-06
25065,E02113N3823E02873N3483-PS-Str_PYes_Hom-M861_E02340N3543_S004,0.47760773,0.0,0.0,0.0,6.07945921897697e-06,2.230675284185853e-05,4.746485938175418e-06
25066,E01964N3926E02184N3685-PS-Str_PYes_Hom-M861_E02067N3699_S005,0.9384308,0.0,0.0,0.0,1.7279135370462182e-06,9.285719590656137e-06,1.4611154070448927e-06
25067,E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02193N3666_S001,1.9241638,0.0,0.0,0.0,3.377900412092328e-07,3.1265504096678154e-06,7.886149328226591e-07
25068,E02113N3823E02873N3483-PS-Str_PNo_Hom-M888_E02358N3562_S003,0.64851,0.0,0.0,0.0,0.0,8.44420065731869e-06,8.572855045655447e-07
25069,E02113N3823E02873N3483-PS-Str_PNo_Var-M888_E02358N3562_S002,0.6530876,0.0,0.0,0.0,0.0,6.017960536008243e-06,6.109649147306679e-07
25070,E01517N3917E01678N3772-PS-Str_PNo_Hom-M792_E01609N3825_S000,0.40131378,6.381272471766221e-12,4.920259518308173e-07,2.1427047864878986e-06,5.959118138142145e-06,1.6780722702808922e-05,3.881560288510901e-06
25071,E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02193N3666_S005,1.7288475,0.0,0.0,0.0,3.759509760747367e-07,3.4797641577994373e-06,8.777066152703613e-07
25072,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01587N3805_S000,0.38300323,0.0,0.0,1.5346450301294143e-06,6.379925349368966e-06,1.8202704136352703e-05,4.0671292293806545e-06
25073,E01964N3926E02184N3685-PS-Str_PYes_Hom-M861_E02067N3699_S003,0.7751579,0.0,0.0,0.0,2.036319038149371e-06,1.0943075090257776e-05,1.7219016209485828e-06
25074,E01964N3926E02184N3685-PS-Str_PYes_Hom-M861_E02067N3699_S004,1.1169586,0.0,0.0,0.0,1.4325375382606285e-06,7.69838397476553e-06,1.2113468778656728e-06
25075,E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01622N3816_S000,0.4730301,0.0,0.0,1.1154965045586568e-07,1.5602027102372296e-06,1.016815784564822e-05,2.267259505669944e-06
25076,E02113N3823E02873N3483-PS-Str_PNo_Var-M888_E02358N3562_S001,0.537117,0.0,0.0,0.0,0.0,8.880910285252264e-06,9.016218306341562e-07
25077,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01620N3835_S000,0.28076553,8.735901585235726e-12,6.764523835867441e-07,3.151989248630293e-06,8.529242804695396e-06,2.4117030814725554e-05,5.5481298992800185e-06
25078,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M792_E01620N3835_S000,0.28076553,8.735901585235726e-12,6.764523835867441e-07,3.151989248630293e-06,8.529242804695396e-06,2.4117030814725554e-05,5.5481298992800185e-06
25079,E01517N3917E01678N3772-PS-Str_PYes_Hom-M809_E01619N3854_S000,0.39521027,0.0,0.0,3.5349602240707536e-09,4.756501718452696e-06,1.5391521261464645e-05,2.7136996988795e-06
25080,E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02236N3646_S000,0.47760773,1.2050150050646402e-13,1.3882111383255168e-07,5.769959244646065e-06,3.3931316266587014e-05,6.355602023368297e-05,1.6388908652515775e-05
25081,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S003,1.0254059,0.0,0.0,0.0,2.580518039478413e-06,9.468437247003818e-06,2.014717452065498e-06
25082,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M792_E01587N3805_S000,0.38758087,0.0,0.0,1.5165196451595071e-06,6.304573329347221e-06,1.7987715644885785e-05,4.019093180941055e-06
25083,E01517N3917E01678N3772-PS-Mur_PYes_Hom-M792_E01598N3815_S000,0.34332657,7.42890536151531e-12,5.726745940547018e-07,2.5182892026908914e-06,6.9707715212216505e-06,1.9703137900883052e-05,4.5371484988190695e-06
25084,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S004,0.5539017,0.0,0.0,0.0,4.904054873778057e-06,1.799395901050015e-05,3.828799019782747e-06
25087,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S005,1.5823593,0.0,0.0,0.0,1.6573096721162279e-06,6.081000942142901e-06,1.2939303925828825e-06
25088,E02113N3823E02873N3483-PS-Str_PYes_Hom-M861_E02340N3543_S001,0.94911194,0.0,0.0,0.0,2.8128248569194817e-06,1.0320817462658706e-05,2.1960890186161095e-06
25089,E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S003,0.8880768,0.0,0.0,0.0,1.8261123565208542e-06,9.813435059182233e-06,1.5441518582398294e-06
25090,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S001,1.0055695,0.0,0.0,0.0,2.654906584479018e-06,9.741383709480988e-06,2.0727956741719287e-06
25092,E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S004,1.2497139,0.0,0.0,0.0,1.2976747798465095e-06,6.973638360470124e-06,1.0973075755911565e-06
25094,E02020N3739E02658N3366-PS-Mur_PNo_Hom-M861_E02218N3646_S003,0.7476921,0.0,0.0,0.0,8.38930358038609e-08,7.203807262562918e-06,2.1274562514106155e-06
25095,E01548N3896E01854N3659-PS-Mur_PNo_Hom-M809_E01633N3827_S000,0.4516678,9.250213398033772e-20,1.027397932146214e-08,1.2760500918178117e-07,2.593964432587851e-06,1.1650239037506147e-05,2.3744929142460053e-06
25097,E02113N3823E02873N3483-PS-Str_PYes_Hom-M861_E02340N3543_S003,0.78126144,0.0,0.0,0.0,3.3869195672838683e-06,1.2427285875497526e-05,2.644308567720057e-06
25098,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01620N3835_S000,0.30670547,7.997053455246653e-12,6.192407067193668e-07,2.8854064192138013e-06,7.807873059971801e-06,2.2077307387842643e-05,5.078890936246424e-06
25099,E01517N3917E01678N3772-PS-Str_PYes_Hom-M774_E01587N3805_S000,0.30060196,5.999076716856146e-09,1.0601404805302283e-06,4.232467764688781e-06,1.0076479264658988e-05,2.6519813999139653e-05,6.657205511159466e-06
25100,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01585N3824_S000,0.36163712,0.0,0.0,2.94253917189527e-07,7.554160697139485e-06,1.7116762698279818e-05,4.3074218478462645e-06
25101,E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S002,0.75074387,0.0,0.0,0.0,3.556066070427036e-06,1.3047918254756123e-05,2.7763682575284174e-06
25102,E01517N3917E01678N3772-PS-Mur_PNo_Hom-M792_E01609N3825_S000,0.363163,7.051634050975582e-12,5.437139647687764e-07,2.367798914783586e-06,6.585131815422788e-06,1.8543561042826684e-05,4.289323614135254e-06
25103,E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01622N3816_S000,0.49286652,0.0,0.0,1.0706010688269753e-07,1.4974091647446202e-06,9.758919560092582e-06,2.17600901496217e-06
25104,E01517N3917E01678N3772-PS-Str_PNo_Hom-M792_E01620N3835_S000,0.30670547,7.997053455246653e-12,6.192407067193668e-07,2.8854064192138013e-06,7.807873059971801e-06,2.2077307387842643e-05,5.078890936246424e-06
25105,E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01609N3825_S000,0.36774063,6.9638554131330145e-12,5.369458212635441e-07,2.338324588418613e-06,6.5031601906060415e-06,1.831273106536002e-05,4.235930176331634e-06
25107,E02113N3823E02873N3483-PS-Str_PYes_Hom-M850_E02236N3646_S000,0.5020218,1.1841474331064493e-13,1.3641711091969035e-07,5.670039294083273e-06,3.334371845174391e-05,6.245540337826755e-05,1.61050974724183e-05
25108,E02020N3739E02658N3366-PS-Mur_PNo_Var-M861_E02218N3646_S005,1.0193024,0.0,0.0,0.0,5.940434443711737e-08,5.100988941256083e-06,1.50644380338278e-06
