id	count	max	logsum	mean	sd	dzmin	dzmax
BS_manning003/E01446N4259E02038N3783-BS-M754_E01899N3872_D010_S112D50R270_A001972_S039	5310	2.875	7.92	0.518	0.499	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M754_E01664N3535_D010_S247D30R090_A001972_S039	6336	3.635	8.304	0.638	0.633	-0.004	-0.002
BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S022D50R270_A003139_S050	16846	3.184	9.752	1.02	0.611	1.351	1.971
BS_manning003/E01522N3585E03578N2685-BS-M774_E01882N3378_D010_S067D30R090_A003139_S050	11571	6.039	9.249	0.898	0.897	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S067D70R090_A003139_S050	6485	3.631	8.114	0.515	0.547	-0.306	-0.13
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S067D50R270_A001972_S039	4214	2.239	7.446	0.406	0.39	-0.036	-0.025
BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D142_S292D50R270_A001180_S030	736	0.543	4.801	0.164	0.112	-0.054	-0.01
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S202D30R090_A002108_S017	7545	3.28	8.36	0.566	0.539	-0.088	0.088
BS_manning003/E01470N3877E01631N3641-BS-M732_E01538N3782_D010_S247D50R270_A002108_S017	2407	1.781	6.673	0.328	0.284	-0.002	0.001
BS_manning003/E01446N4259E02038N3783-BS-M809_E01975N3827_D010_S247D30R090_A006995_S075	5687	2.452	7.891	0.47	0.429	0.008	0.01
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D010_S292D70R090_A000638_S009	3200	3.601	7.689	0.682	0.661	0.001	0.005
BS_manning003/E01446N4259E02038N3783-BS-M809_E01938N3917_D144_S112D30R090_A006995_S075	11436	3.768	8.985	0.698	0.54	-0.001	-0.001
BS_manning003/E01446N4259E02038N3783-BS-M732_E01822N3917_D010_S292D70R090_A001180_S030	5600	4.118	8.163	0.626	0.616	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S292D70R270_A004781_S062	72366	16.962	11.928	2.092	1.878	1.06	2.305
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S292D50R090_A001180_S030	2291	3.018	7.08	0.518	0.518	-0.709	-0.103
BS_manning003/E01522N3585E03578N2685-BS-M774_E01913N3400_D010_S067D50R090_A003139_S050	11011	5.169	9.176	0.877	0.881	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01547N3670_D010_S067D70R270_A003139_S050	18990	8.766	10.21	1.431	1.378	-0.248	-0.114
BS_manning003/E01598N4052E01840N3892-BS-M774_E01735N3917_D010_S067D50R090_A005608_S028	3313	2.248	7.297	0.445	0.408	0.002	0.002
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D172_S067D30R090_A001972_S039	6650	2.359	8.125	0.508	0.378	0.166	0.192
BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D010_S247D50R090_A001972_S039	16366	6.645	9.863	1.173	1.074	0.008	0.03
BS_manning003/E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S337D50R090_A008541_S034	668	0.405	4.614	0.15	0.103	-0.309	-0.045
BS_manning003/E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S337D70R270_A006995_S075	49128	14.166	11.557	2.126	2.147	0.004	0.004
BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S202D50R270_A000668_S023	18656	7.799	9.652	0.834	0.779	-0.007	1.383
BS_manning003/E01889N4173E02097N3847-BS-M754_E01991N3895_D010_S112D70R270_A003524_S022	4792	2.937	7.921	0.574	0.541	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01572N3647_D076_S247D50R090_A001180_S030	6413	3.029	8.223	0.581	0.575	0.001	0.005
BS_manning003/E01108N3882E01527N3690-BS-M754_E01477N3760_D010_S112D70R090_A003524_S022	794	0.473	4.878	0.164	0.102	-0.037	-0.01
BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S337D10R090_A003139_S050	6583	2.251	8.057	0.479	0.359	-0.631	0.596
BS_manning003/E01470N3877E01631N3641-BS-M774_E01587N3737_D010_S202D30R270_A005608_S028	11989	6.574	9.326	0.936	1.015	-0.173	-0.114
BS_manning003/E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S022D30R270_A012497_S042	17324	3.608	9.632	0.88	0.54	1.518	1.826
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S247D50R090_A001972_S039	13288	6.223	9.41	0.919	0.913	0.036	0.121
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S337D70R090_A002108_S017	8595	3.796	8.632	0.653	0.559	0.135	0.204
BS_manning003/E01267N3753E01646N3535-BS-M774_E01544N3647_D010_S112D30R090_A003139_S050	11562	6.221	9.24	0.891	0.935	-0.018	-0.007
BS_manning003/E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S157D50R270_A003524_S022	19313	8.259	9.949	1.084	1.093	0.007	0.134
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S337D30R270_A000668_S023	11873	2.587	8.726	0.519	0.404	0.185	0.881
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S112D50R270_A001180_S030	14055	3.739	8.938	0.542	0.477	0.407	1.127
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S337D70R090_A000668_S023	1397	1.179	5.734	0.221	0.202	-0.394	0.14
BS_manning003/E01470N3877E01631N3641-BS-M707_E01587N3737_D010_S112D50R090_A001194_S013	3411	3.143	7.371	0.466	0.451	0.001	0.001
BS_manning003/E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S157D70R090_A005608_S028	4838	3.503	7.809	0.509	0.548	-0.774	-0.242
BS_manning003/E01889N4173E02097N3847-BS-M774_E01996N3917_D010_S112D50R270_A005608_S028	4024	2.469	7.503	0.45	0.414	0.001	0.001
BS_manning003/E01889N4173E02097N3847-BS-M732_E01973N3940_D010_S292D50R270_A002108_S017	1644	1.656	6.396	0.364	0.272	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M754_E02009N3850_D010_S292D70R090_A001972_S039	2504	2.085	6.94	0.412	0.342	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M792_E01975N3827_D010_S202D50R270_A004781_S062	4425	2.889	7.558	0.433	0.434	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M754_E02004N3827_D172_S337D50R270_A001972_S039	2781	2.11	7.066	0.421	0.358	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S202D70R090_A000357_S016	1084	0.834	5.454	0.215	0.148	0.004	0.016
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S022D30R090_A001180_S030	1438	2.229	6.439	0.435	0.437	-1.395	0.146
BS_manning003/E01446N4259E02038N3783-BS-M792_E01975N3827_D010_S337D50R270_A004781_S062	22189	8.891	10.339	1.394	1.413	0.004	0.004
BS_manning003/E01446N4259E02038N3783-BS-M774_E01923N3850_D010_S202D50R090_A003139_S050	2937	2.476	6.969	0.362	0.319	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01572N3647_D010_S337D50R090_A003139_S050	12229	4.836	9.27	0.868	0.786	0.097	0.152
BS_manning003/E01522N3585E03578N2685-BS-M732_E01770N3512_D010_S067D50R090_A001180_S030	2792	2.439	7.194	0.476	0.425	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01592N3602_D010_S202D50R090_A001972_S039	3038	2.254	7.3	0.487	0.433	-0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M732_E01962N3895_D010_S112D50R270_A001180_S030	3214	2.439	7.445	0.532	0.474	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01575N3670_D091_S157D50R090_A001972_S039	9110	3.842	8.641	0.621	0.581	-0.05	0.018
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D172_S157D50R270_A001972_S039	8972	2.813	8.534	0.567	0.446	0.127	0.494
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S202D10R090_A001180_S030	2376	2.63	7.03	0.475	0.433	-0.536	0.672
BS_manning003/E01108N3882E01527N3690-BS-M809_E01509N3782_D010_S112D70R090_A012497_S042	22826	12.305	10.434	1.49	1.493	-0.166	-0.106
BS_manning003/E01470N3877E01631N3641-BS-M707_E01603N3670_D094_S247D30R090_A001194_S013	1770	1.488	6.333	0.317	0.252	0.002	0.007
BS_manning003/E01446N4259E02038N3783-BS-M732_E02004N3827_D142_S337D70R090_A001180_S030	1794	1.365	6.352	0.319	0.24	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M732_E01538N3782_D010_S112D30R270_A002108_S017	2795	1.786	6.896	0.353	0.321	0.001	0.002
BS_manning003/E01446N4259E02038N3783-BS-M754_E01980N3850_D091_S337D50R270_A001972_S039	2989	2.595	7.266	0.478	0.416	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01575N3670_D142_S067D30R270_A001180_S030	6725	2.754	8.274	0.583	0.588	-0.002	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01516N3647_D091_S247D50R090_A001972_S039	2740	2.241	7.054	0.422	0.393	0.021	0.03
BS_manning003/E01446N4259E02038N3783-BS-M774_E01822N3917_D010_S292D50R090_A003139_S050	17279	7.676	9.935	1.194	1.068	-0.002	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S157D90R090_A000357_S016	651	0.475	4.55	0.144	0.093	-0.008	-0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E01867N3445_D010_S067D50R090_A003139_S050	10104	4.519	8.966	0.775	0.762	-0.001	-0.001
BS_manning003/E01446N4259E02038N3783-BS-M809_E01975N3827_D010_S067D50R090_A006995_S075	6168	2.403	7.937	0.454	0.403	0.01	0.011
BS_manning003/E01108N3882E01527N3690-BS-M792_E01442N3715_D010_S247D50R270_A008541_S034	1710	2.032	6.459	0.373	0.311	-0.262	-0.137
BS_manning003/E01598N4052E01840N3892-BS-M754_E01774N3962_D010_S247D50R090_A003524_S022	2112	1.763	6.64	0.362	0.285	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M774_E01946N3827_D010_S157D50R270_A003139_S050	14233	7.917	9.669	1.111	1.257	0.002	0.002
BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S067D30R090_A003524_S022	4433	2.737	7.424	0.378	0.383	0.008	0.045
BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S112D50R090_A000668_S023	2093	1.746	6.854	0.452	0.363	-0.509	0.097
BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D051_S247D70R090_A000357_S016	2509	1.916	6.819	0.364	0.31	0.034	0.195
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S247D50R270_A001180_S030	7690	3.492	8.436	0.6	0.572	0.036	0.323
BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D010_S112D50R090_A001972_S039	20614	10.829	10.165	1.26	1.509	0.06	0.161
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S202D70R090_A000357_S016	1513	1.516	6.242	0.339	0.275	0.007	0.013
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S112D90R090_A001972_S039	5173	6.371	8.143	0.664	0.74	-0.309	-0.129
BS_manning003/E01446N4259E02038N3783-BS-M774_E01938N3917_D010_S112D50R090_A003139_S050	10650	5.111	9.015	0.773	0.762	-0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D172_S337D70R270_A001972_S039	10572	2.376	8.736	0.589	0.423	-0.091	0.748
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D092_S202D50R270_A000357_S016	2508	2.154	7.067	0.467	0.387	-0.008	0.016
BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D125_S202D10R270_A004781_S062	12503	7.394	9.792	1.431	1.322	-1.203	-0.765
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S067D10R090_A003139_S050	11864	4.055	9.077	0.737	0.597	-0.576	1.13
BS_manning003/E01889N4173E02097N3847-BS-M707_E02043N3872_D010_S292D50R090_A001194_S013	734	0.695	4.748	0.156	0.111	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S022D50R270_A006995_S075	51064	13.672	11.578	2.09	2.136	-0.729	-0.335
BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S202D30R270_A004781_S062	8094	4.604	8.462	0.585	0.575	-0.216	-0.047
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D062_S157D10R090_A000668_S023	1360	1.099	5.921	0.273	0.205	0.018	0.068
BS_manning003/E01446N4259E02038N3783-BS-M732_E01951N3850_D010_S337D70R090_A001180_S030	3082	3.136	7.543	0.612	0.577	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S337D50R090_A006995_S075	2364	2.416	7.215	0.574	0.454	-1.766	-0.495
BS_manning003/E01108N3882E01527N3690-BS-M809_E01481N3782_D010_S292D30R090_A012497_S042	19519	8.358	10.007	1.137	1.181	0.004	0.021
BS_manning003/E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S247D70R270_A004781_S062	30649	9.309	10.694	1.438	1.441	0.031	0.05
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D208_S202D10R090_A001180_S030	686	0.452	4.689	0.157	0.106	-0.312	-0.103
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D010_S247D30R270_A000357_S016	3059	3.036	7.647	0.684	0.614	-0.05	-0.001
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S202D70R090_A002108_S017	3240	2.547	7.341	0.476	0.431	-0.379	-0.172
BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D144_S022D10R090_A006995_S075	15013	1.65	8.782	0.434	0.322	0.784	1.418
BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S337D10R090_A003139_S050	11171	2.838	8.813	0.602	0.43	-0.5	0.791
BS_manning003/E01446N4259E02038N3783-BS-M754_E01980N3850_D010_S112D50R090_A001972_S039	2873	2.898	7.185	0.459	0.421	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01519N3670_D010_S202D30R180_A002538_S031	2299	2.56	6.892	0.428	0.363	-0.005	0.008
BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D076_S067D10R270_A001180_S030	1367	1.207	5.963	0.284	0.214	-0.071	-0.022
BS_manning003/E02020N3739E02658N3366-BS-M707_E02176N3602_D010_S022D70R270_A001194_S013	1567	2.019	6.444	0.401	0.326	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01540N3625_D010_S247D30R090_A003139_S050	9063	4.982	8.832	0.755	0.774	-0.014	-0.008
BS_manning003/E01267N3753E01646N3535-BS-M809_E01516N3647_D010_S112D30R090_A006995_S075	19242	7.803	9.94	1.078	1.058	-0.024	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D107_S202D50R270_A003139_S050	17522	4.214	9.965	1.214	0.792	0.985	1.971
BS_manning003/E01522N3585E03578N2685-BS-M732_E01798N3512_D010_S067D50R090_A001180_S030	2943	2.51	7.322	0.514	0.458	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M792_E01975N3827_D010_S337D70R090_A004781_S062	26615	10.705	10.658	1.599	1.637	-0.002	-0.002
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D076_S067D50R270_A001180_S030	6073	3.235	8.047	0.514	0.518	-0.025	-0.007
BS_manning003/E01470N3877E01631N3641-BS-M792_E01559N3737_D010_S022D10R270_A008541_S034	14874	3.694	9.332	0.76	0.636	0.584	0.625
BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S247D10R090_A003139_S050	7838	4.121	8.485	0.618	0.617	-0.146	-0.014
BS_manning003/E01446N4259E02038N3783-BS-M809_E01885N3940_D010_S112D50R270_A006995_S075	22147	6.393	10.18	1.19	1.035	0.004	0.004
BS_manning003/E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S067D10R090_A002108_S017	1747	1.242	6.353	0.328	0.237	-0.002	0.001
BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S112D50R090_A006995_S075	46518	12.706	11.329	1.788	1.463	-0.121	0.074
BS_manning003/E01446N4259E02038N3783-BS-M754_E01914N3940_D010_S292D50R090_A001972_S039	5265	2.985	7.911	0.518	0.505	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D010_S067D70R270_A000357_S016	3112	3.173	7.664	0.684	0.632	-0.066	-0.007
BS_manning003/E01446N4259E02038N3783-BS-M707_E02004N3827_D010_S157D70R270_A000668_S023	2027	2.299	6.85	0.465	0.411	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S022D70R090_A001180_S030	14985	5.742	9.639	1.024	0.901	0.143	0.347
BS_manning003/E01108N3882E01527N3690-BS-M809_E01449N3760_D010_S247D50R270_A012497_S042	7347	5.021	8.268	0.53	0.522	-0.097	-0.059
BS_manning003/E01446N4259E02038N3783-BS-M732_E01896N3985_D010_S112D50R090_A001180_S030	1652	1.41	6.316	0.334	0.263	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D076_S022D10R270_A001180_S030	535	0.382	4.167	0.119	0.08	-0.132	-0.03
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D091_S337D30R090_A001972_S039	1613	3.809	6.996	0.677	0.75	-1.56	-1.081
BS_manning003/E01267N3753E01646N3535-BS-M754_E01519N3670_D010_S202D30R090_A001972_S039	6486	5.553	8.551	0.797	0.84	-1.083	0.249
BS_manning003/E01446N4259E02038N3783-BS-M732_E02009N3850_D076_S337D10R090_A001180_S030	1815	1.827	6.518	0.372	0.293	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E01936N3378_D010_S067D30R090_A003139_S050	8468	4.668	8.779	0.767	0.754	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S202D70R090_A003139_S050	21717	8.894	10.325	1.404	1.302	-0.14	-0.056
BS_manning003/E01267N3753E01646N3535-BS-M732_E01575N3670_D010_S247D50R090_A001180_S030	10671	5.184	9.076	0.819	0.808	-0.002	0.002
BS_manning003/E01446N4259E02038N3783-BS-M774_E01962N3895_D107_S112D50R090_A003139_S050	5552	3.371	8.047	0.563	0.553	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M774_E01962N3895_D010_S292D70R090_A003139_S050	11906	4.52	9.119	0.767	0.71	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S202D50R090_A001180_S030	9657	4.123	8.779	0.673	0.653	-0.207	-0.004
BS_manning003/E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S157D70R090_A012497_S042	37668	12.172	11.026	1.632	1.67	-0.263	-0.163
BS_manning003/E01446N4259E02038N3783-BS-M792_E02004N3827_D125_S157D50R090_A004781_S062	13159	5.025	9.295	0.827	0.739	-0.002	-0.002
BS_manning003/E01522N3585E03578N2685-BS-M774_E01899N3467_D010_S022D50R270_A003139_S050	5782	3.653	8.37	0.747	0.738	0.001	0.002
BS_manning003/E01889N4173E02097N3847-BS-M754_E01973N3940_D010_S112D30R090_A003524_S022	1392	1.138	5.876	0.255	0.198	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M774_E01583N3715_D010_S067D90R270_A005608_S028	6747	6.345	8.797	0.98	0.904	-1.322	-0.61
BS_manning003/E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S292D50R270_A000318_S006	1252	1.573	5.988	0.318	0.258	-0.007	-0.001
BS_manning003/E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S292D30R090_A002108_S017	3730	2.869	7.54	0.504	0.506	-0.008	-0.007
BS_manning003/E01470N3877E01631N3641-BS-M792_E01587N3737_D010_S292D30R090_A008541_S034	22993	7.432	10.075	1.032	0.983	0.001	0.019
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S157D90R270_A002108_S017	8377	3.642	8.573	0.631	0.521	0.15	0.271
BS_manning003/E00979N4372E01586N3827-BS-M792_E01517N3827_D125_S337D50R090_A004781_S062	5914	1.357	7.826	0.423	0.257	0.04	0.047
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S247D50R090_A001180_S030	5740	3.616	8.259	0.673	0.653	-0.834	-0.126
BS_manning003/E01522N3585E03578N2685-BS-M754_E02380N3310_D091_S022D50R270_A001972_S039	2753	2.095	7.135	0.456	0.375	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M754_E01644N3580_D010_S067D50R090_A001972_S039	8574	4.309	8.723	0.716	0.721	-0.005	-0.004
BS_manning003/E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S292D70R270_A003524_S022	10667	5.925	8.923	0.703	0.622	-0.739	1.348
BS_manning003/E01470N3877E01631N3641-BS-M792_E01534N3760_D010_S112D90R270_A008541_S034	36774	12.122	10.917	1.498	1.51	0.176	0.269
BS_manning003/E01470N3877E01631N3641-BS-M680_E01579N3692_D010_S157D50R090_A000638_S009	1535	1.546	6.24	0.333	0.27	0.001	0.002
BS_manning003/E01267N3753E01646N3535-BS-M732_E01575N3670_D076_S247D50R090_A001180_S030	9474	3.91	8.779	0.685	0.665	0.008	0.018
BS_manning003/E01267N3753E01646N3535-BS-M754_E01616N3580_D010_S067D90R270_A001972_S039	6391	4.202	8.452	0.733	0.71	-0.001	-0.001
BS_manning003/E01446N4259E02038N3783-BS-M792_E01970N3805_D010_S337D30R270_A004781_S062	24095	8.413	10.375	1.33	1.302	0.004	0.004
BS_manning003/E02020N3739E02658N3366-BS-M754_E02243N3535_D010_S022D50R090_A003524_S022	7325	4.308	8.572	0.721	0.7	0.001	0.001
BS_manning003/E01889N4173E02097N3847-BS-M792_E02038N3850_D010_S112D70R090_A008541_S034	3573	2.727	7.528	0.52	0.466	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S292D30R270_A001972_S039	14662	7.403	9.537	0.945	1.01	0.002	0.021
BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S067D30R090_A006995_S075	29167	3.441	10.222	0.942	0.657	0.347	0.539
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S292D50R090_A000668_S023	1887	1.652	6.411	0.322	0.282	-0.445	0.027
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D010_S112D30R090_A000357_S016	1041	1.255	5.557	0.248	0.188	-0.004	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D010_S157D50R270_A001180_S030	4788	6.15	7.894	0.56	0.675	-0.024	0.062
BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D010_S022D10R270_A004781_S062	2272	2.206	6.937	0.453	0.378	-1.096	-0.097
BS_manning003/E01522N3585E03578N2685-BS-M774_E02524N3243_D010_S067D50R270_A003139_S050	7793	4.565	8.595	0.693	0.713	0.001	0.001
BS_manning003/E01889N4173E02097N3847-BS-M792_E02007N3962_D010_S292D30R090_A008541_S034	1903	1.204	6.397	0.315	0.229	-0.001	-0.001
BS_manning003/E01470N3877E01631N3641-BS-M792_E01587N3737_D010_S112D30R270_A008541_S034	15553	6.509	9.664	1.012	1.016	-0.208	-0.126
BS_manning003/E01889N4173E02097N3847-BS-M774_E02043N3872_D010_S112D50R090_A005608_S028	2300	1.909	6.692	0.35	0.302	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01470N3715_D125_S067D10R270_A004781_S062	2592	2.48	6.977	0.413	0.408	-1.122	-0.565
BS_manning003/E01470N3877E01631N3641-BS-M754_E01534N3760_D140_S157D10R090_A003524_S022	2793	1.383	6.683	0.285	0.259	0.088	0.173
BS_manning003/E01267N3753E01646N3535-BS-M680_E01575N3670_D010_S202D50R270_A000357_S016	2335	3.153	7.316	0.643	0.56	0.001	0.002
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D115_S157D50R090_A000668_S023	3183	2.564	7.258	0.446	0.408	-0.195	-0.013
BS_manning003/E01522N3585E03578N2685-BS-M774_E01872N3467_D010_S067D50R090_A003139_S050	7542	3.78	8.515	0.662	0.653	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S067D10R270_A006995_S075	15126	4.53	9.561	0.939	0.81	-1.424	0.95
BS_manning003/E01470N3877E01631N3641-BS-M754_E01513N3805_D010_S112D50R090_A003524_S022	1894	0.77	6.018	0.216	0.182	-0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M754_E01923N3850_D010_S157D70R090_A001972_S039	5059	4.919	8.114	0.66	0.654	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M809_E01495N3692_D010_S067D50R090_A006995_S075	2486	7.667	8.126	1.359	1.376	-4.009	-2.474
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S247D50R270_A000357_S016	1311	1.575	5.975	0.299	0.234	-0.013	-0.005
BS_manning003/E01446N4259E02038N3783-BS-M809_E01875N3895_D010_S292D30R090_A006995_S075	26445	8.165	10.469	1.332	1.216	-0.004	-0.002
BS_manning003/E01446N4259E02038N3783-BS-M754_E01896N3985_D010_S292D30R090_A001972_S039	2750	2.043	7.067	0.426	0.361	-0.001	0.001
BS_manning003/E01889N4173E02097N3847-BS-M732_E01943N3940_D010_S112D70R090_A002108_S017	1719	1.434	6.425	0.358	0.276	0.001	0.001
BS_manning003/E01108N3882E01527N3690-BS-M732_E01506N3760_D010_S067D30R090_A002108_S017	927	0.599	5.106	0.177	0.116	0.001	0.005
BS_manning003/E01446N4259E02038N3783-BS-M707_E01975N3827_D115_S157D10R090_A000668_S023	1441	1.182	6.061	0.297	0.226	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S292D70R270_A004781_S062	15900	4.989	9.484	0.827	0.705	-0.761	0.97
