id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3524_S004	29722	3.366	10.244	0.946	0.786	0.002	0.002	3.848
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02168N3560_S000	5746	1.124	7.835	0.44	0.273	0.001	0.001	1.205
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S002	71162	4.653	11.099	0.929	0.886	0.004	0.005	5.06
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01816N3807_S000	23794	2.956	10.018	0.942	0.719	0.007	0.01	3.27
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01658N3666_S000	20823	3.245	9.846	0.906	0.718	0.011	0.013	3.49
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3638_S002	32565	3.849	10.359	0.968	0.849	0.007	0.007	4.468
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02051N3574_S000	7241	1.499	8.264	0.536	0.33	0.001	0.001	1.639
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02247N3453_S001	11854	2.483	9.161	0.803	0.566	0.002	0.002	3.122
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02333N3573_S000	2721	0.521	6.379	0.216	0.125	0.001	0.001	0.584
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02156N3661_S005	90381	4.779	11.422	1.01	0.931	0.004	0.005	5.162
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01742N3823_S000	6479	1.319	8.036	0.477	0.286	0.001	0.001	1.462
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02128N3626_S004	54468	4.818	10.801	0.901	0.936	0.004	0.005	5.47
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02324N3546_S000	3789	0.849	7.031	0.298	0.172	0.001	0.001	0.925
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02102N3607_S002	40558	4.496	10.557	0.948	0.919	0.002	0.002	5.563
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02254N3467_S004	19601	3.25	9.723	0.851	0.689	0.005	0.005	3.38
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01628N3741_S000	2429	0.628	6.144	0.191	0.118	0.001	0.001	0.699
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02145N3483_S000	6524	1.7	8.132	0.521	0.336	0.001	0.001	1.918
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02253N3579_S003	30885	3.481	10.281	0.945	0.808	0.004	0.004	3.865
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3525_S005	33724	4.467	10.41	0.984	0.876	0.002	0.002	5.422
PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M707_E01550N3812_S000	2798	0.803	6.47	0.23	0.147	-0.005	-0.001	0.879
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02138N3737_S000	1341	0.348	4.989	0.109	0.061	0.001	0.001	0.388
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02184N3552_S001	48651	4.288	10.749	0.958	0.87	0.005	0.007	4.628
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02441N3439_S002	5251	1.179	7.718	0.428	0.261	0.002	0.002	1.291
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02489N3468_S004	5772	1.197	7.94	0.486	0.299	0.002	0.002	1.199
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02458N3438_S000	5146	1.107	7.575	0.379	0.238	0.001	0.001	1.19
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02207N3659_S003	15713	2.631	9.465	0.821	0.61	0.001	0.002	2.827
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02210N3510_S004	30535	4.163	10.227	0.905	0.829	0.007	0.007	4.375
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02106N3725_S000	2338	0.539	6.069	0.185	0.113	0.001	0.001	0.609
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01782N3777_S000	2152	0.449	5.986	0.184	0.107	0.001	0.001	0.523
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02250N3552_S004	27236	3.373	10.168	0.956	0.779	0.004	0.004	3.899
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02255N3645_S005	10450	1.818	8.813	0.643	0.423	0.002	0.002	1.971
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3513_S004	31053	4.108	10.314	0.971	0.883	0.002	0.002	4.933
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02294N3618_S000	4422	1.069	7.268	0.324	0.199	0.001	0.001	1.164
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01792N3806_S000	9854	2.114	8.837	0.699	0.496	0.001	0.001	2.593
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02361N3475_S001	27423	3.161	10.087	0.876	0.686	0.004	0.004	3.235
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01764N3856_S000	1697	0.362	5.506	0.144	0.079	0.001	0.001	0.423
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02099N3565_S000	2705	0.666	6.354	0.212	0.138	0.001	0.001	0.734
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02497N3409_S001	8902	1.845	8.638	0.634	0.409	0.002	0.004	1.909
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02311N3485_S002	71807	5.269	11.071	0.895	0.868	0.008	0.008	5.504
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02195N3484_S002	34705	4.431	10.406	0.952	0.915	0.005	0.005	5.2
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02226N3500_S000	6107	1.499	7.95	0.464	0.312	0.001	0.001	1.692
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02333N3444_S001	20509	4.02	9.837	0.912	0.775	0.004	0.004	4.263
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02255N3645_S000	4885	0.89	7.391	0.332	0.203	0.001	0.001	0.972
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01715N3697_S000	6002	1.375	7.968	0.481	0.301	0.001	0.001	1.514
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02190N3609_S000	6714	1.509	8.114	0.497	0.319	0.001	0.001	1.72
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02308N3607_S004	30732	2.885	10.246	0.916	0.735	0.004	0.005	3.027
PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01609N3825_S000	4672	1.048	7.316	0.322	0.224	0.002	0.004	1.152
PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Var-M792_E01611N3806_S000	7554	1.491	8.358	0.564	0.364	0.001	0.004	1.659
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01772N3748_S000	84727	5.877	11.288	0.942	0.918	0.022	0.028	6.349
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02195N3735_S000	3247	0.822	6.692	0.248	0.148	0.001	0.001	0.893
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01813N3845_S000	13745	2.557	9.206	0.724	0.539	-0.001	-0.001	2.715
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02322N3521_S003	16306	2.673	9.519	0.835	0.605	0.004	0.004	3.395
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02230N3451_S000	9185	1.743	8.587	0.584	0.386	0.001	0.001	1.88
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3510_S004	43275	5.08	10.605	0.932	0.937	0.002	0.002	6.162
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02159N3533_S003	23291	4.213	10.023	0.967	0.845	0.002	0.002	4.904
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02112N3663_S000	6694	1.452	8.162	0.523	0.306	0.001	0.001	1.592
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S004	32134	4.052	10.342	0.965	0.845	0.004	0.004	5.025
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01715N3697_S000	20321	3.228	9.836	0.92	0.691	0.016	0.022	4.201
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M792_E02040N3586_S000	3923	0.82	7.009	0.282	0.185	0.001	0.001	0.864
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02174N3531_S000	5753	1.243	7.867	0.454	0.279	0.001	0.001	1.381
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M774_E02307N3549_S000	1824	0.371	5.655	0.156	0.086	0.001	0.001	0.427
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02140N3655_S000	3051	0.671	6.65	0.253	0.154	0.001	0.001	0.72
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02393N3468_S004	8232	1.889	8.554	0.63	0.405	0.004	0.004	1.912
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E02020N3623_S000	2839	0.693	6.47	0.227	0.143	0.001	0.001	0.768
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02344N3478_S004	49172	4.324	10.723	0.923	0.861	0.004	0.004	4.868
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01725N3727_S000	15256	3.174	9.501	0.877	0.689	0.004	0.005	3.307
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02272N3638_S000	4867	1.049	7.446	0.352	0.214	0.001	0.001	1.144
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02358N3562_S003	14702	2.45	9.379	0.805	0.583	0.002	0.002	2.515
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02090N3619_S004	91751	5.018	11.477	1.052	0.941	0.004	0.005	5.666
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02498N3438_S004	7135	1.629	8.268	0.546	0.335	0.002	0.002	1.918
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01812N3865_S000	4930	1.096	7.517	0.373	0.251	0.001	0.001	1.288
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02299N3449_S000	7311	1.554	8.384	0.598	0.365	0.001	0.001	1.77
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02074N3729_S000	5059	1.267	7.609	0.398	0.254	0.001	0.001	1.472
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02147N3560_S002	21553	3.425	9.935	0.957	0.791	0.002	0.002	4.118
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02306N3593_S000	3920	0.97	7.085	0.304	0.182	0.001	0.001	1.12
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02451N3450_S003	26791	4.032	10.116	0.924	0.825	0.004	0.004	4.399
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S003	56268	4.477	10.867	0.932	0.912	0.004	0.005	4.855
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02210N3510_S000	4978	1.113	7.503	0.364	0.241	0.001	0.001	1.209
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02182N3695_S000	2841	0.684	6.464	0.225	0.134	0.001	0.001	0.758
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02223N3573_S000	9010	1.933	8.662	0.641	0.422	0.001	0.001	2.162
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02227N3634_S000	3370	0.706	6.802	0.267	0.148	0.001	0.001	0.78
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02029N3599_S000	13546	2.257	9.181	0.717	0.517	0.001	0.001	2.332
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02471N3437_S005	8465	1.753	8.601	0.642	0.4	0.004	0.004	1.785
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02585N3412_S001	6530	1.511	8.132	0.521	0.332	0.001	0.001	1.578
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01722N3669_S000	2867	0.673	6.616	0.26	0.155	0.001	0.001	0.734
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02072N3616_S003	24707	3.239	10.034	0.923	0.716	0.002	0.002	3.542
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02458N3438_S001	7410	1.398	8.36	0.577	0.354	0.002	0.002	1.514
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M707_E01782N3777_S000	2166	0.483	6.033	0.192	0.109	0.001	0.001	0.554
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02301N3474_S004	61077	5.18	10.87	0.861	0.891	0.007	0.008	6.351
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M707_E01786N3720_S000	2887	0.592	6.56	0.244	0.147	0.001	0.001	0.656
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02037N3706_S000	7277	1.494	8.187	0.494	0.327	0.001	0.001	1.633
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02067N3642_S005	51743	4.221	10.825	0.971	0.855	0.004	0.004	4.468
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02361N3475_S003	43437	4.426	10.575	0.901	0.845	0.005	0.007	4.732
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02206N3569_S005	19781	3.131	9.815	0.926	0.701	0.004	0.004	3.755
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02306N3593_S002	14697	2.474	9.403	0.825	0.612	0.002	0.004	2.533
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02128N3626_S003	18871	3.274	9.756	0.915	0.691	0.002	0.002	3.639
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M774_E02199N3626_S000	2422	0.515	6.217	0.207	0.121	0.001	0.001	0.584
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02061N3628_S004	28031	3.34	10.124	0.89	0.704	0.002	0.002	3.598
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02223N3573_S000	7162	1.377	8.263	0.541	0.324	0.001	0.001	1.576
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S003	18366	2.989	9.684	0.874	0.686	0.002	0.004	3.403
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02128N3626_S003	32728	3.55	10.347	0.952	0.723	0.004	0.004	3.566
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02478N3458_S000	4890	1.167	7.486	0.364	0.23	0.002	0.002	1.302
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02041N3679_S000	9186	1.573	8.608	0.596	0.385	0.002	0.002	1.688
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02305N3412_S000	14183	2.306	9.243	0.728	0.526	0.001	0.001	2.358
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01626N3760_S000	6365	1.436	8.064	0.499	0.316	0.002	0.005	1.501
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01658N3666_S000	38753	4.081	10.497	0.935	0.876	0.008	0.014	4.311
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02171N3544_S002	41771	4.596	10.546	0.91	0.829	0.004	0.004	4.787
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02195N3500_S002	34923	4.49	10.395	0.936	0.897	0.004	0.004	5.666
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02401N3455_S002	14315	3.066	9.436	0.875	0.677	0.002	0.002	3.233
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02232N3550_S000	2803	0.616	6.534	0.245	0.144	0.001	0.001	0.687
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02305N3524_S000	6003	1.426	7.939	0.467	0.306	0.001	0.001	1.765
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02407N3507_S000	3600	0.753	6.885	0.271	0.163	0.001	0.001	0.827
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01671N3800_S000	44214	4.57	10.653	0.957	0.914	0.028	0.042	4.982
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02226N3659_S000	6200	1.121	7.961	0.462	0.268	0.001	0.001	1.161
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01754N3833_S000	4602	1.116	7.386	0.35	0.225	0.001	0.001	1.198
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02242N3492_S000	6159	1.441	8.003	0.485	0.311	0.001	0.001	1.776
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02223N3573_S005	49298	4.246	10.783	0.978	0.887	0.008	0.008	4.81
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02284N3476_S005	30939	4.198	10.351	1.011	0.906	0.007	0.008	5.29
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02409N3467_S005	55119	4.967	10.838	0.924	0.88	0.007	0.007	5.107
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02301N3474_S001	36342	3.887	10.46	0.96	0.776	0.002	0.004	5.063
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02434N3452_S005	9020	2.088	8.797	0.733	0.474	0.004	0.004	2.338
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02116N3637_S003	29424	3.982	10.212	0.926	0.808	0.004	0.004	4.208
PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Var-M792_E01609N3825_S000	6814	1.367	8.183	0.525	0.335	0.001	0.004	1.57
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02246N3619_S000	3111	0.771	6.619	0.24	0.141	0.001	0.001	0.842
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02359N3451_S003	11525	2.483	9.007	0.708	0.521	0.004	0.004	2.542
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M792_E02119N3739_S000	3359	0.784	6.796	0.266	0.157	0.001	0.001	0.855
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01718N3822_S005	287566	8.844	12.941	1.45	1.139	0.04	0.053	11.63
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01705N3831_S000	24133	3.082	10.004	0.917	0.685	0.018	0.025	3.127
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02247N3453_S000	6325	1.414	8.056	0.498	0.32	0.001	0.001	1.712
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02253N3503_S004	73006	5.134	11.127	0.931	0.9	0.007	0.008	5.507
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02277N3598_S000	4413	1.092	7.258	0.322	0.2	0.001	0.001	1.176
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M774_E01850N3837_S000	6172	1.227	7.995	0.48	0.303	0.001	0.001	1.442
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02225N3486_S004	29543	4.311	10.238	0.946	0.849	0.007	0.007	5.199
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02067N3699_S000	4600	1.072	7.288	0.318	0.228	0.001	0.001	1.157
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02578N3424_S004	9829	2.221	8.886	0.735	0.496	0.002	0.002	2.277
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02072N3658_S000	10682	1.821	8.855	0.656	0.441	0.001	0.001	1.981
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02165N3634_S002	19361	3.207	9.698	0.841	0.658	0.002	0.004	3.386
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02072N3658_S005	30561	3.43	10.259	0.934	0.733	0.002	0.002	3.566
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02113N3596_S000	6966	1.438	8.212	0.529	0.326	0.001	0.001	1.592
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02296N3538_S003	23475	3.341	9.941	0.885	0.712	0.002	0.002	3.586
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02226N3538_S000	7892	1.449	8.413	0.571	0.345	0.001	0.001	1.666
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02274N3465_S005	22617	3.363	9.921	0.9	0.725	0.004	0.005	3.58
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02135N3710_S002	27982	3.297	10.141	0.906	0.673	0.002	0.002	3.397
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02195N3484_S000	3830	0.909	7.181	0.343	0.207	0.001	0.001	1.103
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02305N3578_S000	2856	0.564	6.492	0.231	0.132	0.001	0.001	0.618
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02233N3624_S000	3157	0.785	6.629	0.239	0.143	0.001	0.001	0.856
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02170N3650_S005	56994	4.78	10.871	0.923	0.881	0.004	0.005	4.985
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02128N3626_S004	66386	4.464	11.013	0.914	0.872	0.007	0.008	4.871
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02314N3535_S000	5851	1.114	7.824	0.427	0.269	0.001	0.001	1.248
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M792_E02306N3593_S000	2064	0.412	5.829	0.164	0.091	0.001	0.001	0.47
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02256N3567_S001	20954	3.754	9.91	0.961	0.743	0.002	0.002	4.239
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M837_E02333N3573_S000	4888	1.087	7.467	0.358	0.227	0.001	0.001	1.166
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02467N3425_S005	22536	3.846	9.916	0.899	0.757	0.005	0.005	4.091
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M774_E01806N3778_S000	5214	1.023	7.593	0.38	0.246	0.001	0.001	1.068
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02321N3597_S000	2794	0.624	6.427	0.221	0.132	0.001	0.001	0.696
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01714N3716_S003	128882	5.362	11.752	0.985	0.952	0.051	0.062	6.169
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02155N3547_S004	20664	3.694	9.851	0.918	0.718	0.002	0.004	3.83
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01729N3832_S000	8452	1.495	8.462	0.56	0.357	0.001	0.001	1.633
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02014N3634_S000	5470	1.235	7.688	0.399	0.246	0.001	0.001	1.279
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02267N3478_S001	77755	5.612	11.175	0.917	0.943	0.007	0.008	8.077
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02171N3606_S001	34864	4.263	10.402	0.945	0.863	0.004	0.004	4.907
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01690N3859_S000	11700	1.83	8.971	0.673	0.445	0.008	0.013	2.063
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02344N3478_S001	168228	8.603	12.192	1.172	1.02	0.013	0.013	10.758
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02009N3708_S000	3182	0.753	6.672	0.248	0.162	0.001	0.001	0.81
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02290N3438_S002	27393	3.387	10.115	0.902	0.717	0.004	0.004	3.568
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02250N3552_S001	35745	4.392	10.429	0.946	0.83	0.004	0.004	4.802
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M850_E02226N3659_S000	8805	1.723	8.579	0.604	0.39	0.002	0.002	1.973
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02126N3687_S003	52043	4.24	10.813	0.954	0.845	0.002	0.002	4.529
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01825N3856_S000	4788	0.95	7.464	0.364	0.243	0.001	0.001	1.109
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02482N3444_S005	9523	1.884	8.775	0.68	0.436	0.002	0.002	1.935
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02419N3528_S003	15234	3.092	9.39	0.785	0.623	0.005	0.005	3.182
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02133N3599_S001	43289	4.178	10.587	0.915	0.855	0.005	0.005	4.308
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02226N3538_S001	131461	5.901	11.869	1.086	0.96	0.01	0.01	6.909
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02239N3477_S002	26814	5.317	10.149	0.953	0.871	0.005	0.005	6.491
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02384N3458_S005	15832	2.389	9.379	0.747	0.554	0.005	0.005	2.473
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02426N3465_S004	124631	5.956	11.752	1.019	0.909	0.008	0.01	6.255
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02386N3481_S003	107922	7.3	11.53	0.943	0.932	0.014	0.016	9.886
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01697N3782_S000	13436	2.198	9.215	0.747	0.528	0.008	0.01	2.246
PS_manning003/E02872N3705E03360N3467-PS-Str_PNo_Var-M824_E03166N3499_S000	2103	0.423	5.874	0.169	0.095	0.001	0.001	0.458
