id	count	max	logsum	mean	sd	dzmin	dzmax
BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S247D10R090_A006995_S075	201636	7.045	12.46	1.278	1.061	-0.79	1.461
BS_manning003/E01446N4259E02038N3783-BS-M792_E01985N3872_D010_S202D50R090_A004781_S062	8497	2.043	8.663	0.681	0.448	-0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M774_E01980N3850_D010_S112D30R090_A003139_S050	6968	1.648	8.212	0.529	0.344	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S067D90R270_A001972_S039	7566	1.831	8.37	0.57	0.402	-0.625	-0.295
BS_manning003/E01598N4052E01840N3892-BS-M732_E01759N3895_D010_S112D50R270_A002108_S017	5644	1.393	7.954	0.504	0.335	0.001	0.001
BS_manning003/E01598N4052E01840N3892-BS-M774_E01769N3940_D010_S247D70R090_A005608_S028	8589	1.649	8.638	0.657	0.429	0.002	0.002
BS_manning003/E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S292D30R270_A012497_S042	182564	7.374	12.254	1.149	0.948	-0.181	1.926
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S112D10R090_A000668_S023	5827	1.269	7.798	0.418	0.297	-0.332	-0.016
BS_manning003/E01470N3877E01631N3641-BS-M754_E01555N3715_D010_S112D70R090_A003524_S022	34314	5.497	10.201	0.785	0.73	-1.334	0.581
BS_manning003/E01446N4259E02038N3783-BS-M792_E01975N3827_D010_S157D10R090_A004781_S062	16228	4.925	9.622	0.93	0.789	-0.001	-0.001
BS_manning003/E01522N3585E03578N2685-BS-M732_E02524N3243_D010_S067D50R270_A001180_S030	4396	1.181	7.596	0.453	0.274	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01547N3670_D010_S067D30R270_A003139_S050	22975	5.772	9.98	0.94	0.957	0.024	0.028
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S067D70R090_A001180_S030	12372	2.765	9.242	0.834	0.665	0.01	0.039
BS_manning003/E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S022D90R090_A005608_S028	116548	10.763	11.578	0.916	0.81	-1.258	1.366
BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S157D10R090_A004781_S062	235186	7.243	12.833	1.591	1.062	0.678	1.203
BS_manning003/E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S157D30R090_A001972_S039	6620	1.53	8.133	0.514	0.32	0.013	0.018
BS_manning003/E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S067D70R270_A006995_S075	93549	12.71	11.527	1.084	1.128	-0.056	-0.019
BS_manning003/E01267N3753E01646N3535-BS-M732_E01575N3670_D076_S157D50R090_A001180_S030	4847	0.94	7.455	0.356	0.237	0.007	0.01
BS_manning003/E01108N3882E01527N3690-BS-M774_E01442N3715_D010_S247D30R090_A005608_S028	2518	0.462	5.302	0.079	0.068	-0.889	-0.024
BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D094_S157D30R270_A001194_S013	4306	0.834	7.176	0.303	0.204	-0.008	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D091_S022D30R090_A001972_S039	31166	4.245	10.322	0.976	0.861	-1.119	-0.03
BS_manning003/E02020N3739E02658N3366-BS-M707_E02314N3490_D010_S022D50R090_A001194_S013	2390	0.553	6.254	0.217	0.124	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D172_S067D10R270_A001972_S039	36253	4.222	10.226	0.762	0.735	0.114	0.68
BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S022D70R270_A006995_S075	164455	13.795	12.292	1.325	1.244	-1.496	-0.684
BS_manning003/E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S292D30R270_A008541_S034	49894	5.492	10.734	0.92	0.945	-0.155	1.53
BS_manning003/E01267N3753E01646N3535-BS-M754_E01575N3670_D010_S157D50R090_A001972_S039	7940	1.756	8.544	0.646	0.45	0.019	0.027
BS_manning003/E01470N3877E01631N3641-BS-M754_E01603N3670_D010_S247D10R090_A003524_S022	7672	2.191	8.508	0.646	0.427	-0.002	-0.002
BS_manning003/E01267N3753E01646N3535-BS-M809_E01498N3715_D010_S067D70R090_A006995_S075	269653	19.02	13.204	2.012	1.425	0.689	2.088
BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S202D10R270_A001180_S030	11049	2.328	9.017	0.746	0.553	-0.365	-0.05
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S337D50R270_A000668_S023	7044	1.446	8.074	0.456	0.319	-0.039	0.343
BS_manning003/E01522N3585E03578N2685-BS-M754_E01963N3378_D010_S067D50R090_A001972_S039	6905	1.795	8.386	0.635	0.45	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M774_E01951N3850_D107_S292D50R090_A003139_S050	10247	1.702	8.719	0.597	0.391	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M707_E01575N3670_D062_S202D30R090_A000668_S023	4208	0.923	7.401	0.389	0.233	0.001	0.001
BS_manning003/E01522N3585E03578N2685-BS-M754_E01901N3333_D010_S067D70R090_A001972_S039	13783	3.454	9.416	0.891	0.76	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M809_E01491N3670_D010_S292D50R270_A006995_S075	44259	5.12	10.592	0.9	0.968	-0.057	-0.011
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S157D50R090_A001180_S030	6397	1.368	8.092	0.511	0.334	0.005	0.013
BS_manning003/E01267N3753E01646N3535-BS-M809_E01527N3715_D010_S292D70R270_A006995_S075	171852	7.231	12.418	1.439	0.927	0.683	2.689
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S067D50R270_A001180_S030	6698	1.781	8.238	0.565	0.381	-0.005	0.001
BS_manning003/E01470N3877E01631N3641-BS-M732_E01583N3715_D115_S112D30R270_A002108_S017	5778	1.169	7.844	0.441	0.284	-0.008	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D091_S292D10R090_A001972_S039	12587	2.617	9.206	0.791	0.587	0.007	0.025
BS_manning003/E01446N4259E02038N3783-BS-M754_E01923N3850_D010_S112D50R270_A001972_S039	6159	1.207	7.991	0.479	0.285	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M732_E01980N3850_D142_S337D30R090_A001180_S030	4499	0.916	7.275	0.321	0.218	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01470N3715_D125_S247D50R090_A004781_S062	35886	4.368	10.394	0.911	0.971	-2.103	-0.362
BS_manning003/E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S067D70R270_A005608_S028	20437	3.319	9.696	0.795	0.631	0.13	0.533
BS_manning003/E01522N3585E03578N2685-BS-M754_E01872N3467_D010_S067D70R090_A001972_S039	9116	2.485	8.835	0.754	0.554	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M650_E01502N3737_D103_S247D30R090_A000178_S012	659	0.183	3.665	0.058	0.038	-0.211	0.027
BS_manning003/E01108N3882E01527N3690-BS-M774_E01474N3737_D010_S247D30R270_A005608_S028	103779	8.332	11.343	0.813	0.722	-0.118	1.283
BS_manning003/E01267N3753E01646N3535-BS-M754_E01495N3692_D091_S247D50R270_A001972_S039	5309	1.054	7.628	0.387	0.243	-0.034	-0.018
BS_manning003/E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S067D70R270_A003524_S022	16114	3.779	9.625	0.939	0.802	-0.034	-0.011
BS_manning003/E01267N3753E01646N3535-BS-M650_E01530N3737_D041_S022D30R090_A000178_S012	6262	1.632	8.165	0.562	0.405	-0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M774_E01579N3692_D010_S112D90R270_A005608_S028	15612	3.675	9.586	0.933	0.777	-0.228	-0.063
BS_manning003/E01446N4259E02038N3783-BS-M707_E01951N3850_D062_S112D50R270_A000668_S023	2461	0.525	6.184	0.197	0.119	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S292D70R270_A004781_S062	174310	9.647	12.603	1.707	1.218	-2.146	3.681
BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D010_S337D10R090_A003524_S022	11750	2.497	9.118	0.776	0.572	-0.018	-0.013
BS_manning003/E01470N3877E01631N3641-BS-M792_E01534N3760_D010_S022D30R270_A008541_S034	100324	3.99	11.238	0.757	0.612	0.715	1.569
BS_manning003/E01470N3877E01631N3641-BS-M650_E01559N3737_D010_S022D70R090_A000318_S006	4251	1.967	7.648	0.493	0.319	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M792_E02004N3827_D010_S247D70R090_A004781_S062	8050	1.759	8.491	0.605	0.39	0.002	0.002
BS_manning003/E01470N3877E01631N3641-BS-M809_E01559N3737_D010_S247D50R090_A012497_S042	48657	5.205	10.711	0.921	0.979	-1.385	-0.388
BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D010_S202D70R270_A003524_S022	34850	8.111	10.364	0.909	1.016	0.048	0.126
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D010_S067D90R090_A000668_S023	22983	7.013	9.684	0.698	0.835	-1.16	1.154
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D142_S292D70R270_A001180_S030	5259	0.99	7.637	0.394	0.242	0.013	0.076
BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D092_S067D70R270_A000357_S016	3012	0.778	6.643	0.254	0.155	-0.072	-0.011
BS_manning003/E01446N4259E02038N3783-BS-M680_E01975N3827_D010_S337D50R270_A000357_S016	2591	0.774	6.43	0.239	0.141	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M732_E01587N3737_D115_S157D30R090_A002108_S017	11041	1.976	8.944	0.694	0.489	0.018	0.027
BS_manning003/E01598N4052E01840N3892-BS-M792_E01702N3895_D010_S292D70R090_A008541_S034	16603	2.907	9.601	0.89	0.728	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S202D10R270_A001972_S039	13146	2.931	9.08	0.668	0.581	-0.329	0.654
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D051_S202D50R270_A000357_S016	2365	0.467	6.169	0.202	0.11	-0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D091_S067D30R090_A001972_S039	23302	3.606	9.897	0.853	0.785	-1.208	0.007
BS_manning003/E01522N3585E03578N2685-BS-M732_E01798N3512_D076_S247D30R090_A001180_S030	6591	1.608	8.224	0.566	0.385	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S067D10R270_A001180_S030	14495	3.909	9.417	0.848	0.723	0.016	0.201
BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D010_S247D50R090_A000357_S016	4399	1.18	7.61	0.458	0.269	-0.002	-0.001
BS_manning003/E01522N3585E03578N2685-BS-M774_E01876N3490_D010_S202D30R090_A003139_S050	10314	2.3	9.001	0.786	0.582	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D010_S337D70R090_A001972_S039	7981	1.625	8.385	0.549	0.376	-0.599	0.014
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S337D50R090_A001180_S030	14595	2.503	9.338	0.778	0.576	-0.335	0.069
BS_manning003/E01522N3585E03578N2685-BS-M732_E01794N3490_D010_S247D50R090_A001180_S030	6734	1.741	8.299	0.597	0.411	0.001	0.001
BS_manning003/E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S157D30R270_A008541_S034	148577	6.263	11.944	1.036	0.772	0.91	1.409
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S112D70R090_A001972_S039	42117	5.988	10.3	0.706	0.737	0.141	0.997
BS_manning003/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S067D10R090_A006995_S075	36828	5.817	10.449	0.937	0.966	-0.034	-0.028
BS_manning003/E01446N4259E02038N3783-BS-M774_E01957N3872_D107_S337D50R090_A003139_S050	10920	1.944	8.924	0.687	0.471	-0.001	-0.001
BS_manning003/E01598N4052E01840N3892-BS-M809_E01682N3940_D010_S292D50R090_A012497_S042	10452	2.12	8.989	0.767	0.548	-0.008	-0.008
BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S112D50R270_A002108_S017	9530	1.838	8.747	0.66	0.455	0.024	0.118
BS_manning003/E01446N4259E02038N3783-BS-M809_E02009N3850_D010_S112D70R090_A006995_S075	18053	2.858	9.675	0.881	0.633	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S247D70R090_A003139_S050	59871	6.061	10.951	0.952	1.0	-0.014	-0.01
BS_manning003/E01522N3585E03578N2685-BS-M774_E01762N3467_D010_S247D30R090_A003139_S050	16844	3.559	9.643	0.915	0.78	-0.002	-0.002
BS_manning003/E01470N3877E01631N3641-BS-M680_E01587N3737_D010_S337D30R090_A000638_S009	4002	1.021	7.372	0.397	0.23	-0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D010_S247D50R090_A000638_S009	5073	1.091	7.72	0.444	0.287	0.001	0.002
BS_manning003/E01598N4052E01840N3892-BS-M792_E01798N3940_D010_S112D70R090_A008541_S034	17481	3.329	9.631	0.871	0.664	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S022D50R090_A004781_S062	194241	16.18	12.497	1.378	1.303	0.033	0.108
BS_manning003/E01470N3877E01631N3641-BS-M732_E01587N3737_D010_S247D50R090_A002108_S017	9158	2.175	8.675	0.64	0.442	0.008	0.013
BS_manning003/E01522N3585E03578N2685-BS-M754_E02497N3243_D010_S067D50R270_A001972_S039	5774	1.382	7.965	0.498	0.334	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01470N3715_D125_S067D70R090_A004781_S062	75202	5.799	11.086	0.867	0.867	-1.643	0.8
BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S292D10R090_A004781_S062	32743	5.246	10.342	0.947	1.044	-2.055	0.22
BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S067D10R270_A004781_S062	103020	7.526	11.348	0.823	0.758	0.129	1.08
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D172_S067D50R270_A001972_S039	14650	2.323	9.226	0.693	0.549	-0.101	0.608
BS_manning003/E01598N4052E01840N3892-BS-M774_E01759N3895_D010_S112D50R270_A005608_S028	17325	3.665	9.63	0.878	0.771	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01551N3692_D010_S067D90R270_A003139_S050	44844	6.8	10.592	0.888	0.986	-0.098	-0.031
BS_manning003/E01470N3877E01631N3641-BS-M809_E01603N3670_D010_S337D50R090_A012497_S042	80046	5.626	11.17	0.886	0.914	0.127	0.181
BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D010_S067D30R090_A001180_S030	10809	2.997	8.956	0.718	0.563	-0.013	0.072
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D115_S247D30R270_A000668_S023	5109	1.121	7.662	0.416	0.265	-0.016	-0.004
BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S022D50R090_A005608_S028	14370	3.757	9.416	0.855	0.75	-1.685	0.478
BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S067D70R270_A004781_S062	57563	7.107	10.866	0.91	1.05	-0.468	-0.14
BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S022D70R090_A000668_S023	2935	0.637	6.553	0.239	0.146	0.004	0.018
BS_manning003/E01267N3753E01646N3535-BS-M792_E01616N3580_D010_S247D50R090_A004781_S062	61009	5.658	10.962	0.945	0.993	-0.014	-0.013
BS_manning003/E01522N3585E03578N2685-BS-M774_E01790N3467_D010_S247D50R270_A003139_S050	18998	5.567	9.829	0.977	0.864	0.002	0.002
BS_manning003/E01889N4173E02097N3847-BS-M680_E02043N3872_D010_S337D30R090_A000638_S009	1246	0.261	4.875	0.104	0.059	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D010_S292D50R270_A000668_S023	6480	1.574	8.143	0.53	0.346	-0.01	-0.002
BS_manning003/E01470N3877E01631N3641-BS-M707_E01587N3737_D094_S112D30R270_A001194_S013	4573	1.094	7.254	0.309	0.217	-0.007	-0.005
BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S022D50R270_A005608_S028	76151	4.243	10.958	0.754	0.645	-0.478	1.685
BS_manning003/E01446N4259E02038N3783-BS-M792_E01962N3895_D125_S112D50R270_A004781_S062	20812	3.001	9.834	0.896	0.65	-0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D144_S112D10R090_A006995_S075	86443	7.097	11.329	0.962	0.991	-2.479	0.153
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S067D10R090_A001180_S030	8796	2.054	8.759	0.724	0.483	-0.022	-0.007
BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D094_S247D10R090_A001194_S013	7079	1.579	8.32	0.58	0.383	0.007	0.039
BS_manning003/E01446N4259E02038N3783-BS-M792_E01985N3872_D010_S022D50R270_A004781_S062	7981	1.713	8.492	0.611	0.398	0.001	0.001
BS_manning003/E01108N3882E01527N3690-BS-M754_E01506N3760_D140_S202D30R090_A003524_S022	5680	1.527	7.946	0.497	0.374	-0.864	-0.625
BS_manning003/E01522N3585E03578N2685-BS-M754_E01851N3355_D010_S067D70R090_A001972_S039	13997	4.54	9.429	0.889	0.782	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D142_S247D70R090_A001180_S030	5259	0.982	7.59	0.376	0.239	-0.057	-0.011
BS_manning003/E01470N3877E01631N3641-BS-M707_E01603N3670_D010_S337D70R270_A001194_S013	2170	0.451	5.972	0.18	0.105	-0.002	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01568N3625_D091_S112D50R090_A001972_S039	10187	2.077	8.86	0.691	0.482	0.002	0.007
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D115_S337D30R090_A000668_S023	3206	0.774	6.712	0.256	0.167	-0.361	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M809_E01523N3692_D010_S247D30R090_A006995_S075	200346	8.432	12.464	1.292	1.104	0.085	0.362
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D010_S157D30R090_A001180_S030	49410	4.409	10.709	0.906	0.893	0.071	0.23
BS_manning003/E01267N3753E01646N3535-BS-M774_E01470N3715_D010_S067D90R270_A003139_S050	15052	3.354	9.427	0.825	0.774	-2.239	-0.408
BS_manning003/E01889N4173E02097N3847-BS-M732_E01967N3917_D010_S292D50R090_A002108_S017	5798	1.154	7.894	0.462	0.299	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D115_S067D70R090_A002108_S017	10352	2.115	8.886	0.699	0.504	0.047	0.118
BS_manning003/E01470N3877E01631N3641-BS-M680_E01534N3760_D075_S067D50R090_A000638_S009	5057	1.129	7.499	0.357	0.236	-0.068	0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01544N3647_D010_S292D50R090_A001972_S039	9484	2.156	8.827	0.719	0.51	-0.001	0.002
BS_manning003/E01470N3877E01631N3641-BS-M650_E01583N3715_D010_S157D30R090_A000318_S006	1837	0.413	5.647	0.154	0.091	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D142_S292D30R270_A001180_S030	6780	1.392	8.212	0.543	0.355	-0.1	0.161
BS_manning003/E01267N3753E01646N3535-BS-M754_E01572N3647_D010_S067D70R270_A001972_S039	11558	4.288	9.248	0.898	0.711	0.002	0.002
BS_manning003/E01889N4173E02097N3847-BS-M707_E02043N3872_D010_S337D50R090_A001194_S013	2325	0.532	6.17	0.205	0.12	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D010_S067D10R090_A003139_S050	12371	3.373	9.279	0.865	0.663	-0.03	-0.022
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D010_S022D30R270_A003524_S022	14330	2.283	9.216	0.702	0.526	-0.04	1.043
BS_manning003/E01598N4052E01840N3892-BS-M754_E01759N3895_D010_S067D50R090_A003524_S022	5279	1.057	7.631	0.39	0.256	0.002	0.002
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D115_S247D70R090_A000668_S023	7268	1.613	8.34	0.576	0.389	-0.35	-0.091
BS_manning003/E01267N3753E01646N3535-BS-M792_E01547N3670_D010_S247D70R270_A004781_S062	94022	15.017	11.453	1.002	1.143	0.022	0.037
BS_manning003/E01267N3753E01646N3535-BS-M650_E01551N3692_D010_S157D50R090_A000178_S012	1446	0.285	5.091	0.112	0.069	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M774_E01495N3692_D010_S112D50R270_A003139_S050	10263	2.258	8.922	0.73	0.52	-0.082	-0.005
BS_manning003/E01267N3753E01646N3535-BS-M809_E01505N3580_D010_S337D50R090_A006995_S075	20507	3.268	9.805	0.884	0.636	0.034	0.047
BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D142_S247D30R270_A001180_S030	25955	3.249	9.716	0.639	0.538	-0.005	0.863
BS_manning003/E01267N3753E01646N3535-BS-M680_E01502N3737_D051_S292D50R090_A000357_S016	1812	0.414	5.321	0.112	0.081	-0.625	0.001
BS_manning003/E01470N3877E01631N3641-BS-M774_E01555N3715_D010_S112D70R090_A005608_S028	62803	7.223	11.0	0.953	0.756	-1.701	0.942
BS_manning003/E01267N3753E01646N3535-BS-M809_E01575N3670_D010_S337D30R090_A006995_S075	112892	9.208	11.58	0.947	0.966	0.085	0.207
BS_manning003/E01446N4259E02038N3783-BS-M732_E01923N3850_D076_S337D30R090_A001180_S030	6065	1.381	8.064	0.524	0.351	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M680_E01559N3737_D075_S337D50R090_A000638_S009	5235	1.139	7.686	0.416	0.288	0.004	0.008
BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D094_S067D10R090_A001194_S013	6432	1.524	8.128	0.527	0.346	-0.021	-0.004
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S067D30R090_A000357_S016	7615	1.937	8.481	0.633	0.424	-0.124	0.002
BS_manning003/E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S247D70R090_A012497_S042	217975	6.593	12.557	1.303	0.908	-2.511	1.441
BS_manning003/E01470N3877E01631N3641-BS-M754_E01579N3692_D010_S157D50R090_A003524_S022	8664	1.736	8.66	0.666	0.438	0.013	0.016
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D172_S202D50R270_A001972_S039	7074	1.536	8.279	0.557	0.358	-0.007	0.121
BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S112D50R270_A001972_S039	22419	3.879	9.974	0.957	0.944	-0.658	0.074
BS_manning003/E01446N4259E02038N3783-BS-M754_E01970N3805_D091_S337D70R270_A001972_S039	11133	2.351	9.034	0.753	0.563	0.001	0.001
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S022D10R270_A004781_S062	240543	8.005	12.874	1.622	1.103	0.428	1.859
BS_manning003/E01446N4259E02038N3783-BS-M792_E01904N3895_D010_S292D30R090_A004781_S062	23549	3.464	9.963	0.901	0.837	0.001	0.001
BS_manning003/E01446N4259E02038N3783-BS-M809_E01975N3827_D010_S157D50R090_A006995_S075	115156	6.335	11.727	1.076	1.025	-0.007	-0.007
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D076_S247D30R090_A001180_S030	6612	1.446	8.194	0.547	0.361	0.01	0.054
BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D141_S202D50R270_A000638_S009	2856	0.555	6.486	0.229	0.133	-0.002	-0.002
BS_manning003/E01267N3753E01646N3535-BS-M774_E01519N3670_D107_S247D30R090_A003139_S050	18000	3.001	9.67	0.879	0.727	0.03	0.088
BS_manning003/E01522N3585E03578N2685-BS-M774_E01766N3490_D010_S067D30R090_A003139_S050	16489	3.663	9.621	0.915	0.779	-0.002	-0.002
BS_manning003/E01889N4173E02097N3847-BS-M754_E02038N3850_D010_S112D50R090_A003524_S022	3869	0.899	7.134	0.324	0.192	0.001	0.001
BS_manning003/E01470N3877E01631N3641-BS-M774_E01583N3715_D010_S292D50R270_A005608_S028	33720	3.879	10.253	0.841	0.762	-0.027	0.475
BS_manning003/E01470N3877E01631N3641-BS-M774_E01538N3782_D010_S337D10R090_A005608_S028	16088	3.735	9.617	0.933	0.777	-0.024	-0.018
BS_manning003/E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S292D30R270_A006995_S075	17966	4.086	9.729	0.935	0.836	-0.539	-0.372
BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S202D70R270_A004781_S062	222183	14.819	12.956	1.906	1.318	0.764	2.732
BS_manning003/E01470N3877E01631N3641-BS-M754_E01603N3670_D010_S337D30R270_A003524_S022	5763	1.476	7.901	0.468	0.305	-0.013	-0.008
BS_manning003/E01470N3877E01631N3641-BS-M732_E01587N3737_D010_S292D70R090_A002108_S017	7023	1.449	8.256	0.548	0.332	0.013	0.024
BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D142_S112D30R090_A001180_S030	7287	2.487	8.432	0.63	0.538	-0.863	-0.291
BS_manning003/E01446N4259E02038N3783-BS-M809_E01957N3872_D010_S337D50R090_A006995_S075	66005	9.952	11.097	0.999	1.065	-0.008	-0.007
BS_manning003/E01522N3585E03578N2685-BS-M754_E01790N3467_D010_S247D50R090_A001972_S039	10277	2.409	9.015	0.8	0.596	-0.001	-0.001
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D172_S022D50R090_A001972_S039	6858	1.407	8.217	0.54	0.327	0.021	0.082
BS_manning003/E01470N3877E01631N3641-BS-M680_E01579N3692_D010_S337D30R270_A000638_S009	1835	0.401	5.63	0.151	0.086	-0.001	-0.001
