id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3524_S004	16803	6.329	9.784	1.057	0.886	0.002	0.002	7.268
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02168N3560_S000	2500	1.574	6.737	0.337	0.294	0.001	0.001	1.975
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S002	17883	6.592	9.929	1.147	1.008	0.004	0.004	7.111
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01816N3807_S000	9133	2.928	8.564	0.574	0.455	0.007	0.008	3.075
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01658N3666_S000	5764	2.151	7.72	0.391	0.346	0.007	0.01	2.448
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3638_S002	15998	4.35	9.552	0.88	0.711	0.005	0.007	4.862
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02051N3574_S000	3274	1.814	7.091	0.366	0.328	0.001	0.001	2.144
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02247N3453_S001	10795	4.562	8.962	0.722	0.595	0.002	0.002	5.245
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02333N3573_S000	950	0.49	5.027	0.159	0.106	0.001	0.001	0.525
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02156N3661_S005	23424	6.466	10.074	1.012	0.897	0.002	0.004	7.327
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01742N3823_S000	2532	1.87	6.765	0.342	0.306	0.001	0.001	1.949
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02128N3626_S004	18249	6.146	9.962	1.162	0.991	0.004	0.004	6.685
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02324N3546_S000	1963	0.803	6.077	0.222	0.176	0.001	0.001	0.864
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02102N3607_S002	17867	6.734	10.009	1.244	1.066	0.002	0.002	7.48
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02254N3467_S004	21843	3.425	9.785	0.814	0.633	0.005	0.005	3.983
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01628N3741_S000	663	0.432	4.531	0.139	0.092	0.001	0.001	0.459
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02145N3483_S000	3782	2.614	7.569	0.512	0.464	0.001	0.001	3.108
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02253N3579_S003	17979	5.062	9.803	1.006	0.799	0.002	0.004	6.084
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3525_S005	20789	8.199	10.23	1.334	1.161	0.002	0.002	9.361
PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M707_E01550N3812_S000	323	0.158	3.083	0.065	0.034	0.001	0.001	0.16
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02138N3737_S000	336	0.149	3.166	0.068	0.038	0.001	0.001	0.159
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02184N3552_S001	23172	6.645	10.183	1.142	0.971	0.005	0.005	7.509
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02441N3439_S002	2528	0.811	6.548	0.276	0.203	0.002	0.002	0.841
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02489N3468_S004	5913	1.267	7.857	0.437	0.27	0.002	0.004	1.295
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02458N3438_S000	2995	0.83	6.645	0.256	0.195	0.001	0.001	0.96
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M861_E02207N3659_S003	8529	2.37	8.549	0.605	0.385	0.001	0.001	2.44
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02210N3510_S004	26132	4.716	10.05	0.886	0.704	0.007	0.007	5.592
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02106N3725_S000	683	0.338	4.43	0.121	0.077	0.001	0.001	0.365
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01782N3777_S000	748	0.542	4.779	0.158	0.109	0.001	0.001	0.673
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02250N3552_S004	19669	5.629	9.927	1.041	0.836	0.004	0.004	6.775
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02255N3645_S005	6252	1.392	7.891	0.427	0.26	0.001	0.002	1.52
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3513_S004	20127	7.901	10.185	1.317	1.145	0.002	0.002	9.218
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M837_E02294N3618_S000	1859	0.645	5.974	0.211	0.161	0.001	0.001	0.739
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01792N3806_S000	6917	2.943	8.159	0.505	0.483	0.001	0.001	3.401
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02361N3475_S001	14538	3.276	9.375	0.811	0.54	0.004	0.004	3.58
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01764N3856_S000	536	0.378	4.128	0.114	0.072	0.001	0.001	0.444
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02099N3565_S000	866	0.686	5.095	0.187	0.124	0.001	0.001	0.821
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02497N3409_S001	7924	1.404	8.466	0.599	0.355	0.004	0.004	1.564
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02311N3485_S002	35815	6.438	10.594	1.114	0.817	0.008	0.008	7.25
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02195N3484_S002	17195	6.197	9.892	1.15	1.01	0.005	0.005	6.88
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02226N3500_S000	4405	2.731	7.764	0.534	0.486	0.001	0.001	3.145
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02333N3444_S001	19491	4.185	9.662	0.806	0.624	0.004	0.004	4.75
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02255N3645_S000	2268	0.856	6.325	0.246	0.19	0.001	0.001	0.954
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01715N3697_S000	1857	1.675	6.442	0.338	0.261	0.001	0.001	1.848
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02190N3609_S000	3301	1.993	7.161	0.39	0.341	0.001	0.001	2.295
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02308N3607_S004	15455	2.342	9.387	0.772	0.558	0.004	0.004	2.432
PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01609N3825_S000	718	0.342	4.56	0.132	0.083	0.001	0.002	0.354
PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Var-M792_E01611N3806_S000	1922	1.0	6.268	0.274	0.21	0.001	0.002	1.143
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01772N3748_S000	25010	5.479	10.178	1.052	0.879	0.016	0.019	6.659
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M809_E02195N3735_S000	826	0.401	4.857	0.155	0.1	0.001	0.001	0.421
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01813N3845_S000	4186	2.403	7.525	0.443	0.414	0.001	0.001	2.664
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02322N3521_S003	10981	4.921	9.009	0.744	0.608	0.004	0.004	5.689
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02230N3451_S000	2966	2.008	7.093	0.406	0.361	0.001	0.001	2.275
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3510_S004	22155	8.26	10.351	1.413	1.25	0.002	0.002	9.859
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02159N3533_S003	17870	6.999	9.982	1.21	1.04	0.002	0.002	8.092
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02112N3663_S000	2654	1.692	6.883	0.367	0.312	0.001	0.001	1.968
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S004	15105	5.669	9.605	0.982	0.83	0.004	0.004	6.299
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01715N3697_S000	15202	4.474	9.462	0.846	0.672	0.007	0.011	4.84
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M792_E02040N3586_S000	1377	1.039	5.869	0.256	0.192	0.001	0.001	1.216
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02174N3531_S000	2929	2.152	7.125	0.424	0.391	0.001	0.001	2.376
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M774_E02307N3549_S000	600	0.466	4.401	0.134	0.092	0.001	0.001	0.522
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02140N3655_S000	1229	0.926	5.691	0.24	0.171	0.001	0.001	1.123
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02393N3468_S004	9861	1.665	8.858	0.713	0.44	0.004	0.004	1.839
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E02020N3623_S000	1333	1.048	5.876	0.267	0.199	0.001	0.001	1.295
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02344N3478_S004	21017	7.716	10.119	1.181	1.013	0.004	0.004	8.574
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01725N3727_S000	5537	2.766	7.671	0.387	0.362	0.005	0.005	3.284
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02272N3638_S000	2290	0.82	6.353	0.25	0.188	0.001	0.001	0.996
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02358N3562_S003	9113	1.739	8.66	0.632	0.374	0.002	0.002	1.906
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02090N3619_S004	21736	6.802	10.082	1.1	0.965	0.002	0.004	7.788
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02498N3438_S004	4106	1.109	7.024	0.273	0.223	0.002	0.002	1.21
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01812N3865_S000	1279	1.578	5.935	0.295	0.233	0.001	0.001	1.718
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02299N3449_S000	1926	1.335	6.552	0.363	0.287	0.001	0.001	1.604
PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Hom-M792_E02074N3729_S000	2133	0.655	6.145	0.218	0.161	0.001	0.001	0.748
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02147N3560_S002	13303	5.05	9.405	0.913	0.781	0.002	0.002	5.675
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M824_E02306N3593_S000	1137	0.565	5.4	0.194	0.13	0.001	0.001	0.682
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02451N3450_S003	10869	1.81	8.996	0.743	0.459	0.004	0.004	2.0
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S003	20400	6.638	10.148	1.252	1.062	0.004	0.004	7.951
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02210N3510_S000	2548	1.953	6.928	0.4	0.352	0.001	0.001	2.319
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02182N3695_S000	745	0.371	4.678	0.143	0.091	0.001	0.001	0.409
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02223N3573_S000	7279	3.838	8.303	0.555	0.537	0.001	0.001	4.294
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02227N3634_S000	1726	0.59	5.785	0.188	0.141	0.001	0.001	0.697
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02029N3599_S000	4587	2.648	7.547	0.413	0.416	0.001	0.001	3.024
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02471N3437_S005	9062	1.567	8.706	0.667	0.405	0.004	0.004	1.707
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02585N3412_S001	2698	0.938	6.629	0.28	0.222	0.001	0.002	1.086
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01722N3669_S000	922	0.696	5.197	0.195	0.139	0.001	0.001	0.894
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02072N3616_S003	10023	4.142	8.828	0.681	0.583	0.001	0.001	4.77
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02458N3438_S001	9446	1.66	8.816	0.714	0.44	0.004	0.004	1.849
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M707_E01782N3777_S000	675	0.496	4.578	0.143	0.097	0.001	0.001	0.591
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02301N3474_S004	31507	8.2	10.534	1.192	1.096	0.007	0.008	9.143
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M707_E01786N3720_S000	966	0.69	5.271	0.2	0.138	0.001	0.001	0.783
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02037N3706_S000	1987	1.221	6.449	0.317	0.259	0.001	0.001	1.456
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02067N3642_S005	12957	5.328	9.217	0.777	0.623	0.002	0.002	7.329
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02361N3475_S003	29005	6.204	10.199	0.927	0.774	0.005	0.007	7.391
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02206N3569_S005	13514	5.803	9.416	0.909	0.798	0.004	0.004	6.687
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02306N3593_S002	9907	1.685	8.819	0.683	0.414	0.002	0.004	1.862
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02128N3626_S003	10242	3.604	8.918	0.729	0.605	0.002	0.002	4.808
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M774_E02199N3626_S000	837	0.654	5.034	0.182	0.135	0.001	0.001	0.725
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02061N3628_S004	10910	4.488	8.916	0.683	0.517	0.001	0.001	5.705
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02223N3573_S000	5734	2.324	7.786	0.42	0.367	0.001	0.001	2.876
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S003	15358	5.312	9.594	0.956	0.762	0.002	0.002	6.255
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02128N3626_S003	9387	3.284	8.695	0.636	0.5	0.002	0.004	4.285
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02478N3458_S000	4523	0.992	7.277	0.319	0.212	0.002	0.002	1.016
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02041N3679_S000	4960	2.237	7.613	0.408	0.379	0.001	0.001	2.699
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02305N3412_S000	9250	1.779	8.725	0.666	0.392	0.001	0.001	1.868
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01626N3760_S000	3486	1.977	7.104	0.349	0.321	-0.002	0.001	2.083
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01658N3666_S000	13777	4.968	9.303	0.796	0.669	-0.002	0.002	5.312
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02171N3544_S002	13658	5.133	9.444	0.925	0.837	0.004	0.004	7.08
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02195N3500_S002	19346	6.552	10.076	1.229	1.038	0.004	0.004	7.395
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02401N3455_S002	15674	2.132	9.383	0.758	0.572	0.002	0.002	2.266
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M774_E02232N3550_S000	1321	0.958	5.811	0.252	0.192	0.001	0.001	1.131
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02305N3524_S000	4030	3.098	7.526	0.46	0.444	0.001	0.001	3.354
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02407N3507_S000	2784	0.79	6.536	0.247	0.185	0.001	0.001	0.9
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01671N3800_S000	17679	5.089	9.76	0.98	0.762	0.013	0.021	5.617
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M837_E02226N3659_S000	2291	0.964	6.402	0.263	0.204	0.001	0.001	1.112
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01754N3833_S000	1067	0.766	5.454	0.218	0.151	0.001	0.001	0.862
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02242N3492_S000	4812	2.687	7.859	0.538	0.498	0.001	0.001	3.279
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02223N3573_S005	20465	6.435	10.054	1.136	0.934	0.007	0.007	7.379
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02284N3476_S005	27007	6.581	10.323	1.127	0.993	0.007	0.008	7.274
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02409N3467_S005	22246	2.592	9.784	0.798	0.636	0.007	0.007	2.643
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02301N3474_S001	17399	6.56	9.768	1.004	0.818	0.002	0.004	7.434
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02434N3452_S005	11042	1.782	9.003	0.736	0.478	0.004	0.004	1.918
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02116N3637_S003	11392	3.897	9.08	0.77	0.62	0.004	0.004	4.894
PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Var-M792_E01609N3825_S000	1674	0.875	6.054	0.254	0.188	0.001	0.002	1.013
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02246N3619_S000	1351	0.621	5.473	0.175	0.133	0.001	0.001	0.729
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02359N3451_S003	15824	2.071	9.381	0.75	0.576	0.004	0.004	2.242
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M792_E02119N3739_S000	1203	0.669	5.348	0.174	0.129	0.001	0.001	0.784
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01718N3822_S005	32070	6.248	10.569	1.213	1.04	0.034	0.039	7.472
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01705N3831_S000	9798	2.791	8.688	0.605	0.43	0.013	0.014	2.963
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02247N3453_S000	5331	2.742	7.932	0.522	0.498	0.001	0.001	3.374
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02253N3503_S004	34137	7.284	10.587	1.161	1.007	0.007	0.008	8.406
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02277N3598_S000	1458	0.581	5.607	0.186	0.136	0.001	0.001	0.598
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M774_E01850N3837_S000	1796	2.046	6.444	0.35	0.297	0.001	0.001	2.374
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02225N3486_S004	30442	6.351	10.38	1.058	0.88	0.007	0.007	7.189
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02067N3699_S000	999	0.58	5.279	0.195	0.128	0.001	0.001	0.63
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02578N3424_S004	9104	1.6	8.736	0.683	0.414	0.004	0.004	1.749
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M850_E02072N3658_S000	5192	2.51	7.785	0.463	0.447	0.001	0.001	3.108
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02165N3634_S002	8016	3.119	8.457	0.587	0.458	0.002	0.002	3.618
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02072N3658_S005	9529	2.228	8.766	0.673	0.406	0.001	0.002	2.275
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02113N3596_S000	3179	1.963	7.121	0.389	0.345	0.001	0.001	2.295
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02296N3538_S003	13530	4.731	9.341	0.842	0.631	0.002	0.002	5.982
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02226N3538_S000	4849	2.357	7.678	0.445	0.4	0.001	0.001	2.974
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02274N3465_S005	21506	2.989	9.759	0.805	0.623	0.004	0.005	3.357
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02135N3710_S002	7151	3.018	8.246	0.533	0.402	0.001	0.002	4.012
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02195N3484_S000	2177	1.657	6.72	0.38	0.311	0.001	0.001	1.901
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02305N3578_S000	970	0.643	5.247	0.195	0.126	0.001	0.001	0.757
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02233N3624_S000	1321	0.525	5.415	0.169	0.13	0.001	0.001	0.572
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02170N3650_S005	17421	6.383	9.828	1.065	0.935	0.004	0.004	6.519
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02128N3626_S004	18749	6.439	9.979	1.15	0.961	0.005	0.005	7.398
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02314N3535_S000	3442	2.075	7.054	0.336	0.282	0.001	0.001	2.281
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M792_E02306N3593_S000	659	0.389	4.431	0.126	0.082	0.001	0.001	0.439
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02256N3567_S001	14384	5.875	9.511	0.939	0.843	0.002	0.002	7.089
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M837_E02333N3573_S000	2163	0.732	6.162	0.219	0.168	0.001	0.001	0.841
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02467N3425_S005	26819	2.621	10.045	0.859	0.668	0.005	0.005	2.838
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M774_E01806N3778_S000	2262	1.997	6.806	0.399	0.324	0.001	0.001	2.078
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02321N3597_S000	1403	0.558	5.541	0.181	0.141	0.001	0.001	0.597
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01714N3716_S003	32640	6.274	10.497	1.109	0.872	0.043	0.048	6.94
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02155N3547_S004	12834	4.364	9.302	0.854	0.685	0.002	0.002	4.926
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01729N3832_S000	2982	1.405	6.751	0.286	0.273	0.001	0.001	1.479
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E02014N3634_S000	2518	1.863	6.955	0.416	0.355	0.001	0.001	2.19
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02267N3478_S001	30610	8.489	10.66	1.392	1.341	0.007	0.007	9.764
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02171N3606_S001	17651	6.217	9.875	1.102	0.924	0.002	0.004	7.033
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01690N3859_S000	5064	2.133	7.581	0.387	0.366	0.007	0.008	2.327
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02344N3478_S001	43431	8.945	11.092	1.512	1.373	0.011	0.013	10.28
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M754_E02009N3708_S000	836	0.587	4.933	0.165	0.107	0.001	0.001	0.688
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02290N3438_S002	20347	2.292	9.681	0.787	0.621	0.004	0.004	2.46
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02250N3552_S001	21588	4.871	9.923	0.944	0.744	0.002	0.002	5.768
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M850_E02226N3659_S000	5068	3.256	7.78	0.472	0.461	0.001	0.002	4.152
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02126N3687_S003	12075	3.11	9.066	0.717	0.488	0.001	0.002	3.154
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01825N3856_S000	1262	1.138	5.801	0.261	0.207	0.001	0.001	1.335
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02482N3444_S005	11989	1.919	9.097	0.745	0.504	0.002	0.004	2.112
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02419N3528_S003	8275	1.554	8.531	0.612	0.36	0.005	0.005	1.608
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02133N3599_S001	16256	5.083	9.698	1.002	0.838	0.004	0.004	5.991
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02226N3538_S001	38802	7.797	10.848	1.326	1.112	0.008	0.01	8.461
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02239N3477_S002	24573	7.253	10.345	1.266	1.074	0.005	0.005	8.466
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02384N3458_S005	14523	2.262	9.333	0.778	0.541	0.005	0.005	2.377
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02426N3465_S004	32601	3.901	10.396	1.003	0.716	0.01	0.01	4.205
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02386N3481_S003	41293	9.137	10.986	1.429	1.325	0.013	0.014	10.101
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01697N3782_S000	6418	2.044	7.879	0.411	0.323	0.007	0.007	2.245
PS_manning003/E02872N3705E03360N3467-PS-Str_PNo_Var-M824_E03166N3499_S000	568	0.414	4.235	0.12	0.075	0.001	0.001	0.432
