ID	Source_Region	Type	Mag	lon	lat	SlipModel	Scaling	RuptureModel	Rigidity	Depth	Strike	Dip	Rake	Length	Area	Slip	Location	LocationCount
E01267N3753E01646N3535-BS-M809_E01530N3737_D144_S292D10R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.3075	37.3774					14.48	292.5	10.0	90.0	183.4540459	6995.959622	7.525559016	37371530	1315.0
E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S337D10R090_A008541_S034	E01470N3877E01631N3641	BS	7.928	15.5529	37.1526					1.0	337.5	10.0	90.0	163.0637885	8541.959899	3.482399019	37151555	772.0
E01522N3585E03578N2685-BS-M754_E01664N3535_D010_S247D30R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	16.6455	35.3539					1.0	247.5	30.0	90.0	85.8446545	1972.937179	3.995515346	35351664	38.0
E01267N3753E01646N3535-BS-M754_E01572N3647_D010_S112D50R270_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.7223	36.4781					1.0	112.5	50.0	270.0	85.8446545	1972.937179	3.995515346	36471572	380.0
E01522N3585E03578N2685-BS-M774_E01853N3512_D010_S247D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	18.532	35.1291					1.0	247.5	30.0	90.0	113.4407387	3139.706455	5.040771536	35121853	59.0
E01522N3585E03578N2685-BS-M774_E01913N3400_D010_S067D50R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	19.1371	34.005					1.0	67.5	50.0	90.0	113.4407387	3139.706455	5.040771536	34001913	38.0
E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S022D70R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.5157	36.9278					1.0	22.5	70.0	270.0	183.4540459	6995.959622	7.525559016	36921551	1188.0
E01522N3585E03578N2685-BS-M774_E01640N3557_D010_S247D50R270_A003139_S050	E01522N3585E03578N2685	BS	7.7453	16.4072	35.5788					1.0	247.5	50.0	270.0	113.4407387	3139.706455	5.040771536	35571640	49.0
E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S292D70R090_A001180_S030	E01267N3753E01646N3535	BS	7.3203	15.2708	37.1526					7.62	292.5	70.0	90.0	63.06959406	1180.157677	3.089911384	37151527	1118.0
E01267N3753E01646N3535-BS-M732_E01527N3715_D142_S157D10R090_A001180_S030	E01267N3753E01646N3535	BS	7.3203	15.2708	37.1526					14.23	157.5	10.0	90.0	63.06959406	1180.157677	3.089911384	37151527	1118.0
E01267N3753E01646N3535-BS-M774_E01568N3625_D010_S247D70R090_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.6856	36.2533					1.0	247.5	70.0	90.0	113.4407387	3139.706455	5.040771536	36251568	221.0
E01267N3753E01646N3535-BS-M792_E01568N3625_D010_S247D10R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.6856	36.2533					1.0	247.5	10.0	90.0	146.0047975	4781.532657	6.221125089	36251568	221.0
E01446N4259E02038N3783-BS-M754_E01923N3850_D091_S157D50R090_A001972_S039	E01446N4259E02038N3783	BS	7.5435	19.232	38.5016					9.13	157.5	50.0	90.0	85.8446545	1972.937179	3.995515346	38501923	135.0
E01522N3585E03578N2685-BS-M774_E01715N3512_D010_S247D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	17.1575	35.1291					1.0	247.5	30.0	90.0	113.4407387	3139.706455	5.040771536	35121715	44.0
E01522N3585E03578N2685-BS-M754_E01872N3467_D091_S247D30R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	18.7206	34.6794					9.13	247.5	30.0	90.0	85.8446545	1972.937179	3.995515346	34671872	48.0
E01522N3585E03578N2685-BS-M754_E01918N3422_D010_S247D50R270_A001972_S039	E01522N3585E03578N2685	BS	7.5435	19.18	34.2298					1.0	247.5	50.0	270.0	85.8446545	1972.937179	3.995515346	34221918	64.0
E01522N3585E03578N2685-BS-M774_E02326N3310_D010_S202D50R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	23.2644	33.1056					1.0	202.5	50.0	90.0	113.4407387	3139.706455	5.040771536	33102326	85.0
E01522N3585E03578N2685-BS-M792_E01853N3512_D010_S022D50R090_A004781_S062	E01522N3585E03578N2685	BS	7.928	18.532	35.1291					1.0	22.5	50.0	90.0	146.0047975	4781.532657	6.221125089	35121853	59.0
E01267N3753E01646N3535-BS-M792_E01527N3715_D010_S202D10R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.2708	37.1526					1.0	202.5	10.0	270.0	146.0047975	4781.532657	6.221125089	37151527	1118.0
E01446N4259E02038N3783-BS-M754_E01957N3872_D010_S157D50R090_A001972_S039	E01446N4259E02038N3783	BS	7.5435	19.5711	38.7264					1.0	157.5	50.0	90.0	85.8446545	1972.937179	3.995515346	38721957	98.0
E01470N3877E01631N3641-BS-M774_E01603N3670_D010_S157D50R090_A005608_S028	E01470N3877E01631N3641	BS	7.7453	16.0399	36.7029					1.0	157.5	50.0	90.0	126.6949918	5608.922611	2.821672543	36701603	280.0
E01108N3882E01527N3690-BS-M774_E01481N3782_D010_S292D10R090_A005608_S028	E01108N3882E01527N3690	BS	7.7453	14.8128	37.8271					1.0	292.5	10.0	90.0	126.6949918	5608.922611	2.821672543	37821481	98.0
E02020N3739E02658N3366-BS-M754_E02154N3625_D010_S022D50R090_A003524_S022	E02020N3739E02658N3366	BS	7.5435	21.5405	36.2533					1.0	22.5	50.0	90.0	95.87462075	3524.549863	2.236569515	36252154	8.0
E01522N3585E03578N2685-BS-M732_E02326N3310_D010_S022D70R090_A001180_S030	E01522N3585E03578N2685	BS	7.3203	23.2644	33.1056					1.0	22.5	70.0	90.0	63.06959406	1180.157677	3.089911384	33102326	85.0
E01522N3585E03578N2685-BS-M774_E01857N3535_D010_S022D50R270_A003139_S050	E01522N3585E03578N2685	BS	7.7453	18.5751	35.3539					1.0	22.5	50.0	270.0	113.4407387	3139.706455	5.040771536	35351857	70.0
E01446N4259E02038N3783-BS-M792_E02009N3850_D010_S112D30R090_A004781_S062	E01446N4259E02038N3783	BS	7.928	20.0938	38.5016					1.0	112.5	30.0	90.0	146.0047975	4781.532657	6.221125089	38502009	310.0
E01522N3585E03578N2685-BS-M754_E01882N3378_D091_S067D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	18.8241	33.7801					9.13	67.5	50.0	90.0	85.8446545	1972.937179	3.995515346	33781882	30.0
E01470N3877E01631N3641-BS-M707_E01587N3737_D094_S112D50R090_A001194_S013	E01470N3877E01631N3641	BS	7.0737	15.8733	37.3774					9.43	112.5	50.0	90.0	50.1048797	1194.978314	1.302045127	37371587	511.0
E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S157D10R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.2708	37.1526					12.58	157.5	10.0	270.0	146.0047975	4781.532657	6.221125089	37151527	1118.0
E01267N3753E01646N3535-BS-M650_E01530N3737_D072_S157D10R090_A000178_S012	E01267N3753E01646N3535	BS	6.5	15.3075	37.3774					7.22	157.5	10.0	90.0	20.3113342	178.5412011	1.20142761	37371530	1315.0
E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S337D10R270_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.3075	37.3774					1.0	337.5	10.0	270.0	85.8446545	1972.937179	3.995515346	37371530	1315.0
E01267N3753E01646N3535-BS-M707_E01575N3670_D010_S247D70R270_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.7595	36.7029					1.0	247.5	70.0	270.0	44.86313534	668.9129776	2.326036034	36701575	602.0
E01446N4259E02038N3783-BS-M774_E01975N3827_D010_S022D50R090_A003139_S050	E01446N4259E02038N3783	BS	7.7453	19.7544	38.2767					1.0	22.5	50.0	90.0	113.4407387	3139.706455	5.040771536	38271975	259.0
E01267N3753E01646N3535-BS-M809_E01470N3715_D144_S292D70R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	14.7066	37.1526					14.48	292.5	70.0	270.0	183.4540459	6995.959622	7.525559016	37151470	237.0
E01522N3585E03578N2685-BS-M774_E01794N3490_D010_S067D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	17.9411	34.9043					1.0	67.5	30.0	90.0	113.4407387	3139.706455	5.040771536	34901794	39.0
E01267N3753E01646N3535-BS-M809_E01470N3715_D010_S112D70R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	14.7066	37.1526					1.0	112.5	70.0	270.0	183.4540459	6995.959622	7.525559016	37151470	237.0
E01446N4259E02038N3783-BS-M754_E01856N3940_D010_S112D50R270_A001972_S039	E01446N4259E02038N3783	BS	7.5435	18.5664	39.4009					1.0	112.5	50.0	270.0	85.8446545	1972.937179	3.995515346	39401856	44.0
E01267N3753E01646N3535-BS-M809_E01547N3670_D010_S202D10R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.479	36.7029					1.0	202.5	10.0	90.0	183.4540459	6995.959622	7.525559016	36701547	617.0
E01522N3585E03578N2685-BS-M792_E02299N3310_D010_S022D50R090_A004781_S062	E01522N3585E03578N2685	BS	7.928	22.996	33.1056					1.0	22.5	50.0	90.0	146.0047975	4781.532657	6.221125089	33102299	35.0
E01470N3877E01631N3641-BS-M680_E01555N3715_D010_S202D70R270_A000638_S009	E01470N3877E01631N3641	BS	6.8012	15.5529	37.1526					1.0	202.5	70.0	270.0	34.38845919	638.1058369	0.951356616	37151555	772.0
E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S337D70R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.7223	36.4781					1.0	337.5	70.0	270.0	146.0047975	4781.532657	6.221125089	36471572	380.0
E01446N4259E02038N3783-BS-M792_E01856N3940_D010_S292D30R090_A004781_S062	E01446N4259E02038N3783	BS	7.928	18.5664	39.4009					1.0	292.5	30.0	90.0	146.0047975	4781.532657	6.221125089	39401856	44.0
E01522N3585E03578N2685-BS-M754_E01719N3535_D091_S247D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	17.1968	35.3539					9.13	247.5	50.0	90.0	85.8446545	1972.937179	3.995515346	35351719	57.0
E01267N3753E01646N3535-BS-M809_E01589N3580_D010_S067D50R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.8906	35.8036					1.0	67.5	50.0	270.0	183.4540459	6995.959622	7.525559016	35801589	90.0
E01267N3753E01646N3535-BS-M809_E01533N3580_D010_S112D30R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.3362	35.8036					1.0	112.5	30.0	90.0	183.4540459	6995.959622	7.525559016	35801533	26.0
E01470N3877E01631N3641-BS-M754_E01538N3782_D140_S022D50R090_A003524_S022	E01470N3877E01631N3641	BS	7.5435	15.3821	37.8271					14.0	22.5	50.0	90.0	95.87462075	3524.549863	2.236569515	37821538	393.0
E01446N4259E02038N3783-BS-M792_E01970N3805_D010_S157D90R270_A004781_S062	E01446N4259E02038N3783	BS	7.928	19.7028	38.0519					1.0	157.5	90.0	270.0	146.0047975	4781.532657	6.221125089	38051970	262.0
E01522N3585E03578N2685-BS-M792_E02326N3310_D010_S247D50R270_A004781_S062	E01522N3585E03578N2685	BS	7.928	23.2644	33.1056					1.0	247.5	50.0	270.0	146.0047975	4781.532657	6.221125089	33102326	85.0
E01267N3753E01646N3535-BS-M809_E01572N3647_D010_S022D30R270_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.7223	36.4781					1.0	22.5	30.0	270.0	183.4540459	6995.959622	7.525559016	36471572	380.0
E01964N3926E02184N3685-BS-M754_E02011N3737_D010_S337D50R090_A003524_S022	E01964N3926E02184N3685	BS	7.5435	20.1173	37.3774					1.0	337.5	50.0	90.0	95.87462075	3524.549863	2.236569515	37372011	12.0
E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S067D50R270_A005608_S028	E01108N3882E01527N3690	BS	7.7453	15.0608	37.6022					1.0	67.5	50.0	270.0	126.6949918	5608.922611	2.821672543	37601506	255.0
E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S022D10R270_A001194_S013	E01470N3877E01631N3641	BS	7.0737	15.8349	37.1526					1.0	22.5	10.0	270.0	50.1048797	1194.978314	1.302045127	37151583	575.0
E01267N3753E01646N3535-BS-M809_E01502N3737_D144_S022D10R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.0245	37.3774					14.48	22.5	10.0	90.0	183.4540459	6995.959622	7.525559016	37371502	919.0
E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S112D90R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.1986	36.7029					1.0	112.5	90.0	270.0	146.0047975	4781.532657	6.221125089	36701519	388.0
E01522N3585E03578N2685-BS-M774_E01876N3490_D010_S202D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	18.7635	34.9043					1.0	202.5	30.0	90.0	113.4407387	3139.706455	5.040771536	34901876	60.0
E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S022D70R090_A012497_S042	E01470N3877E01631N3641	BS	8.0933	15.8349	37.1526					1.0	22.5	70.0	90.0	204.8885534	12497.91873	4.212581963	37151583	575.0
E01598N4052E01840N3892-BS-M809_E01793N3917_D010_S112D70R270_A012497_S042	E01598N4052E01840N3892	BS	8.0933	17.9364	39.1761					1.0	112.5	70.0	270.0	204.8885534	12497.91873	4.212581963	39171793	110.0
E01267N3753E01646N3535-BS-M809_E01519N3670_D010_S112D10R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.1986	36.7029					1.0	112.5	10.0	90.0	183.4540459	6995.959622	7.525559016	36701519	388.0
E01470N3877E01631N3641-BS-M792_E01587N3737_D010_S157D90R270_A008541_S034	E01470N3877E01631N3641	BS	7.928	15.8733	37.3774					1.0	157.5	90.0	270.0	163.0637885	8541.959899	3.482399019	37371587	511.0
E01267N3753E01646N3535-BS-M774_E01516N3647_D010_S112D30R090_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.1631	36.4781					1.0	112.5	30.0	90.0	113.4407387	3139.706455	5.040771536	36471516	142.0
E01522N3585E03578N2685-BS-M754_E02380N3310_D010_S067D70R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	23.8012	33.1056					1.0	67.5	70.0	90.0	85.8446545	1972.937179	3.995515346	33102380	49.0
E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S247D10R090_A001194_S013	E01470N3877E01631N3641	BS	7.0737	15.3446	37.6022					1.0	247.5	10.0	90.0	50.1048797	1194.978314	1.302045127	37601534	569.0
E01889N4173E02097N3847-BS-M792_E01996N3917_D010_S112D50R090_A008541_S034	E01889N4173E02097N3847	BS	7.928	19.9666	39.1761					1.0	112.5	50.0	90.0	163.0637885	8541.959899	3.482399019	39171996	67.0
E01108N3882E01527N3690-BS-M707_E01506N3760_D010_S247D70R090_A001194_S013	E01108N3882E01527N3690	BS	7.0737	15.0608	37.6022					1.0	247.5	70.0	90.0	50.1048797	1194.978314	1.302045127	37601506	255.0
E01470N3877E01631N3641-BS-M792_E01603N3670_D010_S337D50R270_A008541_S034	E01470N3877E01631N3641	BS	7.928	16.0399	36.7029					1.0	337.5	50.0	270.0	163.0637885	8541.959899	3.482399019	36701603	280.0
E01522N3585E03578N2685-BS-M732_E01821N3490_D010_S247D50R090_A001180_S030	E01522N3585E03578N2685	BS	7.3203	18.2152	34.9043					1.0	247.5	50.0	90.0	63.06959406	1180.157677	3.089911384	34901821	49.0
E01108N3882E01527N3690-BS-M792_E01449N3760_D010_S292D10R270_A008541_S034	E01108N3882E01527N3690	BS	7.928	14.4932	37.6022					1.0	292.5	10.0	270.0	163.0637885	8541.959899	3.482399019	37601449	51.0
E01598N4052E01840N3892-BS-M809_E01764N3917_D010_S247D50R090_A012497_S042	E01598N4052E01840N3892	BS	8.0933	17.6464	39.1761					1.0	247.5	50.0	90.0	204.8885534	12497.91873	4.212581963	39171764	97.0
E01522N3585E03578N2685-BS-M754_E01692N3535_D091_S247D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	16.9211	35.3539					9.13	247.5	50.0	90.0	85.8446545	1972.937179	3.995515346	35351692	60.0
E01446N4259E02038N3783-BS-M792_E01827N3940_D010_S112D50R090_A004781_S062	E01446N4259E02038N3783	BS	7.928	18.2754	39.4009					1.0	112.5	50.0	90.0	146.0047975	4781.532657	6.221125089	39401827	54.0
E01267N3753E01646N3535-BS-M754_E01551N3692_D091_S247D10R270_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.5157	36.9278					9.13	247.5	10.0	270.0	85.8446545	1972.937179	3.995515346	36921551	1188.0
E01267N3753E01646N3535-BS-M792_E01467N3692_D010_S247D70R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	14.672	36.9278					1.0	247.5	70.0	90.0	146.0047975	4781.532657	6.221125089	36921467	100.0
E01522N3585E03578N2685-BS-M754_E01913N3400_D010_S247D50R270_A001972_S039	E01522N3585E03578N2685	BS	7.5435	19.1371	34.005					1.0	247.5	50.0	270.0	85.8446545	1972.937179	3.995515346	34001913	38.0
E01267N3753E01646N3535-BS-M707_E01551N3692_D010_S292D50R270_A000668_S023	E01267N3753E01646N3535	BS	7.0737	15.5157	36.9278					1.0	292.5	50.0	270.0	44.86313534	668.9129776	2.326036034	36921551	1188.0
E01446N4259E02038N3783-BS-M809_E01875N3895_D010_S292D50R090_A006995_S075	E01446N4259E02038N3783	BS	8.0933	18.7562	38.9512					1.0	292.5	50.0	90.0	183.4540459	6995.959622	7.525559016	38951875	89.0
E01446N4259E02038N3783-BS-M809_E01928N3872_D010_S337D50R270_A006995_S075	E01446N4259E02038N3783	BS	8.0933	19.2829	38.7264					1.0	337.5	50.0	270.0	183.4540459	6995.959622	7.525559016	38721928	81.0
E01522N3585E03578N2685-BS-M754_E01886N3400_D091_S247D30R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	18.8659	34.005					9.13	247.5	30.0	90.0	85.8446545	1972.937179	3.995515346	34001886	36.0
E01470N3877E01631N3641-BS-M732_E01555N3715_D010_S067D10R090_A002108_S017	E01470N3877E01631N3641	BS	7.3203	15.5529	37.1526					1.0	67.5	10.0	90.0	70.43855493	2108.290431	1.72963961	37151555	772.0
E01267N3753E01646N3535-BS-M792_E01557N3557_D010_S067D30R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.5779	35.5788					1.0	67.5	30.0	90.0	146.0047975	4781.532657	6.221125089	35571557	17.0
E01522N3585E03578N2685-BS-M754_E01905N3355_D010_S247D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	19.0526	33.5553					1.0	247.5	50.0	90.0	85.8446545	1972.937179	3.995515346	33551905	24.0
E01889N4173E02097N3847-BS-M809_E02031N3940_D010_S292D50R090_A012497_S042	E01889N4173E02097N3847	BS	8.0933	20.3121	39.4009					1.0	292.5	50.0	90.0	204.8885534	12497.91873	4.212581963	39402031	5.0
E01522N3585E03578N2685-BS-M774_E01813N3445_D010_S067D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	18.1328	34.4546					1.0	67.5	30.0	90.0	113.4407387	3139.706455	5.040771536	34451813	34.0
E01470N3877E01631N3641-BS-M774_E01555N3715_D010_S292D10R270_A005608_S028	E01470N3877E01631N3641	BS	7.7453	15.5529	37.1526					1.0	292.5	10.0	270.0	126.6949918	5608.922611	2.821672543	37151555	772.0
E01522N3585E03578N2685-BS-M754_E01867N3445_D010_S247D50R270_A001972_S039	E01522N3585E03578N2685	BS	7.5435	18.6782	34.4546					1.0	247.5	50.0	270.0	85.8446545	1972.937179	3.995515346	34451867	44.0
E01446N4259E02038N3783-BS-M809_E01980N3850_D010_S337D70R270_A006995_S075	E01446N4259E02038N3783	BS	8.0933	19.8065	38.5016					1.0	337.5	70.0	270.0	183.4540459	6995.959622	7.525559016	38501980	205.0
E01889N4173E02097N3847-BS-M754_E02014N3872_D010_S112D90R270_A003524_S022	E01889N4173E02097N3847	BS	7.5435	20.1475	38.7264					1.0	112.5	90.0	270.0	95.87462075	3524.549863	2.236569515	38722014	84.0
E01889N4173E02097N3847-BS-M809_E02036N3962_D010_S292D30R090_A012497_S042	E01889N4173E02097N3847	BS	8.0933	20.3682	39.6257					1.0	292.5	30.0	90.0	204.8885534	12497.91873	4.212581963	39622036	1.0
E01267N3753E01646N3535-BS-M774_E01502N3737_D107_S337D10R270_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.0245	37.3774					10.79	337.5	10.0	270.0	113.4407387	3139.706455	5.040771536	37371502	919.0
E01522N3585E03578N2685-BS-M774_E01770N3512_D010_S247D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	17.7073	35.1291					1.0	247.5	30.0	90.0	113.4407387	3139.706455	5.040771536	35121770	43.0
E01267N3753E01646N3535-BS-M792_E01470N3715_D010_S292D70R270_A004781_S062	E01267N3753E01646N3535	BS	7.928	14.7066	37.1526					1.0	292.5	70.0	270.0	146.0047975	4781.532657	6.221125089	37151470	237.0
E01522N3585E03578N2685-BS-M732_E01770N3512_D010_S067D50R090_A001180_S030	E01522N3585E03578N2685	BS	7.3203	17.7073	35.1291					1.0	67.5	50.0	90.0	63.06959406	1180.157677	3.089911384	35121770	43.0
E01470N3877E01631N3641-BS-M732_E01538N3782_D115_S247D30R090_A002108_S017	E01470N3877E01631N3641	BS	7.3203	15.3821	37.8271					11.58	247.5	30.0	90.0	70.43855493	2108.290431	1.72963961	37821538	393.0
E01267N3753E01646N3535-BS-M754_E01530N3737_D172_S292D10R270_A001972_S039	E01267N3753E01646N3535	BS	7.5435	15.3075	37.3774					17.25	292.5	10.0	270.0	85.8446545	1972.937179	3.995515346	37371530	1315.0
E01598N4052E01840N3892-BS-M732_E01798N3940_D010_S112D50R090_A002108_S017	E01598N4052E01840N3892	BS	7.3203	17.9844	39.4009					1.0	112.5	50.0	90.0	70.43855493	2108.290431	1.72963961	39401798	97.0
E01522N3585E03578N2685-BS-M754_E01715N3512_D091_S067D50R090_A001972_S039	E01522N3585E03578N2685	BS	7.5435	17.1575	35.1291					9.13	67.5	50.0	90.0	85.8446545	1972.937179	3.995515346	35121715	44.0
E01267N3753E01646N3535-BS-M774_E01564N3602_D107_S112D50R090_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.6493	36.0284					10.79	112.5	50.0	90.0	113.4407387	3139.706455	5.040771536	36021564	119.0
E01522N3585E03578N2685-BS-M774_E01766N3490_D010_S247D30R090_A003139_S050	E01522N3585E03578N2685	BS	7.7453	17.6669	34.9043					1.0	247.5	30.0	90.0	113.4407387	3139.706455	5.040771536	34901766	33.0
E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S337D10R270_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.2345	36.9278					10.79	337.5	10.0	270.0	113.4407387	3139.706455	5.040771536	36921523	927.0
E01267N3753E01646N3535-BS-M650_E01530N3737_D041_S157D90R270_A000178_S012	E01267N3753E01646N3535	BS	6.5	15.3075	37.3774					4.11	157.5	90.0	270.0	20.3113342	178.5412011	1.20142761	37371530	1315.0
E01446N4259E02038N3783-BS-M792_E01980N3850_D125_S337D70R090_A004781_S062	E01446N4259E02038N3783	BS	7.928	19.8065	38.5016					12.58	337.5	70.0	90.0	146.0047975	4781.532657	6.221125089	38501980	205.0
E01522N3585E03578N2685-BS-M732_E01743N3512_D010_S067D50R090_A001180_S030	E01522N3585E03578N2685	BS	7.3203	17.4324	35.1291					1.0	67.5	50.0	90.0	63.06959406	1180.157677	3.089911384	35121743	47.0
E01267N3753E01646N3535-BS-M809_E01568N3625_D010_S292D30R090_A006995_S075	E01267N3753E01646N3535	BS	8.0933	15.6856	36.2533					1.0	292.5	30.0	90.0	183.4540459	6995.959622	7.525559016	36251568	221.0
E01267N3753E01646N3535-BS-M774_E01568N3625_D010_S247D70R270_A003139_S050	E01267N3753E01646N3535	BS	7.7453	15.6856	36.2533					1.0	247.5	70.0	270.0	113.4407387	3139.706455	5.040771536	36251568	221.0
E01267N3753E01646N3535-BS-M792_E01540N3625_D010_S022D50R090_A004781_S062	E01267N3753E01646N3535	BS	7.928	15.4068	36.2533					1.0	22.5	50.0	90.0	146.0047975	4781.532657	6.221125089	36251540	135.0
E01446N4259E02038N3783-BS-M774_E01985N3872_D010_S292D30R090_A003139_S050	E01446N4259E02038N3783	BS	7.7453	19.8593	38.7264					1.0	292.5	30.0	90.0	113.4407387	3139.706455	5.040771536	38721985	166.0
E01522N3585E03578N2685-BS-M732_E01817N3467_D076_S067D50R090_A001180_S030	E01522N3585E03578N2685	BS	7.3203	18.1738	34.6794					7.62	67.5	50.0	90.0	63.06959406	1180.157677	3.089911384	34671817	39.0
E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S247D30R270_A012497_S042	E01470N3877E01631N3641	BS	8.0933	15.8349	37.1526					1.0	247.5	30.0	270.0	204.8885534	12497.91873	4.212581963	37151583	575.0
E01446N4259E02038N3783-BS-M754_E01980N3850_D010_S337D50R270_A001972_S039	E01446N4259E02038N3783	BS	7.5435	19.8065	38.5016					1.0	337.5	50.0	270.0	85.8446545	1972.937179	3.995515346	38501980	205.0
E01267N3753E01646N3535-BS-M680_E01530N3737_D051_S022D50R270_A000357_S016	E01267N3753E01646N3535	BS	6.8012	15.3075	37.3774					5.1	22.5	50.0	270.0	30.79089518	357.1924867	1.699549214	37371530	1315.0
E01446N4259E02038N3783-BS-M792_E01975N3827_D010_S067D50R090_A004781_S062	E01446N4259E02038N3783	BS	7.928	19.7544	38.2767					1.0	67.5	50.0	90.0	146.0047975	4781.532657	6.221125089	38271975	259.0
